range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,fastest_algo
65535,166551,19344,21708.4,312765,19327.4,21681.3,4200,4110,767921,skewed_2
65535,166551,19344,21708.4,9,19664.4,24572.6,30520,256,13412,skewed_2
65535,166551,19344,21708.4,279,17575.6,20773,1370,451,15535,skewed_2
65535,166551,19344,21708.4,398,19068.2,21865.9,3689,325,15575,skewed_2
65535,166551,19344,21708.4,2305,19223.3,21654,2133,433,18895,skewed_2
65535,166551,19344,21708.4,12717,19503.1,21801.4,3260,602,37660,skewed_2
65535,166551,19344,21708.4,583,18753.4,21318.7,1824,440,16019,skewed_2
65535,166551,19344,21708.4,1002,20173,22179.5,2067,366,16783,skewed_2
65535,166551,19344,21708.4,3763,18832.8,21301,2253,457,22207,skewed_2
65535,166551,19344,21708.4,1410,19429.5,21969.6,2204,348,17343,skewed_2
65535,166551,19344,21708.4,120236,19376,21709.4,4284,1788,225198,skewed_2
65535,166551,19344,21708.4,5,14100,15705.4,9739,331,8846,skewed_2
65535,166551,19344,21708.4,1323,19377.7,21925.3,1943,467,17615,skewed_2
65535,166551,19344,21708.4,638,19696.4,21832.3,1558,343,16191,skewed_2
65535,166551,19344,21708.4,63,19654.8,22973.6,36987,287,14911,skewed_2
65535,166551,19344,21708.4,757,19254.6,21255,1987,345,16261,skewed_2
65535,166551,19344,21708.4,152,21093.1,21080,37159,370,15173,skewed_2
65535,166551,19344,21708.4,1388,19523,21770.5,2067,332,17597,skewed_2
65535,166551,19344,21708.4,2,12230.5,17295.1,14091,103,5677,skewed_2
65535,166551,19344,21708.4,5571,19779.5,22086.8,2650,476,25107,skewed_2
65535,166551,19344,21708.4,138082,19304.2,21656.3,5266,1953,206694,skewed_2
65535,166551,19344,21708.4,11492,19266.7,21695.8,2976,909,38752,skewed_2
65535,166551,19344,21708.4,26332,19421.3,21725.5,2922,1056,52884,skewed_2
65535,166551,19344,21708.4,312521,19323.6,21680.9,5955,3863,756078,skewed_2
65535,166551,19344,21708.4,9677,19327.3,21702.8,3417,936,28418,skewed_2
65535,166551,19344,21708.4,168524,19326.2,21678.4,4887,2287,504559,skewed_2
65535,166551,19344,21708.4,853,20520.9,22393.3,1288,632,16668,skewed_2
65535,166551,19344,21708.4,40,16746.8,22079.1,330,658,14938,skewed_1
65535,166551,19344,21708.4,2545,18891.1,21562.6,2467,410,18441,skewed_2
65535,166551,19344,21708.4,10108,19576.1,21865.1,2879,545,34128,skewed_2
65535,166551,19344,21708.4,2571,19162.6,21836,2074,420,19225,skewed_2
65535,166551,19344,21708.4,396,18172.1,21336.8,1529,364,15373,skewed_2
65535,166551,19344,21708.4,4,31765.5,28806.1,35827,167,14304,skewed_2
65535,166551,19344,21708.4,13499,19381.9,21716,2686,619,89991,skewed_2
65535,166551,19344,21708.4,159849,19343.4,21683.5,3669,2578,492069,skewed_2
65535,166551,19344,21708.4,250780,19328.8,21691.7,3342,3315,528182,skewed_2
65535,166551,19344,21708.4,166959,19316.4,21665.8,4674,2527,233214,skewed_2
65535,166551,19344,21708.4,312521,19323.6,21680.9,7451,4109,821943,skewed_2
65535,166551,19344,21708.4,138082,19304.2,21656.3,6326,2201,219217,skewed_2
65535,166551,19344,21708.4,6,18399.2,23584.1,37506,451,12970,skewed_2
65535,166551,19344,21708.4,1969,19674,21998.6,2781,656,19379,skewed_2
65535,166551,19344,21708.4,3280,19456.1,21808.2,2420,490,67976,skewed_2
65535,166551,19344,21708.4,94,18870.4,21265,56875,876,15186,skewed_2
65535,166551,19344,21708.4,20745,19371.4,21774.3,4312,699,52413,skewed_2
65535,166551,19344,21708.4,13859,19354.2,21599.5,3714,664,40007,skewed_2
65535,166551,19344,21708.4,301784,19320.4,21685.3,6722,4626,770715,skewed_2
65535,166551,19344,21708.4,43,18257.5,22253.9,36455,498,15206,skewed_2
65535,166551,19344,21708.4,44830,19281.7,21672.6,3913,1007,88451,skewed_2
65535,166551,19344,21708.4,10108,19576.1,21865.1,3862,672,34682,skewed_2
65535,166551,19344,21708.4,169096,19337.2,21706.3,3696,3031,165509,skewed_2
65535,166551,19344,21708.4,3577,19229.6,21728.4,2864,465,21140,skewed_2
65535,166551,19344,21708.4,5038,19162.2,21590.1,3049,491,24391,skewed_2
65535,166551,19344,21708.4,1986,18765.1,21497.1,2483,356,18444,skewed_2
65535,166551,19344,21708.4,5045,19302,21665.5,2850,507,23897,skewed_2
65535,166551,19344,21708.4,1784,19419.5,21993.6,2091,476,18491,skewed_2
65535,166551,19344,21708.4,3421,19514.1,21948.6,2493,435,20683,skewed_2
65535,166551,19344,21708.4,330197,19330.3,21686.1,7404,3916,767409,skewed_2
65535,166551,19344,21708.4,5677,18869.8,21398.8,2724,593,25215,skewed_2
65535,166551,19344,21708.4,11492,19266.7,21695.8,2843,778,37889,skewed_2
65535,166551,19344,21708.4,9764,19255.7,21719.8,2579,597,33485,skewed_2
65535,166551,19344,21708.4,112430,19337.8,21688.9,4929,1666,424278,skewed_2
65535,166551,19344,21708.4,5366,19026,21504.7,2744,756,24232,skewed_2
65535,166551,19344,21708.4,301987,19329,21683.5,5578,4191,771666,skewed_2
65535,166551,19344,21708.4,416,18501.3,21431.8,2016,395,15673,skewed_2
65535,166551,19344,21708.4,9764,19255.7,21719.8,2699,740,33788,skewed_2
65535,166551,19344,21708.4,44830,19281.7,21672.6,3738,1034,86354,skewed_2
65535,166551,19344,21708.4,1323,19377.7,21925.3,1916,474,17482,skewed_2
65535,166551,19344,21708.4,10108,19576.1,21865.1,2841,593,32828,skewed_2
65535,166551,19344,21708.4,312765,19327.4,21681.3,4274,4598,770331,skewed_1
65535,166551,19344,21708.4,166551,19344,21708.4,4668,2225,152352,skewed_2
65535,166551,19344,21708.4,28514,19326.4,21710.7,4171,755,69400,skewed_2
65535,166551,19344,21708.4,22452,19309.6,21729.7,2982,911,54852,skewed_2
65535,166551,19344,21708.4,585,19792.1,22052.7,2168,503,15993,skewed_2
65535,166551,19344,21708.4,138082,19304.2,21656.3,5371,1901,205790,skewed_2
65535,166551,19344,21708.4,14135,19217.2,21696.5,3114,825,42529,skewed_2
65535,166551,19344,21708.4,2545,18891.1,21562.6,2589,519,18351,skewed_2
65535,166551,19344,21708.4,144737,19332.9,21692.7,5521,2161,478378,skewed_2
65535,166551,19344,21708.4,212,17802,20907.8,966,614,15373,skewed_2
65535,166551,19344,21708.4,2183,20009.3,21882.5,2098,366,19382,skewed_2
65535,166551,19344,21708.4,4496,19176.5,21689.6,2168,485,23295,skewed_2
65535,166551,19344,21708.4,1040,19545.7,21984.4,1962,334,16665,skewed_2
65535,166551,19344,21708.4,11492,19266.7,21695.8,2778,812,38322,skewed_2
65535,166551,19344,21708.4,16655,19476,21739.1,2507,635,39189,skewed_2
65535,301784,19320.4,21685.3,169096,19337.2,21706.3,4794,5683,832917,skewed_1
65535,301784,19320.4,21685.3,46,20595.6,23630.1,71493,911,25147,skewed_2
65535,301784,19320.4,21685.3,17648,19492.5,21753.7,4958,1043,54536,skewed_2
65535,301784,19320.4,21685.3,240934,19336.5,21696.3,6902,3465,510097,skewed_2
65535,301784,19320.4,21685.3,3018,19249.9,21904.1,3231,1259,31408,skewed_2
65535,301784,19320.4,21685.3,898,18996.5,21566.9,3301,516,28176,skewed_2
65535,301784,19320.4,21685.3,2665,19475.2,21946.2,4060,614,30982,skewed_2
65535,301784,19320.4,21685.3,169096,19337.2,21706.3,5016,2468,865565,skewed_2
65535,301784,19320.4,21685.3,20745,19371.4,21774.3,5171,964,59504,skewed_2
65535,301784,19320.4,21685.3,51,19446.5,22337.2,63897,564,25774,skewed_2
65535,301784,19320.4,21685.3,5520,19426,21763.8,3674,827,36000,skewed_2
65535,301784,19320.4,21685.3,140605,19327.8,21687.7,7025,2514,509355,skewed_2
65535,301784,19320.4,21685.3,2628,20020.4,22096.8,3663,982,31270,skewed_2
65535,301784,19320.4,21685.3,250780,19328.8,21691.7,4827,3395,490765,skewed_2
65535,301784,19320.4,21685.3,301987,19329,21683.5,6676,4283,474074,skewed_2
65535,301784,19320.4,21685.3,312765,19327.4,21681.3,6150,4170,450358,skewed_2
65535,301784,19320.4,21685.3,409,18891.1,21607.2,3965,578,27708,skewed_2
65535,301784,19320.4,21685.3,10629,19411.2,21636,4323,856,44364,skewed_2
65535,301784,19320.4,21685.3,3376,19271.5,21617.6,3579,556,31627,skewed_2
65535,301784,19320.4,21685.3,1969,19674,21998.6,3802,543,30064,skewed_2
65535,301784,19320.4,21685.3,1422,18971.7,21332.3,6793,434,29519,skewed_2
65535,301784,19320.4,21685.3,898,18996.5,21566.9,3193,427,28150,skewed_2
65535,301784,19320.4,21685.3,312765,19327.4,21681.3,5706,4073,450474,skewed_2
65535,301784,19320.4,21685.3,59,17259.6,21337.8,65430,628,26805,skewed_2
65535,301784,19320.4,21685.3,11492,19266.7,21695.8,4221,689,47579,skewed_2
65535,301784,19320.4,21685.3,4877,19205.5,21700.6,4064,889,34665,skewed_2
65535,301784,19320.4,21685.3,4014,19521.4,21856,4540,678,33209,skewed_2
65535,301784,19320.4,21685.3,20745,19371.4,21774.3,5404,903,58943,skewed_2
65535,301784,19320.4,21685.3,108,18207.6,20618.4,1971,530,27159,skewed_2
65535,301784,19320.4,21685.3,166551,19344,21708.4,6159,2482,824991,skewed_2
65535,301784,19320.4,21685.3,2,2200,3109.86,4731,190,1870,skewed_2
65535,301784,19320.4,21685.3,2571,19162.6,21836,3476,503,30621,skewed_2
65535,301784,19320.4,21685.3,2571,19162.6,21836,3568,505,30519,skewed_2
65535,301784,19320.4,21685.3,3763,18832.8,21301,3618,676,32617,skewed_2
65535,301784,19320.4,21685.3,5483,18968.8,21563.5,3722,717,34532,skewed_2
65535,301784,19320.4,21685.3,5316,19285.6,21759.8,3771,719,34071,skewed_2
65535,301784,19320.4,21685.3,7017,19371.7,21704.6,4299,820,38685,skewed_2
65535,301784,19320.4,21685.3,4636,19684.2,21852.8,3441,651,34183,skewed_2
65535,301784,19320.4,21685.3,79417,19334.9,21668.4,4851,1494,307806,skewed_2
65535,301784,19320.4,21685.3,732,20160.8,22194.3,3004,695,28089,skewed_2
65535,301784,19320.4,21685.3,16206,19359.8,21733.6,4322,939,50884,skewed_2
65535,301784,19320.4,21685.3,86,18488.5,21338,72124,1120,25855,skewed_2
65535,301784,19320.4,21685.3,5478,19207.8,21642.9,4063,755,35728,skewed_2
65535,301784,19320.4,21685.3,3,8564.33,13587.3,25138,284,10045,skewed_2
65535,301784,19320.4,21685.3,312521,19323.6,21680.9,6627,3938,460271,skewed_2
65535,301784,19320.4,21685.3,4496,19176.5,21689.6,3507,975,34424,skewed_2
65535,301784,19320.4,21685.3,3172,19030.8,21435.9,3626,551,31378,skewed_2
65535,301784,19320.4,21685.3,5441,19163.3,21562.4,4319,696,35726,skewed_2
65535,301784,19320.4,21685.3,250780,19328.8,21691.7,4680,3439,491923,skewed_2
65535,301784,19320.4,21685.3,2376,19158.9,21576.2,3475,730,30651,skewed_2
65535,301784,19320.4,21685.3,6,15342,25608.3,2483,253,26039,skewed_2
65535,301784,19320.4,21685.3,312765,19327.4,21681.3,5861,4170,451179,skewed_2
65535,301784,19320.4,21685.3,21235,19309.7,21655.7,4128,1088,60642,skewed_2
65535,301784,19320.4,21685.3,3577,19229.6,21728.4,4086,630,32090,skewed_2
65535,301784,19320.4,21685.3,585,19792.1,22052.7,3271,451,27717,skewed_2
65535,301784,19320.4,21685.3,1,26612,0,27831,251,11008,skewed_2
65535,301784,19320.4,21685.3,140627,19296.7,21654.6,6296,2278,235675,skewed_2
65535,301784,19320.4,21685.3,301784,19320.4,21685.3,6807,4140,311854,skewed_2
65535,301784,19320.4,21685.3,4636,19684.2,21852.8,3692,822,34386,skewed_2
65535,301784,19320.4,21685.3,68021,19353.5,21739.4,4658,1439,310470,skewed_2
65535,301784,19320.4,21685.3,615,18933.9,21311.9,2241,785,27906,skewed_2
65535,301784,19320.4,21685.3,956,19874.4,21923.2,2875,463,28742,skewed_2
65535,301784,19320.4,21685.3,169096,19337.2,21706.3,4628,2867,824421,skewed_2
65535,301784,19320.4,21685.3,1483,19831.1,22286.4,3600,543,29047,skewed_2
65535,301784,19320.4,21685.3,166551,19344,21708.4,4679,2509,831804,skewed_2
65535,301784,19320.4,21685.3,301784,19320.4,21685.3,3865,3497,275224,skewed_2
65535,301784,19320.4,21685.3,5784,19679.7,21829,3701,725,36107,skewed_2
65535,301784,19320.4,21685.3,330197,19330.3,21686.1,8708,4127,413390,skewed_2
65535,301784,19320.4,21685.3,1394,20239.7,21971.4,3473,566,29162,skewed_2
65535,301784,19320.4,21685.3,21235,19309.7,21655.7,4208,965,59944,skewed_2
65535,301784,19320.4,21685.3,312521,19323.6,21680.9,6152,4344,459777,skewed_2
65535,301784,19320.4,21685.3,4496,19176.5,21689.6,3448,1021,34059,skewed_2
65535,301784,19320.4,21685.3,46,20595.6,23630.1,71432,738,25112,skewed_2
65535,301784,19320.4,21685.3,1963,19543.6,21870.7,3522,601,30078,skewed_2
65535,301784,19320.4,21685.3,204,17660.7,20570.7,1810,483,27328,skewed_2
65535,301784,19320.4,21685.3,1211,19819.1,21907.4,3488,425,29237,skewed_2
65535,301784,19320.4,21685.3,194,19118.4,21184.6,2948,424,27171,skewed_2
65535,301784,19320.4,21685.3,732,20160.8,22194.3,2966,409,28101,skewed_2
65535,301784,19320.4,21685.3,166959,19316.4,21665.8,5644,2465,259889,skewed_2
65535,301784,19320.4,21685.3,27027,19368.9,21727,5023,1301,69404,skewed_2
65535,301784,19320.4,21685.3,301987,19329,21683.5,6768,4004,478108,skewed_2
65535,301784,19320.4,21685.3,166551,19344,21708.4,6138,2535,819649,skewed_2
65535,301784,19320.4,21685.3,10418,19343,21753.7,4557,917,42297,skewed_2
65535,301784,19320.4,21685.3,138082,19304.2,21656.3,6499,2281,233207,skewed_2
65535,301784,19320.4,21685.3,898,18996.5,21566.9,3270,729,28212,skewed_2
65535,301784,19320.4,21685.3,6883,19481.1,21632.6,3899,829,38657,skewed_2
65535,301784,19320.4,21685.3,10629,19411.2,21636,4145,789,43843,skewed_2
65535,301784,19320.4,21685.3,250780,19328.8,21691.7,4604,3471,491484,skewed_2
65535,301784,19320.4,21685.3,140605,19327.8,21687.7,7423,2557,505258,skewed_2
65535,301784,19320.4,21685.3,10,13695.6,18918,33956,390,25436,skewed_2
65535,301784,19320.4,21685.3,166551,19344,21708.4,5960,2677,821645,skewed_2
65535,301784,19320.4,21685.3,27027,19368.9,21727,4639,1030,69933,skewed_2
65535,301784,19320.4,21685.3,720,19524.8,21945.3,3107,538,28098,skewed_2
65535,301784,19320.4,21685.3,5,20896,29075.5,65519,229,26180,skewed_2
65535,301784,19320.4,21685.3,159849,19343.4,21683.5,5059,2401,531050,skewed_2
65535,301784,19320.4,21685.3,1650,20462.7,22164.7,3409,753,29503,skewed_2
65535,301784,19320.4,21685.3,26681,19446.2,21711.8,4656,1087,64748,skewed_2
65535,301784,19320.4,21685.3,166551,19344,21708.4,5731,2556,837953,skewed_2
65535,301784,19320.4,21685.3,507,19136.6,21604.4,2684,513,27757,skewed_2
65535,301784,19320.4,21685.3,2912,20068.6,22074.9,3348,603,31702,skewed_2
65535,301784,19320.4,21685.3,898,18996.5,21566.9,3046,429,28148,skewed_2
65535,301784,19320.4,21685.3,4636,19684.2,21852.8,3626,658,34316,skewed_2
65535,301784,19320.4,21685.3,6485,19458.4,21927.5,3944,764,36192,skewed_2
65535,301784,19320.4,21685.3,16859,19407.5,21700.6,4538,856,53310,skewed_2
65535,301784,19320.4,21685.3,9764,19255.7,21719.8,4093,680,41091,skewed_2
65535,301784,19320.4,21685.3,995,18899.8,21402.5,3255,446,28328,skewed_2
65535,301784,19320.4,21685.3,5479,19469.3,21728.5,3900,655,34894,skewed_2
65535,301784,19320.4,21685.3,371,19205.8,21511.7,2858,436,27617,skewed_2
65535,301784,19320.4,21685.3,2769,19700.4,21925.2,5303,425,31333,skewed_2
65535,301784,19320.4,21685.3,1614,19562,21615.3,3327,460,29323,skewed_2
65535,301784,19320.4,21685.3,741,19937.4,21930.1,2306,416,28034,skewed_2
65535,301784,19320.4,21685.3,55,21147.1,21971,67346,466,27044,skewed_2
65535,301784,19320.4,21685.3,8,24864.2,28038.3,65730,317,26351,skewed_2
65535,301784,19320.4,21685.3,24029,19308.9,21684.9,4128,923,65082,skewed_2
65535,301784,19320.4,21685.3,1650,20462.7,22164.7,4029,457,29422,skewed_2
65535,301784,19320.4,21685.3,166959,19316.4,21665.8,5423,2843,259349,skewed_2
65535,301784,19320.4,21685.3,2912,20068.6,22074.9,3318,913,31665,skewed_2
65535,301784,19320.4,21685.3,312765,19327.4,21681.3,5664,4082,450264,skewed_2
65535,301784,19320.4,21685.3,9,19664.4,24572.6,54845,374,24161,skewed_2
65535,301784,19320.4,21685.3,279,17575.6,20773,2153,548,27242,skewed_2
65535,301784,19320.4,21685.3,398,19068.2,21865.9,6269,433,27562,skewed_2
65535,301784,19320.4,21685.3,2305,19223.3,21654,3778,522,30463,skewed_2
65535,301784,19320.4,21685.3,12717,19503.1,21801.4,4611,846,46424,skewed_2
65535,301784,19320.4,21685.3,583,18753.4,21318.7,3102,500,27946,skewed_2
65535,301784,19320.4,21685.3,1002,20173,22179.5,3501,421,28618,skewed_2
65535,301784,19320.4,21685.3,3763,18832.8,21301,3610,671,32840,skewed_2
65535,301784,19320.4,21685.3,1410,19429.5,21969.6,3505,438,28975,skewed_2
65535,301784,19320.4,21685.3,120236,19376,21709.4,5990,2010,225348,skewed_2
65535,301784,19320.4,21685.3,5,14100,15705.4,17303,343,15844,skewed_2
65535,301784,19320.4,21685.3,1323,19377.7,21925.3,3125,631,29192,skewed_2
65535,301784,19320.4,21685.3,638,19696.4,21832.3,2578,437,28086,skewed_2
65535,301784,19320.4,21685.3,63,19654.8,22973.6,66405,478,26638,skewed_2
65535,301784,19320.4,21685.3,757,19254.6,21255,3205,437,27999,skewed_2
65535,301784,19320.4,21685.3,152,21093.1,21080,66711,444,29540,skewed_2
65535,301784,19320.4,21685.3,1388,19523,21770.5,3493,489,29177,skewed_2
65535,301784,19320.4,21685.3,2,12230.5,17295.1,25237,123,10129,skewed_2
65535,301784,19320.4,21685.3,5571,19779.5,22086.8,3919,771,35513,skewed_2
65535,301784,19320.4,21685.3,138082,19304.2,21656.3,6876,2120,233678,skewed_2
65535,301784,19320.4,21685.3,11492,19266.7,21695.8,4221,924,47786,skewed_2
65535,301784,19320.4,21685.3,26332,19421.3,21725.5,4318,1290,66471,skewed_2
65535,301784,19320.4,21685.3,312521,19323.6,21680.9,6175,4155,458370,skewed_2
65535,301784,19320.4,21685.3,9677,19327.3,21702.8,4371,1044,41555,skewed_2
65535,301784,19320.4,21685.3,168524,19326.2,21678.4,6653,2485,499534,skewed_2
65535,301784,19320.4,21685.3,853,20520.9,22393.3,1654,700,28389,skewed_2
65535,301784,19320.4,21685.3,40,16746.8,22079.1,459,915,26681,skewed_1
65535,301784,19320.4,21685.3,2545,18891.1,21562.6,4211,482,30557,skewed_2
65535,301784,19320.4,21685.3,10108,19576.1,21865.1,4148,846,43146,skewed_2
65535,301784,19320.4,21685.3,2571,19162.6,21836,3492,504,30439,skewed_2
65535,301784,19320.4,21685.3,396,18172.1,21336.8,2604,426,27271,skewed_2
65535,301784,19320.4,21685.3,4,31765.5,28806.1,64364,162,25746,skewed_2
65535,301784,19320.4,21685.3,13499,19381.9,21716,4006,850,117734,skewed_2
65535,301784,19320.4,21685.3,159849,19343.4,21683.5,5496,2605,528873,skewed_2
65535,301784,19320.4,21685.3,250780,19328.8,21691.7,4855,3683,491207,skewed_2
65535,301784,19320.4,21685.3,166959,19316.4,21665.8,5527,2844,260209,skewed_2
65535,301784,19320.4,21685.3,312521,19323.6,21680.9,6470,4327,454821,skewed_2
65535,301784,19320.4,21685.3,138082,19304.2,21656.3,6355,2341,245471,skewed_2
65535,301784,19320.4,21685.3,6,18399.2,23584.1,58339,371,23256,skewed_2
65535,301784,19320.4,21685.3,1969,19674,21998.6,3814,694,30208,skewed_2
65535,301784,19320.4,21685.3,3280,19456.1,21808.2,3257,574,31699,skewed_2
65535,301784,19320.4,21685.3,94,18870.4,21265,38384,469,27058,skewed_2
65535,301784,19320.4,21685.3,20745,19371.4,21774.3,4983,945,59357,skewed_2
65535,301784,19320.4,21685.3,13859,19354.2,21599.5,4352,893,51606,skewed_2
65535,301784,19320.4,21685.3,301784,19320.4,21685.3,7574,5084,281444,skewed_2
65535,301784,19320.4,21685.3,43,18257.5,22253.9,64881,651,27092,skewed_2
65535,301784,19320.4,21685.3,44830,19281.7,21672.6,4665,1337,97105,skewed_2
65535,301784,19320.4,21685.3,10108,19576.1,21865.1,4226,1023,42922,skewed_2
65535,301784,19320.4,21685.3,169096,19337.2,21706.3,4621,2864,827670,skewed_2
65535,301784,19320.4,21685.3,3577,19229.6,21728.4,4101,594,32176,skewed_2
65535,301784,19320.4,21685.3,5038,19162.2,21590.1,4314,678,35180,skewed_2
65535,301784,19320.4,21685.3,1986,18765.1,21497.1,3356,435,30008,skewed_2
65535,301784,19320.4,21685.3,5045,19302,21665.5,3981,684,33883,skewed_2
65535,301784,19320.4,21685.3,1784,19419.5,21993.6,3334,555,30053,skewed_2
65535,301784,19320.4,21685.3,3421,19514.1,21948.6,3759,538,31593,skewed_2
65535,301784,19320.4,21685.3,330197,19330.3,21686.1,8247,4168,413665,skewed_2
65535,301784,19320.4,21685.3,5677,18869.8,21398.8,3926,880,35905,skewed_2
65535,301784,19320.4,21685.3,11492,19266.7,21695.8,4020,721,47250,skewed_2
65535,301784,19320.4,21685.3,9764,19255.7,21719.8,3877,592,41254,skewed_2
65535,301784,19320.4,21685.3,112430,19337.8,21688.9,6129,1989,436182,skewed_2
65535,301784,19320.4,21685.3,5366,19026,21504.7,4047,1058,35030,skewed_2
65535,301784,19320.4,21685.3,301987,19329,21683.5,6504,3905,478300,skewed_2
65535,301784,19320.4,21685.3,416,18501.3,21431.8,3160,587,27647,skewed_2
65535,301784,19320.4,21685.3,9764,19255.7,21719.8,4026,676,41496,skewed_2
65535,301784,19320.4,21685.3,44830,19281.7,21672.6,4994,1317,96704,skewed_2
65535,301784,19320.4,21685.3,1323,19377.7,21925.3,3100,543,29197,skewed_2
65535,301784,19320.4,21685.3,10108,19576.1,21865.1,4543,811,43290,skewed_2
65535,301784,19320.4,21685.3,312765,19327.4,21681.3,5436,4089,451161,skewed_2
65535,301784,19320.4,21685.3,166551,19344,21708.4,6232,2604,819354,skewed_2
65535,301784,19320.4,21685.3,28514,19326.4,21710.7,5277,1049,72763,skewed_2
65535,301784,19320.4,21685.3,22452,19309.6,21729.7,4288,822,59403,skewed_2
65535,301784,19320.4,21685.3,585,19792.1,22052.7,3291,630,27768,skewed_2
65535,301784,19320.4,21685.3,138082,19304.2,21656.3,6645,2285,233205,skewed_2
65535,301784,19320.4,21685.3,14135,19217.2,21696.5,4668,1187,46975,skewed_2
65535,301784,19320.4,21685.3,2545,18891.1,21562.6,3931,486,30574,skewed_2
65535,301784,19320.4,21685.3,144737,19332.9,21692.7,5274,2507,495071,skewed_2
65535,301784,19320.4,21685.3,212,17802,20907.8,1377,705,27069,skewed_2
65535,301784,19320.4,21685.3,2183,20009.3,21882.5,3372,442,30458,skewed_2
65535,301784,19320.4,21685.3,4496,19176.5,21689.6,3507,742,34026,skewed_2
65535,301784,19320.4,21685.3,1040,19545.7,21984.4,3257,449,28506,skewed_2
65535,301784,19320.4,21685.3,11492,19266.7,21695.8,4163,752,47377,skewed_2
65535,301784,19320.4,21685.3,16655,19476,21739.1,3922,955,52095,skewed_2
65535,5784,19679.7,21829,169096,19337.2,21706.3,1533,2339,24101,skewed_1
65426,5784,19679.7,21829,46,20595.6,23630.1,1494,387,606,skewed_2
65530,5784,19679.7,21829,17648,19492.5,21753.7,762,413,13325,skewed_2
65535,5784,19679.7,21829,240934,19336.5,21696.3,3759,2637,23988,skewed_2
65510,5784,19679.7,21829,3018,19249.9,21904.1,664,255,6845,skewed_2
65428,5784,19679.7,21829,898,18996.5,21566.9,534,286,3838,skewed_2
65529,5784,19679.7,21829,2665,19475.2,21946.2,737,229,6319,skewed_2
65535,5784,19679.7,21829,169096,19337.2,21706.3,1187,1860,23933,skewed_1
65529,5784,19679.7,21829,20745,19371.4,21774.3,1049,367,13392,skewed_2
65426,5784,19679.7,21829,51,19446.5,22337.2,1319,155,636,skewed_2
65513,5784,19679.7,21829,5520,19426,21763.8,415,321,9757,skewed_2
65535,5784,19679.7,21829,140605,19327.8,21687.7,2509,1694,20205,skewed_2
65426,5784,19679.7,21829,2628,20020.4,22096.8,560,306,4996,skewed_2
65535,5784,19679.7,21829,250780,19328.8,21691.7,1329,2852,25198,skewed_1
65535,5784,19679.7,21829,301987,19329,21683.5,1953,3617,28691,skewed_1
65535,5784,19679.7,21829,312765,19327.4,21681.3,2385,3439,27776,skewed_1
65426,5784,19679.7,21829,409,18891.1,21607.2,453,236,1202,skewed_2
65520,5784,19679.7,21829,10629,19411.2,21636,1219,436,11412,skewed_2
65526,5784,19679.7,21829,3376,19271.5,21617.6,540,284,7466,skewed_2
65518,5784,19679.7,21829,1969,19674,21998.6,738,227,5658,skewed_2
65492,5784,19679.7,21829,1422,18971.7,21332.3,750,226,5231,skewed_2
65428,5784,19679.7,21829,898,18996.5,21566.9,482,293,3872,skewed_2
65535,5784,19679.7,21829,312765,19327.4,21681.3,2253,3325,27494,skewed_1
65426,5784,19679.7,21829,59,17259.6,21337.8,1422,233,646,skewed_2
65534,5784,19679.7,21829,11492,19266.7,21695.8,1063,323,11232,skewed_2
65526,5784,19679.7,21829,4877,19205.5,21700.6,996,256,8500,skewed_2
65526,5784,19679.7,21829,4014,19521.4,21856,626,253,7948,skewed_2
65529,5784,19679.7,21829,20745,19371.4,21774.3,1304,384,14024,skewed_2
65426,5784,19679.7,21829,108,18207.6,20618.4,188,800,860,skewed_1
65535,5784,19679.7,21829,166551,19344,21708.4,2072,1859,23316,skewed_2
65426,5784,19679.7,21829,2,2200,3109.86,238,68,82,skewed_2
65510,5784,19679.7,21829,2571,19162.6,21836,551,225,6128,skewed_2
65510,5784,19679.7,21829,2571,19162.6,21836,599,224,4953,skewed_2
65524,5784,19679.7,21829,3763,18832.8,21301,515,249,7420,skewed_2
65495,5784,19679.7,21829,5483,18968.8,21563.5,553,316,9354,skewed_2
65515,5784,19679.7,21829,5316,19285.6,21759.8,1230,251,8532,skewed_2
65533,5784,19679.7,21829,7017,19371.7,21704.6,978,287,10325,skewed_2
65530,5784,19679.7,21829,4636,19684.2,21852.8,597,246,8741,skewed_2
65534,5784,19679.7,21829,79417,19334.9,21668.4,1670,988,16967,skewed_2
65516,5784,19679.7,21829,732,20160.8,22194.3,426,287,3806,skewed_2
65528,5784,19679.7,21829,16206,19359.8,21733.6,1343,371,12931,skewed_2
65426,5784,19679.7,21829,86,18488.5,21338,1581,590,703,skewed_2
65524,5784,19679.7,21829,5478,19207.8,21642.9,821,268,9162,skewed_2
65426,5784,19679.7,21829,3,8564.33,13587.3,625,139,232,skewed_2
65535,5784,19679.7,21829,312521,19323.6,21680.9,2228,3298,27072,skewed_1
65492,5784,19679.7,21829,4496,19176.5,21689.6,408,242,8278,skewed_2
65530,5784,19679.7,21829,3172,19030.8,21435.9,573,283,7617,skewed_2
65530,5784,19679.7,21829,5441,19163.3,21562.4,1187,256,9189,skewed_2
65535,5784,19679.7,21829,250780,19328.8,21691.7,1341,2732,24304,skewed_1
65527,5784,19679.7,21829,2376,19158.9,21576.2,503,225,6131,skewed_2
65426,5784,19679.7,21829,6,15342,25608.3,127,101,562,skewed_2
