range, n1 , average1, std1, n2 , average2, std2, skewed_1, skewed_2, non_skewed
65531, 13256, 16425.4, 20910.7, 29803, 16721.3, 21094.2, 19779, 29130, 259237
65535, 13256, 16425.4, 20910.7, 133473, 16616.3, 21076.2, 23530, 87179, 542604
65535, 13256, 16425.4, 20910.7, 446607, 16652.2, 21123.9, 21829, 258808, 399205
65529, 13256, 16425.4, 20910.7, 146, 17242.5, 21751.9, 6260, 29790, 10079
65534, 13256, 16425.4, 20910.7, 10443, 16808.9, 21161.9, 17000, 13470, 242537
65534, 13256, 16425.4, 20910.7, 73888, 16762, 21264.8, 17079, 41540, 309197
65529, 13256, 16425.4, 20910.7, 172, 16241.4, 20725.8, 10550, 2880, 10110
65529, 13256, 16425.4, 20910.7, 2245, 17115, 21249.5, 18999, 11640, 42310
65531, 13256, 16425.4, 20910.7, 103115, 16633.6, 21010.5, 19360, 73449, 385836
65529, 13256, 16425.4, 20910.7, 6982, 16532.3, 21109.1, 17350, 11020, 113648
65530, 13256, 16425.4, 20910.7, 19699, 16595.7, 21151.9, 18750, 19449, 223498
65533, 13256, 16425.4, 20910.7, 4186, 16717, 20868.1, 15910, 9329, 229068
65529, 13256, 16425.4, 20910.7, 4028, 27492.2, 27488.7, 21840, 934340, 77690
65529, 13256, 16425.4, 20910.7, 226, 17309.6, 21519.2, 13080, 44190, 10959
65529, 13256, 16425.4, 20910.7, 233, 16972.6, 20952.4, 10680, 2880, 11090
65529, 13256, 16425.4, 20910.7, 9934, 13142.5, 13167.3, 16550, 1800941, 146769
65529, 13256, 16425.4, 20910.7, 278, 16119.2, 20537, 14110, 58680, 11509
65529, 13256, 16425.4, 20910.7, 11844, 16628.1, 21155.6, 18950, 15900, 289127
65534, 13256, 16425.4, 20910.7, 17083, 16625.2, 21188.3, 18570, 17630, 359596
65532, 13256, 16425.4, 20910.7, 29794, 16517.7, 20978, 20369, 24870, 455345
65535, 13256, 16425.4, 20910.7, 530445, 16886.4, 21253.8, 27730, 82659, 465175
65534, 13256, 16425.4, 20910.7, 55919, 16789.3, 21222.2, 22770, 40360, 283377
65535, 13256, 16425.4, 20910.7, 203042, 16553.7, 21025.7, 31080, 119979, 498585
65531, 13256, 16425.4, 20910.7, 3394, 19531.3, 22374.8, 14500, 14189, 198658
65534, 13256, 16425.4, 20910.7, 42800, 16567.8, 21074.9, 16120, 33719, 231678
65535, 13256, 16425.4, 20910.7, 530445, 16886.4, 21253.8, 26540, 82899, 452746
65529, 13256, 16425.4, 20910.7, 14588, 17150.3, 20380.9, 16180, 21470, 343746
65529, 13256, 16425.4, 20910.7, 451, 17048, 21430.6, 11790, 3669, 13450
65531, 13256, 16425.4, 20910.7, 29803, 16721.3, 21094.2, 20030, 29209, 246268
65534, 13256, 16425.4, 20910.7, 55919, 16789.3, 21222.2, 22440, 39910, 283577
65534, 13256, 16425.4, 20910.7, 88039, 16640.4, 21065.3, 26310, 66739, 521725
65535, 13256, 16425.4, 20910.7, 1434753, 16577.3, 21012.1, 27770, 1045549, 1086519
65529, 13256, 16425.4, 20910.7, 278, 17093.7, 21678.7, 16450, 53929, 29030
65535, 13256, 16425.4, 20910.7, 96613, 16755.1, 21130.1, 22569, 69780, 463645
65529, 13256, 16425.4, 20910.7, 246, 16996.9, 21074.6, 13160, 51610, 11830
65531, 13256, 16425.4, 20910.7, 39873, 16656.6, 21057, 26010, 31460, 627003
65530, 13256, 16425.4, 20910.7, 8178, 16635.4, 21038.6, 18730, 12150, 237598
65529, 13256, 16425.4, 20910.7, 25578, 16662.7, 21009.7, 17530, 23880, 406475
65529, 13256, 16425.4, 20910.7, 703, 16302, 20772.4, 11370, 5190, 17180
65534, 13256, 16425.4, 20910.7, 197564, 16629.1, 21001.3, 27560, 131868, 308667
65535, 13256, 16425.4, 20910.7, 530445, 16886.4, 21253.8, 27140, 95289, 452456
65529, 13256, 16425.4, 20910.7, 175, 17951.1, 21771.2, 10790, 5250, 10420
65529, 13256, 16425.4, 20910.7, 4898, 16903.4, 21166, 15479, 9840, 83669
65533, 13256, 16425.4, 20910.7, 190424, 16533.4, 20966, 18700, 129188, 533915
65535, 13256, 16425.4, 20910.7, 1443329, 16707.1, 21108.2, 36340, 815911, 890551
65529, 13256, 16425.4, 20910.7, 11040, 16500.9, 20916, 14480, 13249, 284897
65529, 13256, 16425.4, 20910.7, 130, 16943.1, 21245.4, 8790, 2790, 9270
65529, 13256, 16425.4, 20910.7, 445, 16921.6, 21310.2, 12480, 3710, 14890
65529, 13256, 16425.4, 20910.7, 2078, 16733.6, 21468.5, 15189, 8380, 39110
65529, 13256, 16425.4, 20910.7, 28456, 17700.6, 21532.7, 20180, 19500, 442305
65534, 13256, 16425.4, 20910.7, 36099, 16448.5, 20986.7, 19260, 30209, 603534
