range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,vector,fastest_algo
63838,10,6738.3,7863.47,152,16012.1,20728.7,36,22,22,31,skewed_2
64751,10,6738.3,7863.47,2,32376.5,45785.9,34,22,20,42,non_skewed
47562,10,6738.3,7863.47,6,14098.5,19735.4,25,23,21,24,non_skewed
64011,10,6738.3,7863.47,20,22542.8,25655.5,24,22,21,29,non_skewed
25804,10,6738.3,7863.47,6,11653,12718.1,46,26,31,26,skewed_2
42492,10,6738.3,7863.47,14,12512.6,14813.5,27,22,21,29,non_skewed
62081,10,6738.3,7863.47,90,13617.4,18471.3,50,33,21,34,non_skewed
39576,10,6738.3,7863.47,2,19832,27984.5,35,21,21,32,skewed_2
61332,10,6738.3,7863.47,30,21393.6,24936.9,45,30,28,28,non_skewed
27666,10,6738.3,7863.47,6,9700.33,11521.6,51,33,38,59,skewed_2
64911,10,6738.3,7863.47,10,23822.6,27136.9,25,22,22,28,skewed_2
23698,10,6738.3,7863.47,4,3886,4430.59,39,35,29,44,non_skewed
61282,10,6738.3,7863.47,14,19564.8,24003.2,25,22,21,28,non_skewed
63782,10,6738.3,7863.47,34,17551.3,20669.4,37,30,28,29,non_skewed
65018,10,6738.3,7863.47,152,16461.5,21107,43,75,21,22,non_skewed
23698,10,6738.3,7863.47,2,2927,3425.23,37,27,19,20,non_skewed
37522,10,6738.3,7863.47,4,12570.8,17508.5,46,24,31,37,skewed_2
43456,10,6738.3,7863.47,2,21962,30460.7,25,23,23,34,skewed_2
60740,10,6738.3,7863.47,2,30418,42945.4,25,22,21,34,non_skewed
60526,10,6738.3,7863.47,14,16238.6,23123.4,24,23,21,28,non_skewed
48692,10,6738.3,7863.47,40,3758.12,8161.72,24,24,21,81,non_skewed
49724,10,6738.3,7863.47,4,24245,27455.1,25,22,21,34,non_skewed
64085,10,6738.3,7863.47,8,18507.9,22993.2,34,22,21,31,non_skewed
65420,10,6738.3,7863.47,30,18407.3,24807.7,25,23,21,34,non_skewed
62550,14,27301,28592.5,2,14787.5,20902.8,42,26,30,40,skewed_2
62543,14,27301,28592.5,2,28842,40768.9,57,39,32,39,non_skewed
64156,14,27301,28592.5,24,19620.2,23150.6,55,73,78,56,skewed_1
65080,14,27301,28592.5,546,16033.7,20633.6,72,48,54,78,skewed_2
62510,14,27301,28592.5,6,6690.67,8233.69,49,35,34,52,non_skewed
62507,14,27301,28592.5,2,13220,18625.2,79,25,24,20,vector
62506,14,27301,28592.5,2,17350.5,23886.8,45,20,18,29,non_skewed
62506,14,27301,28592.5,6,16126.5,17137.1,50,40,31,22,vector
62506,14,27301,28592.5,2,5145,6564.78,36,20,19,20,non_skewed
62506,14,27301,28592.5,16,16887.1,19752.2,53,86,61,45,vector
62506,14,27301,28592.5,2,17820,24494.2,34,21,18,20,non_skewed
65107,14,27301,28592.5,113,17563.8,21861.6,97,48,74,63,skewed_2
63930,14,27301,28592.5,152,16258.9,20920,101,76,66,71,non_skewed
62513,14,27301,28592.5,12,17649.3,20283.5,48,40,43,48,skewed_2
62506,14,27301,28592.5,2,30554,43076.9,43,46,41,31,vector
62509,14,27301,28592.5,12,16798.9,22341.3,57,56,62,66,skewed_2
65120,14,27301,28592.5,24,21626.3,25527.8,80,30,62,65,skewed_2
62506,14,27301,28592.5,2,27904.5,38755.8,29,22,20,30,non_skewed
62511,14,27301,28592.5,2,10994,15482.8,36,24,24,22,vector
62506,14,27301,28592.5,6,3367.17,3711.98,41,32,27,22,vector
64875,14,27301,28592.5,4,26436.5,31950.3,68,40,59,55,skewed_2
65320,14,27301,28592.5,151,16865.7,21283.8,29,49,77,101,skewed_1
62506,14,27301,28592.5,4,4330,7037.48,26,33,20,33,non_skewed
62506,14,27301,28592.5,6,14623.3,16967.9,28,28,25,22,vector
62512,14,27301,28592.5,24,17164.2,19884.5,51,86,67,42,vector
62506,14,27301,28592.5,2,20307.5,28136.5,26,20,19,19,non_skewed
62506,14,27301,28592.5,2,27614.5,38717.6,43,23,19,23,non_skewed
62508,14,27301,28592.5,2,2555.5,3544.73,34,26,19,20,non_skewed
62506,14,27301,28592.5,6,29781,32094.5,44,23,34,50,skewed_2
65500,14,27301,28592.5,5506,16259.4,20751.4,74,74,102,217,skewed_1
62509,14,27301,28592.5,16,28133.2,29567.1,106,55,52,35,vector
62506,14,27301,28592.5,2,9807.5,13287.2,37,20,19,19,non_skewed
62510,14,27301,28592.5,20,14666.3,17260.4,33,47,52,49,skewed_1
62506,14,27301,28592.5,2,10345.5,14380.4,28,21,18,20,non_skewed
64571,14,27301,28592.5,78,17313.6,21855.6,110,76,72,77,non_skewed
62506,14,27301,28592.5,6,2772.33,2488.12,26,22,21,30,non_skewed
62506,14,27301,28592.5,2,6064,7973.34,26,20,19,20,non_skewed
65391,14,27301,28592.5,152,16850.7,21358.8,87,66,55,66,non_skewed
62506,14,27301,28592.5,8,7335.62,8131.64,26,40,39,38,skewed_1
62512,14,27301,28592.5,2,5922.5,8312.04,35,25,19,20,non_skewed
65005,14,27301,28592.5,14,25785.1,28563.6,64,34,45,69,skewed_2
65134,14,27301,28592.5,152,16868,21350,66,51,67,79,skewed_2
62506,14,27301,28592.5,4,19747.2,22265.3,25,35,19,21,non_skewed
62506,14,27301,28592.5,2,3683.5,4562.96,28,21,19,19,non_skewed
62511,14,27301,28592.5,6,20846.8,29957.4,57,42,36,65,non_skewed
62506,14,27301,28592.5,6,20742.8,24431.1,39,23,20,49,non_skewed
65371,14,27301,28592.5,176,16993.8,21924.9,63,114,91,65,skewed_1
62512,14,27301,28592.5,4,14505.8,20898,49,46,46,58,skewed_2
64891,14,27301,28592.5,152,16458,21105.8,47,44,69,77,skewed_2
62506,14,27301,28592.5,4,26346.8,29842.9,53,55,46,43,vector
65527,14,27301,28592.5,1237,16806.5,21365.3,95,87,73,390,non_skewed
62513,14,27301,28592.5,2,3830.5,5354.92,37,25,18,20,non_skewed
63997,14,27301,28592.5,20,29101.1,30111.2,53,30,48,52,skewed_2
62549,14,27301,28592.5,2,9782.5,13823.2,36,24,19,20,non_skewed
62506,14,27301,28592.5,2,30407.5,42835.8,39,23,26,36,skewed_2
63444,14,27301,28592.5,2,31997.5,44544.2,57,22,54,69,skewed_2
62506,14,27301,28592.5,2,29905.5,42199.4,31,23,20,29,non_skewed
62507,14,27301,28592.5,40,15270,20902.8,54,66,59,51,vector
62511,14,27301,28592.5,2,19492,27500.8,36,23,19,20,non_skewed
62506,14,27301,28592.5,2,18205,25146.1,35,20,19,19,non_skewed
62513,14,27301,28592.5,2,19588,27639.4,30,25,18,20,non_skewed
62550,14,27301,28592.5,8,12914.9,18821.9,50,65,48,38,vector
62506,14,27301,28592.5,2,5549,7133.29,30,20,20,21,skewed_2
62745,14,27301,28592.5,6,17817.3,26549.4,51,37,48,45,skewed_2
62506,14,27301,28592.5,2,8853,12329.1,22,21,19,20,non_skewed
62506,14,27301,28592.5,2,31323.5,44057.7,95,23,20,22,non_skewed
62506,14,27301,28592.5,2,7066,9281.48,19,19,19,20,skewed_1
62506,14,27301,28592.5,2,29787,41412.4,32,23,19,22,non_skewed
63276,14,27301,28592.5,50,15844.4,22184.6,49,66,55,69,skewed_1
62530,14,27301,28592.5,32,20159.9,24427.6,125,48,59,44,vector
64767,14,27301,28592.5,152,16707.6,21274,127,47,51,56,skewed_2
65145,14,27301,28592.5,152,16926.5,21472.9,63,36,45,79,skewed_2
62551,14,27301,28592.5,10,7328.3,10251.9,32,40,36,40,skewed_1
62506,14,27301,28592.5,2,28627,40145.3,31,23,19,32,non_skewed
62511,14,27301,28592.5,52,13583.5,18181.2,64,96,70,42,vector
65444,14,27301,28592.5,376,15393.5,20841.6,151,79,79,84,skewed_2
62513,14,27301,28592.5,2,19715.5,27819.7,35,24,19,20,non_skewed
62509,14,27301,28592.5,2,25992.5,36691.1,42,44,26,42,non_skewed
63985,14,27301,28592.5,48,19538.6,24859.6,77,44,61,51,skewed_2
62506,14,27301,28592.5,14,22447.1,22772.7,54,53,54,50,vector
62506,14,27301,28592.5,2,2944.5,3574.42,36,21,19,20,non_skewed
62513,14,27301,28592.5,2,24603,34731.7,45,37,33,41,non_skewed
62506,14,27301,28592.5,2,25876,35823.4,40,38,39,22,vector
62552,14,27301,28592.5,2,24116,34098.1,39,22,21,29,non_skewed
62771,14,27301,28592.5,12,23992.4,28915.4,39,39,48,67,skewed_1
64973,14,27301,28592.5,4,28117.5,33202.7,44,51,37,61,non_skewed
62506,14,27301,28592.5,4,13613.8,19078.7,39,27,19,21,non_skewed
62506,14,27301,28592.5,8,26138.8,27441.4,52,44,46,38,vector
63502,14,27301,28592.5,8,16757.4,26418.2,60,23,22,38,non_skewed
63167,14,27301,28592.5,10,28085,29750.7,58,27,49,49,skewed_2
62512,14,27301,28592.5,4,18266.5,21143.2,47,41,32,48,non_skewed
62506,14,27301,28592.5,2,26942,37397.5,39,23,20,33,non_skewed
62506,14,27301,28592.5,10,11037.3,15604.5,88,61,47,47,non_skewed
64980,14,27301,28592.5,134,18069.7,23894.1,390,44,47,68,skewed_2
62506,14,27301,28592.5,2,24203,33521.1,39,40,38,31,vector
62551,14,27301,28592.5,165,15772.3,19433.2,54,77,87,79,skewed_1
62512,14,27301,28592.5,10,6738.3,7863.47,43,50,42,48,non_skewed
62506,14,27301,28592.5,14,27301,28592.5,62,59,66,74,skewed_2
62506,14,27301,28592.5,4,4814.75,5706.13,25,27,20,44,non_skewed
62506,14,27301,28592.5,8,20265.6,21537.7,60,79,55,36,vector
62556,14,27301,28592.5,98,19656.7,22936.5,110,104,70,59,vector
62512,14,27301,28592.5,2,9608,13524.1,34,23,20,27,non_skewed
62506,14,27301,28592.5,10,11839.2,12585.9,28,40,30,42,skewed_1
62550,14,27301,28592.5,8,15565,25981.7,65,42,38,43,non_skewed
62506,14,27301,28592.5,2,22850,32242.7,55,61,41,51,non_skewed
62506,14,27301,28592.5,2,5142.5,6562.66,27,20,19,21,non_skewed
62506,14,27301,28592.5,100,16712,23130,85,65,80,65,skewed_2
62508,14,27301,28592.5,2,12095,17035.6,37,25,19,21,non_skewed
62506,14,27301,28592.5,2,23631,33062.9,33,30,28,22,vector
62506,14,27301,28592.5,2,9323.5,12471.2,19,20,19,19,skewed_1
62515,14,27301,28592.5,2,30421.5,42963.1,45,31,26,30,non_skewed
62506,14,27301,28592.5,2,19431,26937.9,22,20,18,21,non_skewed
64941,14,27301,28592.5,8,18478.4,24503.9,49,28,35,37,skewed_2
62555,14,27301,28592.5,110,19275.3,23652.8,50,91,90,95,skewed_1
62506,14,27301,28592.5,2,22124,31160.8,34,26,19,22,non_skewed
62509,14,27301,28592.5,8,23647.2,26339.2,47,48,38,37,vector
62506,14,27301,28592.5,8,11160.8,19451.1,48,28,37,33,skewed_2
62506,14,27301,28592.5,2,5764,7437.35,26,21,18,21,non_skewed
62506,14,27301,28592.5,2,21726.5,30013.1,41,33,38,21,vector
62506,14,27301,28592.5,2,28348.5,40018.7,56,62,34,48,non_skewed
62511,14,27301,28592.5,2,9225.5,12981.8,36,25,18,21,non_skewed
65521,14,27301,28592.5,58,11433.4,20328.5,60,56,55,69,non_skewed
62527,14,27301,28592.5,12,15224.9,19409.6,49,54,55,51,skewed_1
62507,14,27301,28592.5,6,11455.7,12981.6,42,36,26,53,non_skewed
62506,14,27301,28592.5,4,17728.5,22310.9,65,76,45,48,non_skewed
62506,14,27301,28592.5,2,30076,42204.4,37,29,27,21,vector
62506,14,27301,28592.5,12,4284.08,7633.48,47,44,45,46,skewed_2
62506,14,27301,28592.5,2,23070.5,31915.3,31,26,20,22,non_skewed
62506,14,27301,28592.5,2,11169,15091.1,20,21,19,19,non_skewed
64748,14,27301,28592.5,4,19400.5,30742,48,23,36,49,skewed_2
62508,14,27301,28592.5,2,25283,35686.3,44,32,27,31,non_skewed
62527,14,27301,28592.5,14,15793.9,16792.2,37,49,30,50,non_skewed
62506,14,27301,28592.5,12,10727.4,16555.2,35,44,45,41,skewed_1
62506,14,27301,28592.5,2,18002,25386.5,44,37,37,44,skewed_2
65031,14,27301,28592.5,152,16837.6,21376.7,45,50,51,55,skewed_1
64214,14,27301,28592.5,44,19488.9,21954,44,21,29,59,skewed_2
62506,14,27301,28592.5,4,21605.8,28896.5,45,29,34,47,skewed_2
62512,14,27301,28592.5,2,26162.5,36935.7,38,23,27,31,skewed_2
62506,14,27301,28592.5,6,17975.8,19254.2,25,33,20,23,non_skewed
62509,14,27301,28592.5,6,16708.5,18844.5,43,35,28,35,non_skewed
62506,14,27301,28592.5,2,13076.5,17785.9,29,20,20,27,skewed_2
62512,14,27301,28592.5,2,30265,42737.5,30,71,20,22,non_skewed
62506,14,27301,28592.5,2,11492,16051.3,28,21,20,20,non_skewed
62506,14,27301,28592.5,2,23885.5,33070.7,31,35,20,22,non_skewed
62512,14,27301,28592.5,6,22924.2,25330.5,66,58,51,51,non_skewed
62506,14,27301,28592.5,2,18895,26448.6,27,21,19,21,non_skewed
62506,14,27301,28592.5,2,2441,2743.57,20,21,19,20,non_skewed
64475,14,27301,28592.5,8,29795.9,31827.7,53,45,24,33,non_skewed
62506,14,27301,28592.5,2,24489,34026,31,26,19,23,non_skewed
62506,14,27301,28592.5,2,9953,13361.5,21,20,19,21,non_skewed
62509,14,27301,28592.5,2,25491,35981.8,32,23,19,23,non_skewed
63929,14,27301,28592.5,4,18818,30559.9,64,43,58,60,skewed_2
64341,14,27301,28592.5,152,16124,20846.9,48,46,63,79,skewed_2
62506,14,27301,28592.5,2,12642,17164.3,21,20,19,20,non_skewed
62968,14,27301,28592.5,26,11665.5,15742.8,92,35,98,53,skewed_2
62506,14,27301,28592.5,2,26905,37787.8,33,28,19,21,non_skewed
62506,14,27301,28592.5,2,26260.5,36561,32,26,19,22,non_skewed
62506,14,27301,28592.5,2,18324,25779.7,19,20,19,21,skewed_1
65194,14,27301,28592.5,152,16976.6,21472.8,49,40,56,59,skewed_2
62506,14,27301,28592.5,6,14826.3,16002.6,32,35,20,22,non_skewed
62506,14,27301,28592.5,2,29058,40793,32,28,20,22,non_skewed
62506,14,27301,28592.5,2,16007,22058.9,20,21,18,21,non_skewed
62507,14,27301,28592.5,2,28750.5,40588.6,40,33,20,23,non_skewed
62513,14,27301,28592.5,8,20060.1,27492.4,48,53,29,38,non_skewed
65300,14,27301,28592.5,24,12957.8,19551.8,71,43,53,53,skewed_2
62506,14,27301,28592.5,4,8799.25,9579.68,31,21,20,29,non_skewed
64837,14,27301,28592.5,4,27471.8,32460.8,57,50,49,48,vector
62507,14,27301,28592.5,4,27397.2,31577.9,51,45,35,44,non_skewed
62510,14,27301,28592.5,6,9969.83,10880.1,44,48,33,35,non_skewed
62556,14,27301,28592.5,40,17552.9,20499.8,59,65,55,34,vector
62506,14,27301,28592.5,2,20015.5,28222.8,27,20,19,20,non_skewed
62506,14,27301,28592.5,2,2851,3378.56,26,21,18,21,non_skewed
62506,14,27301,28592.5,8,8262.62,13012.3,21,46,33,33,skewed_1
62506,14,27301,28592.5,6,12236.5,17270.3,43,58,46,50,skewed_1
62507,14,27301,28592.5,2,14165.5,19962.3,42,25,19,20,non_skewed
62506,14,27301,28592.5,2,19377.5,26810,26,21,19,21,non_skewed
63838,14,27301,28592.5,152,16012.1,20728.7,49,73,67,65,skewed_1
64751,14,27301,28592.5,2,32376.5,45785.9,44,33,27,47,non_skewed
62506,14,27301,28592.5,6,14098.5,19735.4,42,46,42,49,skewed_1
64009,14,27301,28592.5,20,22542.8,25655.5,68,45,51,75,skewed_2
62506,14,27301,28592.5,6,11653,12718.1,23,28,20,32,non_skewed
62506,14,27301,28592.5,14,12512.6,14813.5,33,55,49,38,skewed_1
62555,14,27301,28592.5,90,13617.4,18471.3,47,72,84,64,skewed_1
62513,14,27301,28592.5,2,19832,27984.5,38,24,17,21,non_skewed
62512,14,27301,28592.5,30,21393.6,24936.9,53,49,46,55,non_skewed
62509,14,27301,28592.5,6,9700.33,11521.6,44,38,19,35,non_skewed
64908,14,27301,28592.5,10,23822.6,27136.9,51,41,37,34,vector
62508,14,27301,28592.5,4,3886,4430.59,34,39,23,44,non_skewed
62506,14,27301,28592.5,14,19564.8,24003.2,59,44,56,53,skewed_2
63782,14,27301,28592.5,34,17551.3,20669.4,48,35,49,39,skewed_2
65018,14,27301,28592.5,152,16461.5,21107,86,38,54,69,skewed_2
62506,14,27301,28592.5,2,2927,3425.23,37,20,19,26,non_skewed
62506,14,27301,28592.5,4,12570.8,17508.5,36,29,28,28,non_skewed
62506,14,27301,28592.5,2,21962,30460.7,41,34,20,28,non_skewed
62506,14,27301,28592.5,2,30418,42945.4,47,36,33,35,non_skewed
62506,14,27301,28592.5,14,16238.6,23123.4,52,60,56,42,vector
62506,14,27301,28592.5,40,3758.12,8161.72,52,74,69,44,vector
62506,14,27301,28592.5,4,24245,27455.1,45,45,39,29,vector
64085,14,27301,28592.5,8,18507.9,22993.2,50,42,33,34,non_skewed
65414,14,27301,28592.5,30,18407.3,24807.7,50,24,31,56,skewed_2
29561,4,4814.75,5706.13,2,14787.5,20902.8,43,46,33,33,non_skewed
57656,4,4814.75,5706.13,2,28842,40768.9,37,42,27,21,vector
64156,4,4814.75,5706.13,24,19620.2,23150.6,32,21,20,21,non_skewed
65080,4,4814.75,5706.13,546,16033.7,20633.6,31,21,20,21,non_skewed
16804,4,4814.75,5706.13,6,6690.67,8233.69,46,42,32,46,non_skewed
26340,4,4814.75,5706.13,2,13220,18625.2,21,22,20,29,non_skewed
34180,4,4814.75,5706.13,2,17350.5,23886.8,45,37,47,49,skewed_2
32390,4,4814.75,5706.13,6,16126.5,17137.1,28,22,19,21,non_skewed
11647,4,4814.75,5706.13,2,5145,6564.78,34,31,33,45,skewed_2
48344,4,4814.75,5706.13,16,16887.1,19752.2,31,29,20,21,non_skewed
35079,4,4814.75,5706.13,2,17820,24494.2,23,22,19,21,non_skewed
65107,4,4814.75,5706.13,113,17563.8,21861.6,53,48,41,33,vector
63930,4,4814.75,5706.13,152,16258.9,20920,32,21,20,27,non_skewed
49635,4,4814.75,5706.13,12,17649.3,20283.5,32,22,21,21,non_skewed
60953,4,4814.75,5706.13,2,30554,43076.9,21,23,20,28,non_skewed
60835,4,4814.75,5706.13,12,16798.9,22341.3,32,22,19,20,non_skewed
65110,4,4814.75,5706.13,24,21626.3,25527.8,83,23,20,22,non_skewed
55248,4,4814.75,5706.13,2,27904.5,38755.8,22,22,19,21,non_skewed
21896,4,4814.75,5706.13,2,10994,15482.8,33,21,20,21,non_skewed
11647,4,4814.75,5706.13,6,3367.17,3711.98,39,52,54,37,vector
64865,4,4814.75,5706.13,4,26436.5,31950.3,22,21,27,21,skewed_2
65320,4,4814.75,5706.13,151,16865.7,21283.8,32,21,19,27,non_skewed
14804,4,4814.75,5706.13,4,4330,7037.48,21,22,20,19,vector
40214,4,4814.75,5706.13,6,14623.3,16967.9,23,22,20,20,non_skewed
62052,4,4814.75,5706.13,24,17164.2,19884.5,34,38,19,21,non_skewed
40142,4,4814.75,5706.13,2,20307.5,28136.5,21,21,20,20,non_skewed
54931,4,4814.75,5706.13,2,27614.5,38717.6,28,22,20,20,non_skewed
11659,4,4814.75,5706.13,2,2555.5,3544.73,38,32,20,38,non_skewed
60068,4,4814.75,5706.13,6,29781,32094.5,23,21,20,21,non_skewed
65500,4,4814.75,5706.13,5506,16259.4,20751.4,142,62,56,47,vector
61875,4,4814.75,5706.13,16,28133.2,29567.1,32,21,19,20,non_skewed
19142,4,4814.75,5706.13,2,9807.5,13287.2,21,21,20,20,non_skewed
36467,4,4814.75,5706.13,20,14666.3,17260.4,76,22,20,33,non_skewed
20453,4,4814.75,5706.13,2,10345.5,14380.4,24,22,20,21,non_skewed
64571,4,4814.75,5706.13,78,17313.6,21855.6,32,21,20,21,non_skewed
11647,4,4814.75,5706.13,6,2772.33,2488.12,40,21,20,35,non_skewed
11647,4,4814.75,5706.13,2,6064,7973.34,36,36,38,38,skewed_1
65391,4,4814.75,5706.13,152,16850.7,21358.8,33,21,20,21,non_skewed
22282,4,4814.75,5706.13,8,7335.62,8131.64,67,40,57,51,skewed_2
11755,4,4814.75,5706.13,2,5922.5,8312.04,27,21,19,20,non_skewed
65005,4,4814.75,5706.13,14,25785.1,28563.6,33,21,19,21,non_skewed
65134,4,4814.75,5706.13,152,16868,21350,34,21,19,20,non_skewed
40587,4,4814.75,5706.13,4,19747.2,22265.3,28,22,20,21,non_skewed
11647,4,4814.75,5706.13,2,3683.5,4562.96,36,26,24,32,non_skewed
59402,4,4814.75,5706.13,6,20846.8,29957.4,47,47,33,35,non_skewed
59648,4,4814.75,5706.13,6,20742.8,24431.1,22,68,19,21,non_skewed
65371,4,4814.75,5706.13,176,16993.8,21924.9,32,21,19,21,non_skewed
44314,4,4814.75,5706.13,4,14505.8,20898,32,22,20,20,non_skewed
64891,4,4814.75,5706.13,152,16458,21105.8,29,23,19,22,non_skewed
52132,4,4814.75,5706.13,4,26346.8,29842.9,32,22,19,20,non_skewed
65527,4,4814.75,5706.13,1237,16806.5,21365.3,47,33,38,36,skewed_2
11664,4,4814.75,5706.13,2,3830.5,5354.92,43,40,37,37,non_skewed
63987,4,4814.75,5706.13,20,29101.1,30111.2,23,21,20,29,non_skewed
19549,4,4814.75,5706.13,2,9782.5,13823.2,29,21,19,21,non_skewed
60636,4,4814.75,5706.13,2,30407.5,42835.8,22,22,19,22,non_skewed
63434,4,4814.75,5706.13,2,31997.5,44544.2,22,22,19,22,non_skewed
59684,4,4814.75,5706.13,2,29905.5,42199.4,21,22,19,21,non_skewed
61093,4,4814.75,5706.13,40,15270,20902.8,29,21,19,21,non_skewed
38892,4,4814.75,5706.13,2,19492,27500.8,32,21,19,21,non_skewed
35925,4,4814.75,5706.13,2,18205,25146.1,21,22,19,20,non_skewed
39088,4,4814.75,5706.13,2,19588,27639.4,33,21,20,22,non_skewed
45039,4,4814.75,5706.13,8,12914.9,18821.9,40,27,20,35,non_skewed
11647,4,4814.75,5706.13,2,5549,7133.29,35,26,32,34,skewed_2
62735,4,4814.75,5706.13,6,17817.3,26549.4,45,35,42,36,skewed_2
17510,4,4814.75,5706.13,2,8853,12329.1,23,33,20,20,non_skewed
62416,4,4814.75,5706.13,2,31323.5,44057.7,23,20,20,20,skewed_2
13568,4,4814.75,5706.13,2,7066,9281.48,152,22,20,20,non_skewed
59009,4,4814.75,5706.13,2,29787,41412.4,33,22,20,20,non_skewed
63276,4,4814.75,5706.13,50,15844.4,22184.6,34,22,21,21,non_skewed
59903,4,4814.75,5706.13,32,20159.9,24427.6,90,49,32,54,non_skewed
64767,4,4814.75,5706.13,152,16707.6,21274,87,21,19,21,non_skewed
65145,4,4814.75,5706.13,152,16926.5,21472.9,33,22,21,21,non_skewed
26211,4,4814.75,5706.13,10,7328.3,10251.9,27,38,27,32,skewed_1
56953,4,4814.75,5706.13,2,28627,40145.3,27,22,20,21,non_skewed
58248,4,4814.75,5706.13,52,13583.5,18181.2,32,21,20,20,non_skewed
65444,4,4814.75,5706.13,376,15393.5,20841.6,21,22,20,21,non_skewed
39343,4,4814.75,5706.13,2,19715.5,27819.7,21,21,19,21,non_skewed
51889,4,4814.75,5706.13,2,25992.5,36691.1,20,22,19,20,non_skewed
63985,4,4814.75,5706.13,48,19538.6,24859.6,22,20,19,21,non_skewed
44473,4,4814.75,5706.13,14,22447.1,22772.7,29,22,20,21,non_skewed
11647,4,4814.75,5706.13,2,2944.5,3574.42,44,28,19,26,non_skewed
49118,4,4814.75,5706.13,2,24603,34731.7,21,21,20,20,non_skewed
51146,4,4814.75,5706.13,2,25876,35823.4,29,22,19,21,non_skewed
48222,4,4814.75,5706.13,2,24116,34098.1,23,22,19,21,non_skewed
62771,4,4814.75,5706.13,12,23992.4,28915.4,21,22,19,21,non_skewed
64973,4,4814.75,5706.13,4,28117.5,33202.7,21,21,20,21,non_skewed
40844,4,4814.75,5706.13,4,13613.8,19078.7,28,21,19,21,non_skewed
52736,4,4814.75,5706.13,8,26138.8,27441.4,27,22,19,21,non_skewed
63502,4,4814.75,5706.13,8,16757.4,26418.2,22,22,18,22,non_skewed
63157,4,4814.75,5706.13,10,28085,29750.7,28,21,19,21,non_skewed
39027,4,4814.75,5706.13,4,18266.5,21143.2,22,21,20,21,non_skewed
53325,4,4814.75,5706.13,2,26942,37397.5,27,21,20,20,non_skewed
47625,4,4814.75,5706.13,10,11037.3,15604.5,22,22,20,20,non_skewed
64980,4,4814.75,5706.13,134,18069.7,23894.1,32,23,20,21,non_skewed
47845,4,4814.75,5706.13,2,24203,33521.1,22,21,19,21,non_skewed
62342,4,4814.75,5706.13,165,15772.3,19433.2,33,33,18,21,non_skewed
23698,4,4814.75,5706.13,10,6738.3,7863.47,53,45,38,49,non_skewed
62506,4,4814.75,5706.13,14,27301,28592.5,34,22,20,33,non_skewed
11647,4,4814.75,5706.13,4,4814.75,5706.13,45,49,59,55,skewed_1
48142,4,4814.75,5706.13,8,20265.6,21537.7,31,22,19,20,non_skewed
62355,4,4814.75,5706.13,98,19656.7,22936.5,32,21,19,21,non_skewed
19126,4,4814.75,5706.13,2,9608,13524.1,20,21,20,21,skewed_1
27044,4,4814.75,5706.13,10,11839.2,12585.9,28,22,19,30,non_skewed
57470,4,4814.75,5706.13,8,15565,25981.7,47,58,45,62,non_skewed
45598,4,4814.75,5706.13,2,22850,32242.7,21,22,20,19,vector
11647,4,4814.75,5706.13,2,5142.5,6562.66,41,23,27,33,skewed_2
62153,4,4814.75,5706.13,100,16712,23130,64,41,41,41,skewed_2
24092,4,4814.75,5706.13,2,12095,17035.6,35,22,19,21,non_skewed
46949,4,4814.75,5706.13,2,23631,33062.9,31,22,19,21,non_skewed
18081,4,4814.75,5706.13,2,9323.5,12471.2,20,22,19,20,non_skewed
60759,4,4814.75,5706.13,2,30421.5,42963.1,30,33,20,21,non_skewed
38418,4,4814.75,5706.13,2,19431,26937.9,36,22,21,21,non_skewed
64931,4,4814.75,5706.13,8,18478.4,24503.9,23,21,20,21,non_skewed
60687,4,4814.75,5706.13,110,19275.3,23652.8,32,22,19,21,non_skewed
44097,4,4814.75,5706.13,2,22124,31160.8,22,22,20,21,non_skewed
53419,4,4814.75,5706.13,8,23647.2,26339.2,87,21,20,21,non_skewed
56106,4,4814.75,5706.13,8,11160.8,19451.1,21,22,19,21,non_skewed
11647,4,4814.75,5706.13,2,5764,7437.35,33,22,20,28,non_skewed
42888,4,4814.75,5706.13,2,21726.5,30013.1,21,21,18,21,non_skewed
56595,4,4814.75,5706.13,2,28348.5,40018.7,29,21,19,20,non_skewed
18359,4,4814.75,5706.13,2,9225.5,12981.8,30,22,19,21,non_skewed
65521,4,4814.75,5706.13,58,11433.4,20328.5,35,22,20,21,non_skewed
55154,4,4814.75,5706.13,12,15224.9,19409.6,36,31,21,34,non_skewed
26312,4,4814.75,5706.13,6,11455.7,12981.6,20,21,19,20,non_skewed
47268,4,4814.75,5706.13,4,17728.5,22310.9,31,21,18,21,non_skewed
59858,4,4814.75,5706.13,2,30076,42204.4,28,21,19,21,non_skewed
26361,4,4814.75,5706.13,12,4284.08,7633.48,76,54,56,68,skewed_2
45577,4,4814.75,5706.13,2,23070.5,31915.3,21,21,19,21,non_skewed
21779,4,4814.75,5706.13,2,11169,15091.1,21,21,20,21,non_skewed
64738,4,4814.75,5706.13,4,19400.5,30742,21,22,20,20,non_skewed
50468,4,4814.75,5706.13,2,25283,35686.3,32,21,18,21,non_skewed
39434,4,4814.75,5706.13,14,15793.9,16792.2,28,20,19,21,non_skewed
57976,4,4814.75,5706.13,12,10727.4,16555.2,26,22,19,20,non_skewed
35902,4,4814.75,5706.13,2,18002,25386.5,28,21,19,20,non_skewed
