range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,fastest_algo
64709,2,22124,31160.8,4,19400.5,30742,28,43,32,skewed_1
50468,2,22124,31160.8,2,25283,35686.3,32,24,26,skewed_2
44128,2,22124,31160.8,14,15793.9,16792.2,42,58,47,skewed_1
57947,2,22124,31160.8,12,10727.4,16555.2,41,66,31,non_skewed
44107,2,22124,31160.8,2,18002,25386.5,24,25,26,skewed_1
65031,2,22124,31160.8,152,16837.6,21376.7,53,338,26,non_skewed
64214,2,22124,31160.8,44,19488.9,21954,45,103,26,non_skewed
61528,2,22124,31160.8,4,21605.8,28896.5,30,54,32,skewed_1
52235,2,22124,31160.8,2,26162.5,36935.7,32,31,26,non_skewed
44068,2,22124,31160.8,6,17975.8,19254.2,29,34,26,non_skewed
44110,2,22124,31160.8,6,16708.5,18844.5,29,79,33,skewed_1
44068,2,22124,31160.8,2,13076.5,17785.9,76,25,20,non_skewed
60440,2,22124,31160.8,2,30265,42737.5,32,23,26,skewed_2
44068,2,22124,31160.8,2,11492,16051.3,37,24,19,non_skewed
47180,2,22124,31160.8,2,23885.5,33070.7,32,25,26,skewed_2
52488,2,22124,31160.8,6,22924.2,25330.5,37,51,34,non_skewed
44068,2,22124,31160.8,2,18895,26448.6,24,24,18,non_skewed
44068,2,22124,31160.8,2,2441,2743.57,25,23,18,non_skewed
64475,2,22124,31160.8,8,29795.9,31827.7,36,48,19,non_skewed
48459,2,22124,31160.8,2,24489,34026,37,25,18,non_skewed
44068,2,22124,31160.8,2,9953,13361.5,24,24,19,non_skewed
50886,2,22124,31160.8,2,25491,35981.8,37,24,26,skewed_2
63929,2,22124,31160.8,4,18818,30559.9,37,51,27,non_skewed
64341,2,22124,31160.8,152,16124,20846.9,55,320,34,non_skewed
44068,2,22124,31160.8,2,12642,17164.3,24,25,19,non_skewed
62968,2,22124,31160.8,26,11665.5,15742.8,37,96,35,non_skewed
53535,2,22124,31160.8,2,26905,37787.8,32,24,25,skewed_2
52023,2,22124,31160.8,2,26260.5,36561,23,25,19,non_skewed
44068,2,22124,31160.8,2,18324,25779.7,33,25,18,non_skewed
65194,2,22124,31160.8,152,16976.6,21472.8,103,280,26,non_skewed
44068,2,22124,31160.8,6,14826.3,16002.6,30,36,26,non_skewed
57813,2,22124,31160.8,2,29058,40793,33,35,19,non_skewed
44068,2,22124,31160.8,2,16007,22058.9,33,24,18,non_skewed
57401,2,22124,31160.8,2,28750.5,40588.6,73,24,31,skewed_2
61441,2,22124,31160.8,8,20060.1,27492.4,32,67,18,non_skewed
65300,2,22124,31160.8,24,12957.8,19551.8,43,99,36,non_skewed
44068,2,22124,31160.8,4,8799.25,9579.68,36,39,27,non_skewed
64798,2,22124,31160.8,4,27471.8,32460.8,39,38,32,non_skewed
54696,2,22124,31160.8,4,27397.2,31577.9,28,41,18,non_skewed
44111,2,22124,31160.8,6,9969.83,10880.1,27,43,34,skewed_1
50420,2,22124,31160.8,40,17552.9,20499.8,47,115,18,non_skewed
44099,2,22124,31160.8,2,20015.5,28222.8,37,24,25,skewed_2
44068,2,22124,31160.8,2,2851,3378.56,24,25,19,non_skewed
44098,2,22124,31160.8,8,8262.62,13012.3,31,45,34,skewed_1
44940,2,22124,31160.8,6,12236.5,17270.3,37,59,35,non_skewed
44108,2,22124,31160.8,2,14165.5,19962.3,27,24,26,skewed_2
44068,2,22124,31160.8,2,19377.5,26810,22,24,18,non_skewed
63838,2,22124,31160.8,152,16012.1,20728.7,59,284,29,non_skewed
64751,2,22124,31160.8,2,32376.5,45785.9,34,25,31,skewed_2
47517,2,22124,31160.8,6,14098.5,19735.4,37,64,35,non_skewed
64009,2,22124,31160.8,20,22542.8,25655.5,44,95,33,non_skewed
44068,2,22124,31160.8,6,11653,12718.1,27,47,20,non_skewed
44068,2,22124,31160.8,14,12512.6,14813.5,36,63,40,skewed_1
62081,2,22124,31160.8,90,13617.4,18471.3,44,269,26,non_skewed
44114,2,22124,31160.8,2,19832,27984.5,24,24,26,skewed_1
61332,2,22124,31160.8,30,21393.6,24936.9,37,135,26,non_skewed
44110,2,22124,31160.8,6,9700.33,11521.6,30,47,26,non_skewed
64908,2,22124,31160.8,10,23822.6,27136.9,41,57,26,non_skewed
44109,2,22124,31160.8,4,3886,4430.59,48,48,22,non_skewed
61237,2,22124,31160.8,14,19564.8,24003.2,36,68,34,non_skewed
63782,2,22124,31160.8,34,17551.3,20669.4,45,117,26,non_skewed
65018,2,22124,31160.8,152,16461.5,21107,62,302,26,non_skewed
44068,2,22124,31160.8,2,2927,3425.23,25,23,26,skewed_2
44068,2,22124,31160.8,4,12570.8,17508.5,30,50,26,non_skewed
44068,2,22124,31160.8,2,21962,30460.7,25,25,26,skewed_1
60734,2,22124,31160.8,2,30418,42945.4,32,24,31,skewed_2
60481,2,22124,31160.8,14,16238.6,23123.4,42,81,36,non_skewed
48686,2,22124,31160.8,40,3758.12,8161.72,40,98,31,non_skewed
49679,2,22124,31160.8,4,24245,27455.1,36,26,26,skewed_2
64085,2,22124,31160.8,8,18507.9,22993.2,30,48,19,non_skewed
65375,2,22124,31160.8,30,18407.3,24807.7,35,113,33,non_skewed
53460,8,23647.2,26339.2,2,14787.5,20902.8,62,39,36,non_skewed
57656,8,23647.2,26339.2,2,28842,40768.9,60,43,31,non_skewed
64156,8,23647.2,26339.2,24,19620.2,23150.6,99,102,45,non_skewed
65080,8,23647.2,26339.2,546,16033.7,20633.6,129,939,38,non_skewed
53420,8,23647.2,26339.2,6,6690.67,8233.69,58,58,33,non_skewed
53419,8,23647.2,26339.2,2,13220,18625.2,67,34,30,non_skewed
53419,8,23647.2,26339.2,2,17350.5,23886.8,56,36,30,non_skewed
53419,8,23647.2,26339.2,6,16126.5,17137.1,70,46,32,non_skewed
53419,8,23647.2,26339.2,2,5145,6564.78,36,34,19,non_skewed
53419,8,23647.2,26339.2,16,16887.1,19752.2,60,57,35,non_skewed
53419,8,23647.2,26339.2,2,17820,24494.2,52,37,19,non_skewed
65107,8,23647.2,26339.2,113,17563.8,21861.6,85,76,40,non_skewed
63930,8,23647.2,26339.2,152,16258.9,20920,94,334,30,non_skewed
53423,8,23647.2,26339.2,12,17649.3,20283.5,70,90,43,non_skewed
60966,8,23647.2,26339.2,2,30554,43076.9,63,42,40,non_skewed
60835,8,23647.2,26339.2,12,16798.9,22341.3,93,74,46,non_skewed
65123,8,23647.2,26339.2,24,21626.3,25527.8,74,95,40,non_skewed
55261,8,23647.2,26339.2,2,27904.5,38755.8,44,45,35,non_skewed
53421,8,23647.2,26339.2,2,10994,15482.8,57,34,37,skewed_2
53419,8,23647.2,26339.2,6,3367.17,3711.98,58,44,34,non_skewed
64878,8,23647.2,26339.2,4,26436.5,31950.3,54,44,41,non_skewed
65320,8,23647.2,26339.2,151,16865.7,21283.8,108,59,40,non_skewed
53419,8,23647.2,26339.2,4,4330,7037.48,54,53,23,non_skewed
53419,8,23647.2,26339.2,6,14623.3,16967.9,56,41,20,non_skewed
62052,8,23647.2,26339.2,24,17164.2,19884.5,71,102,63,non_skewed
53419,8,23647.2,26339.2,2,20307.5,28136.5,48,34,17,non_skewed
54944,8,23647.2,26339.2,2,27614.5,38717.6,41,28,29,skewed_2
53419,8,23647.2,26339.2,2,2555.5,3544.73,55,35,18,non_skewed
60081,8,23647.2,26339.2,6,29781,32094.5,76,52,31,non_skewed
65500,8,23647.2,26339.2,5506,16259.4,20751.4,209,9055,39,non_skewed
61875,8,23647.2,26339.2,16,28133.2,29567.1,93,129,40,non_skewed
53419,8,23647.2,26339.2,2,9807.5,13287.2,36,35,18,non_skewed
53420,8,23647.2,26339.2,20,14666.3,17260.4,63,86,42,non_skewed
53419,8,23647.2,26339.2,2,10345.5,14380.4,36,29,19,non_skewed
64571,8,23647.2,26339.2,78,17313.6,21855.6,88,368,37,non_skewed
53419,8,23647.2,26339.2,6,2772.33,2488.12,69,31,20,non_skewed
53419,8,23647.2,26339.2,2,6064,7973.34,35,28,20,non_skewed
65391,8,23647.2,26339.2,152,16850.7,21358.8,89,371,34,non_skewed
53419,8,23647.2,26339.2,8,7335.62,8131.64,52,64,35,non_skewed
53422,8,23647.2,26339.2,2,5922.5,8312.04,47,28,36,skewed_2
65005,8,23647.2,26339.2,14,25785.1,28563.6,65,94,29,non_skewed
65134,8,23647.2,26339.2,152,16868,21350,100,329,38,non_skewed
53419,8,23647.2,26339.2,4,19747.2,22265.3,64,43,32,non_skewed
53419,8,23647.2,26339.2,2,3683.5,4562.96,35,38,18,non_skewed
59402,8,23647.2,26339.2,6,20846.8,29957.4,67,68,40,non_skewed
59661,8,23647.2,26339.2,6,20742.8,24431.1,69,57,36,non_skewed
65371,8,23647.2,26339.2,176,16993.8,21924.9,79,389,46,non_skewed
53422,8,23647.2,26339.2,4,14505.8,20898,65,41,27,non_skewed
64891,8,23647.2,26339.2,152,16458,21105.8,87,314,34,non_skewed
53419,8,23647.2,26339.2,4,26346.8,29842.9,58,42,32,non_skewed
65527,8,23647.2,26339.2,1237,16806.5,21365.3,122,82,44,non_skewed
53423,8,23647.2,26339.2,2,3830.5,5354.92,46,27,30,skewed_2
64000,8,23647.2,26339.2,20,29101.1,30111.2,76,92,32,non_skewed
53459,8,23647.2,26339.2,2,9782.5,13823.2,49,31,28,non_skewed
60649,8,23647.2,26339.2,2,30407.5,42835.8,44,31,31,skewed_2
63447,8,23647.2,26339.2,2,31997.5,44544.2,41,29,31,skewed_2
59697,8,23647.2,26339.2,2,29905.5,42199.4,35,40,21,non_skewed
61095,8,23647.2,26339.2,40,15270,20902.8,84,109,31,non_skewed
53421,8,23647.2,26339.2,2,19492,27500.8,68,35,26,non_skewed
53419,8,23647.2,26339.2,2,18205,25146.1,55,28,19,non_skewed
53423,8,23647.2,26339.2,2,19588,27639.4,58,34,26,non_skewed
53460,8,23647.2,26339.2,8,12914.9,18821.9,47,62,40,non_skewed
53419,8,23647.2,26339.2,2,5549,7133.29,34,28,18,non_skewed
62748,8,23647.2,26339.2,6,17817.3,26549.4,71,55,33,non_skewed
53419,8,23647.2,26339.2,2,8853,12329.1,34,29,18,non_skewed
62429,8,23647.2,26339.2,2,31323.5,44057.7,40,29,20,non_skewed
53419,8,23647.2,26339.2,2,7066,9281.48,35,28,19,non_skewed
59022,8,23647.2,26339.2,2,29787,41412.4,40,30,20,non_skewed
63276,8,23647.2,26339.2,50,15844.4,22184.6,78,158,35,non_skewed
59903,8,23647.2,26339.2,32,20159.9,24427.6,76,135,39,non_skewed
64767,8,23647.2,26339.2,152,16707.6,21274,81,333,29,non_skewed
65145,8,23647.2,26339.2,152,16926.5,21472.9,69,290,30,non_skewed
53461,8,23647.2,26339.2,10,7328.3,10251.9,70,56,35,non_skewed
56966,8,23647.2,26339.2,2,28627,40145.3,41,31,30,non_skewed
58248,8,23647.2,26339.2,52,13583.5,18181.2,66,206,50,non_skewed
65444,8,23647.2,26339.2,376,15393.5,20841.6,93,855,44,non_skewed
53423,8,23647.2,26339.2,2,19715.5,27819.7,51,29,27,non_skewed
53419,8,23647.2,26339.2,2,25992.5,36691.1,77,52,30,non_skewed
63985,8,23647.2,26339.2,48,19538.6,24859.6,63,158,35,non_skewed
53419,8,23647.2,26339.2,14,22447.1,22772.7,55,64,39,non_skewed
53419,8,23647.2,26339.2,2,2944.5,3574.42,34,29,18,non_skewed
53423,8,23647.2,26339.2,2,24603,34731.7,53,30,27,non_skewed
53419,8,23647.2,26339.2,2,25876,35823.4,49,30,18,non_skewed
53462,8,23647.2,26339.2,2,24116,34098.1,40,29,27,non_skewed
62771,8,23647.2,26339.2,12,23992.4,28915.4,70,74,36,non_skewed
64975,8,23647.2,26339.2,4,28117.5,33202.7,74,39,42,skewed_2
53419,8,23647.2,26339.2,4,13613.8,19078.7,55,43,25,non_skewed
53419,8,23647.2,26339.2,8,26138.8,27441.4,71,67,35,non_skewed
63502,8,23647.2,26339.2,8,16757.4,26418.2,60,74,28,non_skewed
63170,8,23647.2,26339.2,10,28085,29750.7,77,59,35,non_skewed
53422,8,23647.2,26339.2,4,18266.5,21143.2,57,40,33,non_skewed
53419,8,23647.2,26339.2,2,26942,37397.5,55,53,30,non_skewed
53419,8,23647.2,26339.2,10,11037.3,15604.5,56,47,28,non_skewed
64980,8,23647.2,26339.2,134,18069.7,23894.1,116,360,36,non_skewed
53419,8,23647.2,26339.2,2,24203,33521.1,49,28,19,non_skewed
62342,8,23647.2,26339.2,165,15772.3,19433.2,93,67,48,non_skewed
53422,8,23647.2,26339.2,10,6738.3,7863.47,64,63,37,non_skewed
62509,8,23647.2,26339.2,14,27301,28592.5,71,79,43,non_skewed
53419,8,23647.2,26339.2,4,4814.75,5706.13,48,46,26,non_skewed
53419,8,23647.2,26339.2,8,20265.6,21537.7,55,51,21,non_skewed
62355,8,23647.2,26339.2,98,19656.7,22936.5,81,248,29,non_skewed
53422,8,23647.2,26339.2,2,9608,13524.1,56,28,25,non_skewed
53419,8,23647.2,26339.2,10,11839.2,12585.9,49,46,31,non_skewed
57470,8,23647.2,26339.2,8,15565,25981.7,61,62,36,non_skewed
53419,8,23647.2,26339.2,2,22850,32242.7,43,29,18,non_skewed
53419,8,23647.2,26339.2,2,5142.5,6562.66,43,30,19,non_skewed
62166,8,23647.2,26339.2,100,16712,23130,82,234,49,non_skewed
53419,8,23647.2,26339.2,2,12095,17035.6,51,28,19,non_skewed
53419,8,23647.2,26339.2,2,23631,33062.9,56,30,19,non_skewed
53419,8,23647.2,26339.2,2,9323.5,12471.2,34,28,18,non_skewed
60759,8,23647.2,26339.2,2,30421.5,42963.1,52,42,34,non_skewed
53419,8,23647.2,26339.2,2,19431,26937.9,47,29,18,non_skewed
64944,8,23647.2,26339.2,8,18478.4,24503.9,58,54,28,non_skewed
60687,8,23647.2,26339.2,110,19275.3,23652.8,96,291,36,non_skewed
53419,8,23647.2,26339.2,2,22124,31160.8,43,28,19,non_skewed
53419,8,23647.2,26339.2,8,23647.2,26339.2,91,89,71,non_skewed
56119,8,23647.2,26339.2,8,11160.8,19451.1,63,71,42,non_skewed
53419,8,23647.2,26339.2,2,5764,7437.35,43,28,27,non_skewed
53419,8,23647.2,26339.2,2,21726.5,30013.1,58,32,19,non_skewed
56598,8,23647.2,26339.2,2,28348.5,40018.7,55,32,31,non_skewed
53421,8,23647.2,26339.2,2,9225.5,12981.8,57,31,25,non_skewed
65521,8,23647.2,26339.2,58,11433.4,20328.5,80,197,35,non_skewed
55154,8,23647.2,26339.2,12,15224.9,19409.6,78,74,37,non_skewed
53419,8,23647.2,26339.2,6,11455.7,12981.6,73,56,33,non_skewed
53419,8,23647.2,26339.2,4,17728.5,22310.9,45,39,19,non_skewed
59871,8,23647.2,26339.2,2,30076,42204.4,43,30,30,skewed_2
53419,8,23647.2,26339.2,12,4284.08,7633.48,48,63,29,non_skewed
53419,8,23647.2,26339.2,2,23070.5,31915.3,42,31,19,non_skewed
53419,8,23647.2,26339.2,2,11169,15091.1,44,30,19,non_skewed
64751,8,23647.2,26339.2,4,19400.5,30742,64,41,29,non_skewed
53419,8,23647.2,26339.2,2,25283,35686.3,55,45,18,non_skewed
53437,8,23647.2,26339.2,14,15793.9,16792.2,63,74,46,non_skewed
57989,8,23647.2,26339.2,12,10727.4,16555.2,45,75,39,non_skewed
53419,8,23647.2,26339.2,2,18002,25386.5,42,29,19,non_skewed
65031,8,23647.2,26339.2,152,16837.6,21376.7,84,344,35,non_skewed
64214,8,23647.2,26339.2,44,19488.9,21954,81,105,20,non_skewed
61570,8,23647.2,26339.2,4,21605.8,28896.5,41,48,29,non_skewed
53422,8,23647.2,26339.2,2,26162.5,36935.7,63,42,22,non_skewed
53419,8,23647.2,26339.2,6,17975.8,19254.2,58,65,28,non_skewed
53419,8,23647.2,26339.2,6,16708.5,18844.5,68,85,45,non_skewed
53419,8,23647.2,26339.2,2,13076.5,17785.9,43,27,19,non_skewed
60440,8,23647.2,26339.2,2,30265,42737.5,44,36,30,non_skewed
53419,8,23647.2,26339.2,2,11492,16051.3,43,29,19,non_skewed
53419,8,23647.2,26339.2,2,23885.5,33070.7,42,38,19,non_skewed
53422,8,23647.2,26339.2,6,22924.2,25330.5,56,72,25,non_skewed
53419,8,23647.2,26339.2,2,18895,26448.6,41,28,18,non_skewed
53419,8,23647.2,26339.2,2,2441,2743.57,44,29,19,non_skewed
64475,8,23647.2,26339.2,8,29795.9,31827.7,60,64,29,non_skewed
53419,8,23647.2,26339.2,2,24489,34026,43,28,19,non_skewed
53419,8,23647.2,26339.2,2,9953,13361.5,41,27,19,non_skewed
53419,8,23647.2,26339.2,2,25491,35981.8,75,44,31,non_skewed
63929,8,23647.2,26339.2,4,18818,30559.9,67,35,42,skewed_2
64341,8,23647.2,26339.2,152,16124,20846.9,136,333,31,non_skewed
53419,8,23647.2,26339.2,2,12642,17164.3,40,29,19,non_skewed
62968,8,23647.2,26339.2,26,11665.5,15742.8,56,89,31,non_skewed
53577,8,23647.2,26339.2,2,26905,37787.8,40,28,38,skewed_2
53419,8,23647.2,26339.2,2,26260.5,36561,35,29,19,non_skewed
53419,8,23647.2,26339.2,2,18324,25779.7,38,29,19,non_skewed
65194,8,23647.2,26339.2,152,16976.6,21472.8,68,324,35,non_skewed
53419,8,23647.2,26339.2,6,14826.3,16002.6,59,49,27,non_skewed
57855,8,23647.2,26339.2,2,29058,40793,40,39,29,non_skewed
53419,8,23647.2,26339.2,2,16007,22058.9,37,28,18,non_skewed
57403,8,23647.2,26339.2,2,28750.5,40588.6,47,43,29,non_skewed
61441,8,23647.2,26339.2,8,20060.1,27492.4,67,65,28,non_skewed
65300,8,23647.2,26339.2,24,12957.8,19551.8,96,101,33,non_skewed
53419,8,23647.2,26339.2,4,8799.25,9579.68,47,45,27,non_skewed
64840,8,23647.2,26339.2,4,27471.8,32460.8,45,43,29,non_skewed
54698,8,23647.2,26339.2,4,27397.2,31577.9,65,55,36,non_skewed
53420,8,23647.2,26339.2,6,9969.83,10880.1,50,53,25,non_skewed
53466,8,23647.2,26339.2,40,17552.9,20499.8,80,167,53,non_skewed
53419,8,23647.2,26339.2,2,20015.5,28222.8,44,30,18,non_skewed
53419,8,23647.2,26339.2,2,2851,3378.56,43,29,19,non_skewed
53419,8,23647.2,26339.2,8,8262.62,13012.3,58,52,21,non_skewed
53419,8,23647.2,26339.2,6,12236.5,17270.3,42,42,19,non_skewed
53419,8,23647.2,26339.2,2,14165.5,19962.3,62,29,18,non_skewed
53419,8,23647.2,26339.2,2,19377.5,26810,43,28,18,non_skewed
63838,8,23647.2,26339.2,152,16012.1,20728.7,75,318,23,non_skewed
64751,8,23647.2,26339.2,2,32376.5,45785.9,55,28,20,non_skewed
53419,8,23647.2,26339.2,6,14098.5,19735.4,42,36,20,non_skewed
64009,8,23647.2,26339.2,20,22542.8,25655.5,68,106,32,non_skewed
53419,8,23647.2,26339.2,6,11653,12718.1,52,57,19,non_skewed
53419,8,23647.2,26339.2,14,12512.6,14813.5,65,63,30,non_skewed
62081,8,23647.2,26339.2,90,13617.4,18471.3,87,273,41,non_skewed
53423,8,23647.2,26339.2,2,19832,27984.5,51,38,31,non_skewed
61332,8,23647.2,26339.2,30,21393.6,24936.9,81,151,33,non_skewed
53419,8,23647.2,26339.2,6,9700.33,11521.6,64,69,33,non_skewed
64908,8,23647.2,26339.2,10,23822.6,27136.9,74,85,33,non_skewed
53419,8,23647.2,26339.2,4,3886,4430.59,67,50,23,non_skewed
61279,8,23647.2,26339.2,14,19564.8,24003.2,57,81,43,non_skewed
63782,8,23647.2,26339.2,34,17551.3,20669.4,66,144,43,non_skewed
65018,8,23647.2,26339.2,152,16461.5,21107,66,309,32,non_skewed
53419,8,23647.2,26339.2,2,2927,3425.23,43,29,18,non_skewed
53419,8,23647.2,26339.2,4,12570.8,17508.5,46,34,23,non_skewed
53419,8,23647.2,26339.2,2,21962,30460.7,43,28,19,non_skewed
60737,8,23647.2,26339.2,2,30418,42945.4,41,29,30,skewed_2
60523,8,23647.2,26339.2,14,16238.6,23123.4,80,81,38,non_skewed
53419,8,23647.2,26339.2,40,3758.12,8161.72,79,83,49,non_skewed
53419,8,23647.2,26339.2,4,24245,27455.1,47,34,20,non_skewed
64085,8,23647.2,26339.2,8,18507.9,22993.2,57,58,36,non_skewed
65417,8,23647.2,26339.2,30,18407.3,24807.7,68,104,36,non_skewed
56160,8,11160.8,19451.1,2,14787.5,20902.8,58,37,26,non_skewed
57656,8,11160.8,19451.1,2,28842,40768.9,48,29,36,skewed_2
64156,8,11160.8,19451.1,24,19620.2,23150.6,99,100,39,non_skewed
65080,8,11160.8,19451.1,546,16033.7,20633.6,103,1505,29,non_skewed
56120,8,11160.8,19451.1,6,6690.67,8233.69,61,65,25,non_skewed
56117,8,11160.8,19451.1,2,13220,18625.2,66,37,19,non_skewed
55959,8,11160.8,19451.1,2,17350.5,23886.8,55,42,37,non_skewed
55959,8,11160.8,19451.1,6,16126.5,17137.1,61,59,33,non_skewed
55959,8,11160.8,19451.1,2,5145,6564.78,52,28,18,non_skewed
55959,8,11160.8,19451.1,16,16887.1,19752.2,78,97,45,non_skewed
55959,8,11160.8,19451.1,2,17820,24494.2,36,44,35,non_skewed
65107,8,11160.8,19451.1,113,17563.8,21861.6,82,54,39,non_skewed
63930,8,11160.8,19451.1,152,16258.9,20920,82,645,36,non_skewed
56123,8,11160.8,19451.1,12,17649.3,20283.5,74,69,29,non_skewed
60920,8,11160.8,19451.1,2,30554,43076.9,45,27,30,skewed_2
60835,8,11160.8,19451.1,12,16798.9,22341.3,68,74,41,non_skewed
65035,8,11160.8,19451.1,24,21626.3,25527.8,52,102,38,non_skewed
55959,8,11160.8,19451.1,2,27904.5,38755.8,36,28,32,skewed_2
56121,8,11160.8,19451.1,2,10994,15482.8,38,38,18,non_skewed
56076,8,11160.8,19451.1,6,3367.17,3711.98,57,64,19,non_skewed
64781,8,11160.8,19451.1,4,26436.5,31950.3,58,52,36,non_skewed
65320,8,11160.8,19451.1,151,16865.7,21283.8,84,79,41,non_skewed
55959,8,11160.8,19451.1,4,4330,7037.48,65,44,18,non_skewed
56030,8,11160.8,19451.1,6,14623.3,16967.9,48,67,26,non_skewed
62052,8,11160.8,19451.1,24,17164.2,19884.5,78,125,38,non_skewed
55959,8,11160.8,19451.1,2,20307.5,28136.5,36,28,26,non_skewed
55959,8,11160.8,19451.1,2,27614.5,38717.6,40,27,20,non_skewed
56118,8,11160.8,19451.1,2,2555.5,3544.73,57,34,22,non_skewed
59921,8,11160.8,19451.1,6,29781,32094.5,62,65,34,non_skewed
65500,8,11160.8,19451.1,5506,16259.4,20751.4,113,9267,42,non_skewed
61875,8,11160.8,19451.1,16,28133.2,29567.1,56,86,64,skewed_1
55959,8,11160.8,19451.1,2,9807.5,13287.2,35,29,26,non_skewed
56120,8,11160.8,19451.1,20,14666.3,17260.4,64,106,39,non_skewed
55990,8,11160.8,19451.1,2,10345.5,14380.4,41,27,18,non_skewed
64571,8,11160.8,19451.1,78,17313.6,21855.6,81,298,28,non_skewed
55959,8,11160.8,19451.1,6,2772.33,2488.12,59,51,27,non_skewed
55959,8,11160.8,19451.1,2,6064,7973.34,54,31,27,non_skewed
65391,8,11160.8,19451.1,152,16850.7,21358.8,83,560,35,non_skewed
55959,8,11160.8,19451.1,8,7335.62,8131.64,56,67,35,non_skewed
56122,8,11160.8,19451.1,2,5922.5,8312.04,56,36,19,non_skewed
65005,8,11160.8,19451.1,14,25785.1,28563.6,59,91,29,non_skewed
65134,8,11160.8,19451.1,152,16868,21350,92,587,30,non_skewed
55959,8,11160.8,19451.1,4,19747.2,22265.3,69,41,33,non_skewed
55959,8,11160.8,19451.1,2,3683.5,4562.96,50,28,24,non_skewed
59402,8,11160.8,19451.1,6,20846.8,29957.4,61,65,29,non_skewed
59501,8,11160.8,19451.1,6,20742.8,24431.1,44,48,37,non_skewed
65371,8,11160.8,19451.1,176,16993.8,21924.9,97,702,36,non_skewed
56122,8,11160.8,19451.1,4,14505.8,20898,71,54,23,non_skewed
64891,8,11160.8,19451.1,152,16458,21105.8,69,538,33,non_skewed
55959,8,11160.8,19451.1,4,26346.8,29842.9,54,35,32,non_skewed
65527,8,11160.8,19451.1,1237,16806.5,21365.3,125,81,44,non_skewed
56123,8,11160.8,19451.1,2,3830.5,5354.92,46,36,19,non_skewed
63840,8,11160.8,19451.1,20,29101.1,30111.2,62,68,35,non_skewed
56159,8,11160.8,19451.1,2,9782.5,13823.2,48,28,17,non_skewed
60579,8,11160.8,19451.1,2,30407.5,42835.8,45,30,30,skewed_2
63287,8,11160.8,19451.1,2,31997.5,44544.2,45,28,36,skewed_2
59679,8,11160.8,19451.1,2,29905.5,42199.4,44,28,30,skewed_2
61093,8,11160.8,19451.1,40,15270,20902.8,84,165,33,non_skewed
56121,8,11160.8,19451.1,2,19492,27500.8,46,28,19,non_skewed
55959,8,11160.8,19451.1,2,18205,25146.1,39,29,27,non_skewed
56123,8,11160.8,19451.1,2,19588,27639.4,39,28,19,non_skewed
56160,8,11160.8,19451.1,8,12914.9,18821.9,53,81,27,non_skewed
55959,8,11160.8,19451.1,2,5549,7133.29,49,29,26,non_skewed
62654,8,11160.8,19451.1,6,17817.3,26549.4,60,70,32,non_skewed
56032,8,11160.8,19451.1,2,8853,12329.1,47,30,19,non_skewed
62307,8,11160.8,19451.1,2,31323.5,44057.7,45,30,31,skewed_2
55959,8,11160.8,19451.1,2,7066,9281.48,51,38,28,non_skewed
58862,8,11160.8,19451.1,2,29787,41412.4,47,27,36,skewed_2
63276,8,11160.8,19451.1,50,15844.4,22184.6,71,226,33,non_skewed
59903,8,11160.8,19451.1,32,20159.9,24427.6,68,193,30,non_skewed
64767,8,11160.8,19451.1,152,16707.6,21274,64,557,30,non_skewed
65145,8,11160.8,19451.1,152,16926.5,21472.9,65,524,28,non_skewed
56161,8,11160.8,19451.1,10,7328.3,10251.9,62,51,37,non_skewed
56806,8,11160.8,19451.1,2,28627,40145.3,49,29,31,skewed_2
58248,8,11160.8,19451.1,52,13583.5,18181.2,70,221,48,non_skewed
65444,8,11160.8,19451.1,376,15393.5,20841.6,93,1417,44,non_skewed
56123,8,11160.8,19451.1,2,19715.5,27819.7,40,28,19,non_skewed
56119,8,11160.8,19451.1,2,25992.5,36691.1,35,29,19,non_skewed
63985,8,11160.8,19451.1,48,19538.6,24859.6,71,265,31,non_skewed
55959,8,11160.8,19451.1,14,22447.1,22772.7,63,73,36,non_skewed
55959,8,11160.8,19451.1,2,2944.5,3574.42,40,28,18,non_skewed
56123,8,11160.8,19451.1,2,24603,34731.7,36,30,19,non_skewed
55959,8,11160.8,19451.1,2,25876,35823.4,48,29,28,non_skewed
56162,8,11160.8,19451.1,2,24116,34098.1,37,38,19,non_skewed
62771,8,11160.8,19451.1,12,23992.4,28915.4,73,75,31,non_skewed
64973,8,11160.8,19451.1,4,28117.5,33202.7,49,53,30,non_skewed
55959,8,11160.8,19451.1,4,13613.8,19078.7,57,53,36,non_skewed
55959,8,11160.8,19451.1,8,26138.8,27441.4,86,84,35,non_skewed
63502,8,11160.8,19451.1,8,16757.4,26418.2,58,67,29,non_skewed
63124,8,11160.8,19451.1,10,28085,29750.7,62,66,29,non_skewed
56122,8,11160.8,19451.1,4,18266.5,21143.2,58,46,24,non_skewed
55959,8,11160.8,19451.1,2,26942,37397.5,49,28,25,non_skewed
55959,8,11160.8,19451.1,10,11037.3,15604.5,66,69,36,non_skewed
64980,8,11160.8,19451.1,134,18069.7,23894.1,71,493,31,non_skewed
55959,8,11160.8,19451.1,2,24203,33521.1,46,29,25,non_skewed
62342,8,11160.8,19451.1,165,15772.3,19433.2,92,50,43,non_skewed
56122,8,11160.8,19451.1,10,6738.3,7863.47,66,83,28,non_skewed
