range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,vector,fastest_algo
32910,326,16417,16439.3,216,9157.75,9177.04,46,135,98,86,skewed_1
55977,326,16417,16439.3,2,27995,39576.8,184,25,109,301,skewed_2
65514,326,16417,16439.3,17408,16531.5,21080.7,229,91,162,126,skewed_2
65533,326,16417,16439.3,13295,17008.3,21055.2,243,97,161,130,skewed_2
40797,326,16417,16439.3,8,20409.2,21797,191,25,115,79,skewed_2
65422,326,16417,16439.3,4199,16372.3,21297.6,218,72,147,111,skewed_2
61958,326,16417,16439.3,6,25590.2,28735.4,184,25,118,254,skewed_2
32909,326,16417,16439.3,2,15820,22347.4,26,23,18,20,non_skewed
47687,326,16417,16439.3,2,23846.5,33719.8,185,60,114,310,skewed_2
32909,326,16417,16439.3,2,4783.5,6743.68,26,26,18,20,non_skewed
32909,326,16417,16439.3,20,15878.2,16270.2,33,38,34,54,skewed_1
63951,326,16417,16439.3,120,16845.7,20268.9,207,52,142,92,skewed_2
32909,326,16417,16439.3,846,187,189.892,31,412,238,161,skewed_1
65518,1086,14487,14477.1,9862,16767.2,21066,597,113,346,235,skewed_2
41899,1086,14487,14477.1,10,20967,22080.1,532,33,290,192,skewed_2
42191,1086,14487,14477.1,4,21096.2,24358.7,537,38,279,778,skewed_2
60186,1086,14487,14477.1,48,22803.3,22462.6,536,30,289,212,skewed_2
64710,1086,14487,14477.1,3131,17175.5,21213.4,565,64,307,226,skewed_2
36528,1086,14487,14477.1,1708,18065.8,18056.9,538,37,291,190,skewed_2
30978,1086,14487,14477.1,2,15506,21904.8,549,49,308,942,skewed_2
64221,1086,14487,14477.1,1082,18420.3,22151,582,106,306,206,skewed_2
65486,1086,14487,14477.1,13931,17259.1,21557.8,583,101,334,228,skewed_2
29211,1086,14487,14477.1,158,11604.5,11621.3,31,101,82,61,skewed_1
42153,1086,14487,14477.1,6,21094.5,23086,530,35,285,938,skewed_2
65510,1086,14487,14477.1,15759,17704.1,21846.8,591,217,394,248,skewed_2
64683,1086,14487,14477.1,2828,17470.5,22168.6,549,38,303,209,skewed_2
65535,1086,14487,14477.1,30147,16968.7,21371.5,569,186,374,252,skewed_2
29211,1086,14487,14477.1,4,2366,2710.08,28,27,19,38,non_skewed
54194,1086,14487,14477.1,2526,26788.5,26788,531,33,290,186,skewed_2
64613,1086,14487,14477.1,3558,16121.7,20203.3,548,52,310,226,skewed_2
29218,1086,14487,14477.1,1828,13484.2,13479.2,50,880,467,312,skewed_1
36721,1086,14487,14477.1,2,18375.5,25965.7,534,40,292,773,skewed_2
37046,1086,14487,14477.1,6,13916.8,16055.7,550,51,305,786,skewed_2
61918,1086,14487,14477.1,673,18089.7,21759.2,534,37,290,211,skewed_2
65478,1086,14487,14477.1,2775,15100.7,20014.6,553,49,303,202,skewed_2
64000,1086,14487,14477.1,531,14484.9,20154.1,559,40,302,1023,skewed_2
29220,1086,14487,14477.1,1958,5630,5626.99,44,929,496,332,skewed_1
65144,1086,14487,14477.1,1153,18668.8,22970,546,40,282,200,skewed_2
65513,1086,14487,14477.1,10831,16917.8,21277.6,577,87,339,224,skewed_2
65254,1086,14487,14477.1,2630,16367.8,20948.8,581,87,315,204,skewed_2
65194,1086,14487,14477.1,369,16489.4,21383,531,38,291,190,skewed_2
29214,1086,14487,14477.1,2,11127,15716.2,134,34,35,41,skewed_2
65460,1086,14487,14477.1,4352,17081.5,21512.4,543,40,281,182,skewed_2
65453,1086,14487,14477.1,1111,18102.4,21906.4,17402,49,324,210,skewed_2
65132,1086,14487,14477.1,1791,16654.7,21274.7,556,42,301,200,skewed_2
62145,1086,14487,14477.1,244,31057.2,31106.1,549,39,297,191,skewed_2
37726,1086,14487,14477.1,4,18881.2,21779.1,542,33,288,961,skewed_2
60076,1086,14487,14477.1,331,17467.6,19172.6,571,40,311,208,skewed_2
34320,1086,14487,14477.1,18,17176.5,17653.9,543,35,286,209,skewed_2
65210,1086,14487,14477.1,1327,17604.2,21942.3,16112,32,290,1138,skewed_2
65515,1086,14487,14477.1,649,17414.9,21580,549,39,289,202,skewed_2
34185,1086,14487,14477.1,66,17103,17213.9,536,35,292,189,skewed_2
39271,1086,14487,14477.1,2,19653,27768.1,529,34,281,941,skewed_2
39109,1086,14487,14477.1,12,19571.8,20421.1,531,33,290,187,skewed_2
65351,1086,14487,14477.1,1206,16944.1,22084.2,566,35,283,203,skewed_2
65421,1086,14487,14477.1,1450,15187.9,20049.5,546,36,296,188,skewed_2
64904,1086,14487,14477.1,318,18139.8,22132.5,578,52,310,200,skewed_2
64723,1086,14487,14477.1,470,16596.3,20712.3,536,32,292,223,skewed_2
29223,1086,14487,14477.1,2,4231,5976.47,36,37,32,36,non_skewed
65227,1086,14487,14477.1,2776,15985.1,20554,557,50,305,219,skewed_2
37575,1086,14487,14477.1,1750,18571,18575.2,542,39,291,187,skewed_2
35235,1086,14487,14477.1,8,16100.6,17419.8,556,41,303,203,skewed_2
42332,1086,14487,14477.1,6,21184,23184,540,34,290,940,skewed_2
63522,1086,14487,14477.1,841,14720.3,19586.5,566,42,292,197,skewed_2
29211,1086,14487,14477.1,40,91.25,73.2868,31,46,47,45,skewed_1
65407,1086,14487,14477.1,13262,16462.5,21056.7,578,111,351,233,skewed_2
29211,1086,14487,14477.1,2,2941.5,4133.04,25,20,19,19,non_skewed
64846,1086,14487,14477.1,4657,16038.5,20258.9,567,82,324,221,skewed_2
64509,1086,14487,14477.1,512,17614.8,21392,583,53,318,229,skewed_2
65025,1086,14487,14477.1,64,17643.7,23184.5,542,41,289,201,skewed_2
29212,1086,14487,14477.1,1948,701.25,713.693,46,916,489,328,skewed_1
29211,1086,14487,14477.1,2,8560.5,12080.9,25,20,19,19,non_skewed
42441,1086,14487,14477.1,8,21238.2,22683.3,530,34,289,215,skewed_2
65136,1086,14487,14477.1,774,14095.3,21165.6,537,41,280,185,skewed_2
65400,1086,14487,14477.1,2849,18054.1,21454.2,628,138,385,252,skewed_2
58426,1086,14487,14477.1,2,29228,41313.4,550,41,282,787,skewed_2
64666,1086,14487,14477.1,1398,14985.2,20170.2,545,39,301,207,skewed_2
62493,1086,14487,14477.1,62,17702.4,22490.2,544,40,281,225,skewed_2
39110,1086,14487,14477.1,2,19564,27654.9,535,37,290,938,skewed_2
33494,1086,14487,14477.1,8,10747.6,14854.6,557,50,295,198,skewed_2
65277,1086,14487,14477.1,807,15941.5,20680.2,540,39,291,169,skewed_2
65501,1086,14487,14477.1,1050,17967.5,21673.1,577,87,308,204,skewed_2
65426,1086,14487,14477.1,1845,15706.7,19927.6,551,49,302,205,skewed_2
65190,1086,14487,14477.1,2044,32353.8,32348.3,533,39,291,193,skewed_2
65336,1086,14487,14477.1,2453,15861.9,20222.7,575,59,312,225,skewed_2
64330,1086,14487,14477.1,2889,16310.1,20449.8,557,54,311,197,skewed_2
63399,1086,14487,14477.1,429,17443.7,19750.4,560,48,300,206,skewed_2
49754,1086,14487,14477.1,2036,24637.8,24629.7,547,32,290,213,skewed_2
65420,1086,14487,14477.1,3940,17760.2,22056.7,548,52,301,210,skewed_2
29227,1086,14487,14477.1,2576,10546.2,10550.6,78,1208,633,430,skewed_1
29218,1086,14487,14477.1,2206,12980,12974.9,70,1027,550,366,skewed_1
29211,1086,14487,14477.1,2,2803.5,3937.88,37,21,19,20,non_skewed
65387,1086,14487,14477.1,3837,17323.1,21382.2,610,52,312,206,skewed_2
64907,1086,14487,14477.1,1801,17985,21933.9,551,42,299,218,skewed_2
59411,1086,14487,14477.1,4,18401.5,28149.1,539,32,291,935,skewed_2
64330,1086,14487,14477.1,1459,16653.1,20957.1,538,36,282,196,skewed_2
32369,1086,14487,14477.1,2,16200.5,22888.3,530,34,289,770,skewed_2
41175,1086,14487,14477.1,8,20605.2,22006.6,539,33,281,207,skewed_2
29219,1086,14487,14477.1,1932,5758.25,5754.12,48,952,495,315,skewed_1
32909,1086,14487,14477.1,326,16417,16439.3,539,33,293,203,skewed_2
29211,1086,14487,14477.1,1086,14487,14477.1,1296,1283,1051,289,vector
58429,1086,14487,14477.1,10,18775.2,22043.6,575,44,282,203,skewed_2
64870,1086,14487,14477.1,1728,16381.8,21717.2,542,55,306,210,skewed_2
65058,1086,14487,14477.1,2588,17323.2,21529.6,574,55,300,201,skewed_2
65155,1086,14487,14477.1,875,15857.8,21559.8,539,36,295,188,skewed_2
29755,1086,14487,14477.1,106,14883,14933.6,530,34,282,192,skewed_2
29211,1086,14487,14477.1,1472,6912.75,6899.73,71,718,393,250,skewed_1
36634,1086,14487,14477.1,30,18332,18625,532,33,291,184,skewed_2
62514,1086,14487,14477.1,474,17240.4,21733.9,543,41,287,191,skewed_2
65492,1086,14487,14477.1,25599,16146,21159.3,578,148,365,243,skewed_2
30314,1086,14487,14477.1,8,15167.2,16193.1,532,34,282,188,skewed_2
62883,1086,14487,14477.1,18,21216.7,25232.1,532,35,293,217,skewed_2
63612,1086,14487,14477.1,1054,15886.2,20492.4,542,38,286,197,skewed_2
65396,1086,14487,14477.1,6143,16768.8,21147.7,563,58,319,206,skewed_2
65396,1086,14487,14477.1,6143,16768.8,21147.7,562,60,307,206,skewed_2
65481,1086,14487,14477.1,6272,16226,20793.6,556,55,318,207,skewed_2
65020,1086,14487,14477.1,886,15372.3,19820.7,531,33,283,181,skewed_2
64846,1086,14487,14477.1,4657,16038.5,20258.9,559,95,333,244,skewed_2
58527,1086,14487,14477.1,390,29233,29251.6,529,32,282,194,skewed_2
38270,1086,14487,14477.1,6,19153,20959.2,536,34,292,943,skewed_2
29222,1086,14487,14477.1,146,11107.5,11139.7,48,104,73,80,skewed_1
65172,1086,14487,14477.1,2964,17039.6,21359.4,559,57,301,198,skewed_2
65503,1086,14487,14477.1,489,17958.6,22668.1,543,35,291,186,skewed_2
65504,1086,14487,14477.1,3629,16238,20784.1,543,45,287,197,skewed_2
65195,1086,14487,14477.1,189,23413.2,26156.8,30,36,295,75,skewed_1
65457,1086,14487,14477.1,7132,16050.6,20763.7,584,80,322,226,skewed_2
61842,1086,14487,14477.1,134,14796.6,20802.6,531,34,290,187,skewed_2
65271,1086,14487,14477.1,1397,16773.3,21118.5,565,38,290,197,skewed_2
46290,1086,14487,14477.1,98,23150.5,23251.4,532,33,293,208,skewed_2
37575,1086,14487,14477.1,1750,18571,18575.2,533,34,282,192,skewed_2
65493,1086,14487,14477.1,19229,16734.2,21491.3,604,122,400,247,skewed_2
64723,1086,14487,14477.1,815,17811.6,22576.6,548,32,281,190,skewed_2
65511,1086,14487,14477.1,12643,16861.8,21310.8,590,136,347,240,skewed_2
41648,1086,14487,14477.1,8,10507.9,14571.3,530,33,280,30,vector
65392,1086,14487,14477.1,1782,15061.5,19735,558,47,301,207,skewed_2
56159,1086,14487,14477.1,4,26915.5,31126.3,537,33,290,936,skewed_2
29215,1086,14487,14477.1,2,2051,2882.17,40,36,31,27,vector
65021,1086,14487,14477.1,541,18893.1,23253.3,40,60,312,130,skewed_1
65513,1086,14487,14477.1,3127,16820,21358.8,600,40,307,201,skewed_2
39996,1086,14487,14477.1,182,19980.5,20030.6,533,34,282,201,skewed_2
64487,1086,14487,14477.1,106,14940.6,18990.5,616,90,333,195,skewed_2
59572,1086,14487,14477.1,1654,29590.5,29588.9,533,34,281,192,skewed_2
64253,1086,14487,14477.1,298,16411.8,21928,526,36,279,186,skewed_2
64103,1086,14487,14477.1,1943,16372.9,20295.6,567,47,310,211,skewed_2
65437,1086,14487,14477.1,469,18753.8,20406.8,569,64,317,222,skewed_2
65523,1086,14487,14477.1,3418,17894.5,22021.2,562,48,310,205,skewed_2
31099,1086,14487,14477.1,34,15564,15777.8,533,35,282,186,skewed_2
34706,1086,14487,14477.1,36,12585.6,13363.8,559,56,318,215,skewed_2
29211,1086,14487,14477.1,98,12251,12296.9,73,82,79,62,vector
63820,1086,14487,14477.1,4,21948.8,30114,542,34,281,936,skewed_2
63979,1086,14487,14477.1,1350,15995.5,21062.9,620,57,327,217,skewed_2
64921,1086,14487,14477.1,670,18529.6,21968.5,555,50,296,207,skewed_2
65527,1086,14487,14477.1,9677,16546.4,20927.6,598,77,332,225,skewed_2
65507,1086,14487,14477.1,11147,16848.2,21368.1,563,98,332,246,skewed_2
53416,1086,14487,14477.1,2,26714,37770.8,538,32,289,937,skewed_2
56624,1086,14487,14477.1,6,26170.2,29038.3,529,35,282,936,skewed_2
40783,1086,14487,14477.1,8,20409.2,21797,540,32,291,206,skewed_2
38857,1086,14487,14477.1,8,19446.2,20767.5,546,33,282,187,skewed_2
61146,1086,14487,14477.1,1262,30431.5,30427.8,533,33,290,185,skewed_2
65477,1086,14487,14477.1,8354,16028.5,20792.5,584,58,308,216,skewed_2
29219,1086,14487,14477.1,2,5845,8253.35,42,35,30,26,vector
29219,1086,14487,14477.1,1712,6213.75,6209.02,32,810,434,298,skewed_1
65535,1086,14487,14477.1,30147,16968.7,21371.5,587,178,386,251,skewed_2
65150,1086,14487,14477.1,2333,16999.4,21118.8,581,54,311,204,skewed_2
29216,1086,14487,14477.1,2,10518.5,14858.4,36,38,23,26,non_skewed
64502,1086,14487,14477.1,562,16388.8,20812.3,538,34,290,192,skewed_2
58829,1086,14487,14477.1,270,29399,29434.6,542,34,280,198,skewed_2
59976,1086,14487,14477.1,544,29937.8,29947.3,541,33,291,184,skewed_2
29217,1086,14487,14477.1,4,3873.25,7039.68,54,38,38,43,skewed_2
64666,1086,14487,14477.1,1398,14985.2,20170.2,557,41,291,207,skewed_2
40409,1086,14487,14477.1,86,20212.5,20310.9,530,33,289,183,skewed_2
54483,1086,14487,14477.1,4,20078,25965.7,540,45,281,946,skewed_2
42191,1086,14487,14477.1,4,21096.2,24358.7,530,33,291,942,skewed_2
65526,1086,14487,14477.1,19410,16988.2,21386.8,614,108,337,233,skewed_2
65351,1086,14487,14477.1,4030,17828.8,22186.6,565,107,354,216,skewed_2
34490,1086,14487,14477.1,2,17249,24388.1,531,40,282,774,skewed_2
64880,1086,14487,14477.1,455,17117,20721.1,534,42,298,198,skewed_2
60606,1086,14487,14477.1,6,17049.8,24063.3,544,45,286,787,skewed_2
29211,1086,14487,14477.1,504,3075.75,3059.22,41,265,158,109,skewed_1
29211,1086,14487,14477.1,110,15032.6,3642.58,29,85,63,62,skewed_1
65384,1086,14487,14477.1,1166,16741.4,21458.7,534,40,286,194,skewed_2
29211,1086,14487,14477.1,390,5602,5589.31,32,207,125,101,skewed_1
29213,1086,14487,14477.1,24,5946.25,6293.57,45,52,47,28,vector
29211,1086,14487,14477.1,165,14001,47.7755,34,104,92,69,skewed_1
65407,1086,14487,14477.1,3992,16090.9,20735.3,563,47,301,211,skewed_2
65414,1086,14487,14477.1,2575,16502.5,20976.4,547,53,320,205,skewed_2
65360,1086,14487,14477.1,3958,16305.2,20651.8,556,46,299,196,skewed_2
65334,1086,14487,14477.1,432,18756.2,23198.4,542,36,295,201,skewed_2
65507,1086,14487,14477.1,31681,16660.7,21263.9,654,190,415,255,skewed_2
54664,1086,14487,14477.1,2,27339,38653.3,535,38,279,933,skewed_2
65437,1086,14487,14477.1,469,18753.8,20406.8,544,68,327,209,skewed_2
65532,1086,14487,14477.1,39922,16512.5,20898.2,594,207,384,259,skewed_2
54089,1086,14487,14477.1,8,16004.4,21259.9,533,33,281,193,skewed_2
65535,1086,14487,14477.1,13055,16234.4,20680.4,576,82,332,218,skewed_2
64408,1086,14487,14477.1,4,31057,35890.1,538,33,282,942,skewed_2
65514,1086,14487,14477.1,2079,17534.8,20909.9,562,70,322,213,skewed_2
64806,1086,14487,14477.1,272,17746.3,22328.5,543,42,295,213,skewed_2
65084,1086,14487,14477.1,78,32548.5,32743.1,537,35,291,187,skewed_2
35697,1086,14487,14477.1,2,17865.5,25241.6,535,55,317,945,skewed_2
39154,1086,14487,14477.1,6,19595,21443.3,532,34,280,939,skewed_2
29226,1086,14487,14477.1,216,9157.75,9177.04,52,130,93,86,skewed_1
55970,1086,14487,14477.1,2,27995,39576.8,534,33,282,937,skewed_2
65514,1086,14487,14477.1,17408,16531.5,21080.7,558,85,329,227,skewed_2
65533,1086,14487,14477.1,13295,17008.3,21055.2,572,100,334,225,skewed_2
40783,1086,14487,14477.1,8,20409.2,21797,531,32,290,188,skewed_2
65422,1086,14487,14477.1,4199,16372.3,21297.6,564,73,319,213,skewed_2
61945,1086,14487,14477.1,6,25590.2,28735.4,539,32,290,933,skewed_2
31605,1086,14487,14477.1,2,15820,22347.4,529,35,280,941,skewed_2
47687,1086,14487,14477.1,2,23846.5,33719.8,530,34,290,936,skewed_2
29213,1086,14487,14477.1,2,4783.5,6743.68,37,31,26,25,vector
31724,1086,14487,14477.1,20,15878.2,16270.2,545,33,283,209,skewed_2
63951,1086,14487,14477.1,120,16845.7,20268.9,547,45,297,209,skewed_2
29211,1086,14487,14477.1,846,187,189.892,42,416,230,175,skewed_1
65518,10,18775.2,22043.6,9862,16767.2,21066,168,205,168,107,vector
58429,10,18775.2,22043.6,10,20967,22080.1,54,82,58,65,skewed_1
58444,10,18775.2,22043.6,4,21096.2,24358.7,57,56,46,48,non_skewed
60186,10,18775.2,22043.6,48,22803.3,22462.6,91,72,126,63,vector
64710,10,18775.2,22043.6,3131,17175.5,21213.4,92,106,106,59,vector
58430,10,18775.2,22043.6,1708,18065.8,18056.9,50,837,454,314,skewed_1
58429,10,18775.2,22043.6,2,15506,21904.8,50,36,37,45,skewed_2
64221,10,18775.2,22043.6,1082,18420.3,22151,213,100,98,65,vector
65486,10,18775.2,22043.6,13931,17259.1,21557.8,215,157,139,74,vector
58429,10,18775.2,22043.6,158,11604.5,11621.3,31,104,76,66,skewed_1
58429,10,18775.2,22043.6,6,21094.5,23086,57,46,41,57,non_skewed
65510,10,18775.2,22043.6,15759,17704.1,21846.8,236,380,257,148,vector
64683,10,18775.2,22043.6,2828,17470.5,22168.6,134,73,93,86,skewed_2
65535,10,18775.2,22043.6,30147,16968.7,21371.5,246,408,257,140,vector
58429,10,18775.2,22043.6,4,2366,2710.08,26,27,20,38,non_skewed
58438,10,18775.2,22043.6,2526,26788.5,26788,79,41,685,424,skewed_2
64613,10,18775.2,22043.6,3558,16121.7,20203.3,320,72,92,103,skewed_2
58435,10,18775.2,22043.6,1828,13484.2,13479.2,52,876,487,318,skewed_1
58430,10,18775.2,22043.6,2,18375.5,25965.7,46,51,33,47,non_skewed
58441,10,18775.2,22043.6,6,13916.8,16055.7,62,59,52,51,vector
61918,10,18775.2,22043.6,673,18089.7,21759.2,65,47,92,244,skewed_2
65478,10,18775.2,22043.6,2775,15100.7,20014.6,155,79,84,50,vector
64000,10,18775.2,22043.6,531,14484.9,20154.1,84,54,63,134,skewed_2
58437,10,18775.2,22043.6,1958,5630,5626.99,49,921,485,321,skewed_1
65144,10,18775.2,22043.6,1153,18668.8,22970,96,68,59,49,vector
65513,10,18775.2,22043.6,10831,16917.8,21277.6,142,170,145,88,vector
65254,10,18775.2,22043.6,2630,16367.8,20948.8,153,60,91,42,vector
65194,10,18775.2,22043.6,369,16489.4,21383,67,70,52,110,non_skewed
58431,10,18775.2,22043.6,2,11127,15716.2,40,25,24,27,non_skewed
65460,10,18775.2,22043.6,4352,17081.5,21512.4,127,49,78,40,vector
65453,10,18775.2,22043.6,1111,18102.4,21906.4,106,73,85,81,skewed_2
65132,10,18775.2,22043.6,1791,16654.7,21274.7,111,86,76,55,vector
62145,10,18775.2,22043.6,244,31057.2,31106.1,53,40,49,58,skewed_2
58429,10,18775.2,22043.6,4,18881.2,21779.1,54,45,34,55,non_skewed
60076,10,18775.2,22043.6,331,17467.6,19172.6,103,53,83,43,vector
58429,10,18775.2,22043.6,18,17176.5,17653.9,52,53,52,54,skewed_1
65210,10,18775.2,22043.6,1327,17604.2,21942.3,51,72,52,248,skewed_1
65515,10,18775.2,22043.6,649,17414.9,21580,114,67,77,37,vector
58429,10,18775.2,22043.6,66,17103,17213.9,48,72,58,59,skewed_1
58429,10,18775.2,22043.6,2,19653,27768.1,44,36,41,42,skewed_2
58429,10,18775.2,22043.6,12,19571.8,20421.1,45,47,40,70,non_skewed
65351,10,18775.2,22043.6,1206,16944.1,22084.2,95,55,84,45,vector
65421,10,18775.2,22043.6,1450,15187.9,20049.5,95,76,72,128,non_skewed
64904,10,18775.2,22043.6,318,18139.8,22132.5,125,104,86,57,vector
64723,10,18775.2,22043.6,470,16596.3,20712.3,95,89,78,46,vector
58440,10,18775.2,22043.6,2,4231,5976.47,41,38,23,25,non_skewed
65227,10,18775.2,22043.6,2776,15985.1,20554,124,94,82,57,vector
58443,10,18775.2,22043.6,1750,18571,18575.2,135,855,503,316,skewed_1
58429,10,18775.2,22043.6,8,16100.6,17419.8,54,77,59,29,vector
58429,10,18775.2,22043.6,6,21184,23184,40,39,42,45,skewed_2
63522,10,18775.2,22043.6,841,14720.3,19586.5,99,109,106,193,skewed_1
58429,10,18775.2,22043.6,40,91.25,73.2868,35,48,52,33,vector
65407,10,18775.2,22043.6,13262,16462.5,21056.7,150,188,156,86,vector
58429,10,18775.2,22043.6,2,2941.5,4133.04,27,25,29,20,vector
64846,10,18775.2,22043.6,4657,16038.5,20258.9,213,174,157,72,vector
64509,10,18775.2,22043.6,512,17614.8,21392,138,74,89,50,vector
65025,10,18775.2,22043.6,64,17643.7,23184.5,65,50,50,47,vector
58429,10,18775.2,22043.6,1948,701.25,713.693,63,922,515,363,skewed_1
58429,10,18775.2,22043.6,2,8560.5,12080.9,34,26,24,20,vector
58429,10,18775.2,22043.6,8,21238.2,22683.3,42,51,38,27,vector
65136,10,18775.2,22043.6,774,14095.3,21165.6,45,41,34,51,non_skewed
65400,10,18775.2,22043.6,2849,18054.1,21454.2,187,174,155,71,vector
58430,10,18775.2,22043.6,2,29228,41313.4,49,33,38,59,skewed_2
64666,10,18775.2,22043.6,1398,14985.2,20170.2,82,61,86,63,skewed_2
62493,10,18775.2,22043.6,62,17702.4,22490.2,56,67,71,37,vector
58436,10,18775.2,22043.6,2,19564,27654.9,46,55,47,45,vector
58429,10,18775.2,22043.6,8,10747.6,14854.6,92,61,46,28,vector
65277,10,18775.2,22043.6,807,15941.5,20680.2,48,45,45,174,skewed_2
65501,10,18775.2,22043.6,1050,17967.5,21673.1,109,64,85,40,vector
65426,10,18775.2,22043.6,1845,15706.7,19927.6,83,54,69,58,skewed_2
65190,10,18775.2,22043.6,2044,32353.8,32348.3,41,22,33,38,skewed_2
65336,10,18775.2,22043.6,2453,15861.9,20222.7,193,133,116,541,non_skewed
64330,10,18775.2,22043.6,2889,16310.1,20449.8,100,169,127,509,skewed_1
63399,10,18775.2,22043.6,429,17443.7,19750.4,151,79,78,118,non_skewed
58430,10,18775.2,22043.6,2036,24637.8,24629.7,69,35,514,354,skewed_2
65420,10,18775.2,22043.6,3940,17760.2,22056.7,167,94,92,49,vector
58444,10,18775.2,22043.6,2576,10546.2,10550.6,59,1205,633,422,skewed_1
58435,10,18775.2,22043.6,2206,12980,12974.9,63,1037,572,373,skewed_1
58429,10,18775.2,22043.6,2,2803.5,3937.88,26,31,23,20,vector
65387,10,18775.2,22043.6,3837,17323.1,21382.2,141,70,87,50,vector
64907,10,18775.2,22043.6,1801,17985,21933.9,93,91,95,314,skewed_2
59411,10,18775.2,22043.6,4,18401.5,28149.1,41,28,40,59,skewed_2
64330,10,18775.2,22043.6,1459,16653.1,20957.1,96,74,68,299,non_skewed
58429,10,18775.2,22043.6,2,16200.5,22888.3,55,71,48,61,non_skewed
58429,10,18775.2,22043.6,8,20605.2,22006.6,43,49,42,39,vector
58436,10,18775.2,22043.6,1932,5758.25,5754.12,50,939,509,330,skewed_1
58442,10,18775.2,22043.6,326,16417,16439.3,60,186,122,108,skewed_1
58429,10,18775.2,22043.6,1086,14487,14477.1,51,536,310,234,skewed_1
58429,10,18775.2,22043.6,10,18775.2,22043.6,65,53,78,45,vector
64870,10,18775.2,22043.6,1728,16381.8,21717.2,195,144,117,78,vector
65058,10,18775.2,22043.6,2588,17323.2,21529.6,118,71,90,41,vector
65155,10,18775.2,22043.6,875,15857.8,21559.8,87,72,69,59,vector
58429,10,18775.2,22043.6,106,14883,14933.6,62,84,64,76,skewed_1
58429,10,18775.2,22043.6,1472,6912.75,6899.73,51,692,376,253,skewed_1
58429,10,18775.2,22043.6,30,18332,18625,54,52,52,58,skewed_2
62514,10,18775.2,22043.6,474,17240.4,21733.9,71,41,87,67,skewed_2
65492,10,18775.2,22043.6,25599,16146,21159.3,190,224,173,99,vector
58429,10,18775.2,22043.6,8,15167.2,16193.1,44,44,39,27,vector
62883,10,18775.2,22043.6,18,21216.7,25232.1,78,69,81,62,vector
63612,10,18775.2,22043.6,1054,15886.2,20492.4,93,57,63,44,vector
65396,10,18775.2,22043.6,6143,16768.8,21147.7,176,97,103,66,vector
65396,10,18775.2,22043.6,6143,16768.8,21147.7,143,103,100,55,vector
65481,10,18775.2,22043.6,6272,16226,20793.6,166,109,98,52,vector
65020,10,18775.2,22043.6,886,15372.3,19820.7,84,35,62,56,skewed_2
64846,10,18775.2,22043.6,4657,16038.5,20258.9,228,158,157,89,vector
58528,10,18775.2,22043.6,390,29233,29251.6,126,44,135,74,skewed_2
58429,10,18775.2,22043.6,6,19153,20959.2,40,44,54,33,vector
58439,10,18775.2,22043.6,146,11107.5,11139.7,47,109,80,85,skewed_1
65172,10,18775.2,22043.6,2964,17039.6,21359.4,140,94,99,61,vector
65503,10,18775.2,22043.6,489,17958.6,22668.1,66,103,92,116,skewed_1
65504,10,18775.2,22043.6,3629,16238,20784.1,111,72,83,844,skewed_2
65195,10,18775.2,22043.6,189,23413.2,26156.8,34,101,104,77,skewed_1
65457,10,18775.2,22043.6,7132,16050.6,20763.7,240,120,121,63,vector
61842,10,18775.2,22043.6,134,14796.6,20802.6,65,36,70,92,skewed_2
65271,10,18775.2,22043.6,1397,16773.3,21118.5,91,50,70,53,skewed_2
58429,10,18775.2,22043.6,98,23150.5,23251.4,55,35,93,62,skewed_2
58443,10,18775.2,22043.6,1750,18571,18575.2,136,853,465,316,skewed_1
65493,10,18775.2,22043.6,19229,16734.2,21491.3,171,168,160,78,vector
64723,10,18775.2,22043.6,815,17811.6,22576.6,54,31,102,179,skewed_2
65511,10,18775.2,22043.6,12643,16861.8,21310.8,191,168,143,76,vector
58444,10,18775.2,22043.6,8,10507.9,14571.3,53,53,46,38,vector
65392,10,18775.2,22043.6,1782,15061.5,19735,107,91,87,68,vector
58435,10,18775.2,22043.6,4,26915.5,31126.3,39,36,27,55,non_skewed
58432,10,18775.2,22043.6,2,2051,2882.17,45,38,38,31,vector
65021,10,18775.2,22043.6,541,18893.1,23253.3,85,75,90,128,skewed_2
65513,10,18775.2,22043.6,3127,16820,21358.8,117,67,83,47,vector
58440,10,18775.2,22043.6,182,19980.5,20030.6,51,130,83,75,skewed_1
64487,10,18775.2,22043.6,106,14940.6,18990.5,54,91,76,80,skewed_1
59572,10,18775.2,22043.6,1654,29590.5,29588.9,45,22,33,28,skewed_2
64253,10,18775.2,22043.6,298,16411.8,21928,44,22,21,22,non_skewed
64103,10,18775.2,22043.6,1943,16372.9,20295.6,143,76,86,39,vector
65437,10,18775.2,22043.6,469,18753.8,20406.8,130,117,114,70,vector
65523,10,18775.2,22043.6,3418,17894.5,22021.2,93,82,79,42,vector
58429,10,18775.2,22043.6,34,15564,15777.8,60,60,55,51,vector
58438,10,18775.2,22043.6,36,12585.6,13363.8,73,68,58,51,vector
58429,10,18775.2,22043.6,98,12251,12296.9,53,88,73,72,skewed_1
63820,10,18775.2,22043.6,4,21948.8,30114,41,21,20,56,non_skewed
63979,10,18775.2,22043.6,1350,15995.5,21062.9,133,82,90,50,vector
64921,10,18775.2,22043.6,670,18529.6,21968.5,119,77,97,94,skewed_2
