range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,vector,fastest_algo
65535,203042,16553.7,21025.7,863,16965.1,21318.4,3359,1696,5438,1046,vector
65535,203042,16553.7,21025.7,7560,19842.2,19854.6,2544,7344,8226,2042,vector
65535,203042,16553.7,21025.7,7964,17171.7,20027.5,10219,11545,12285,2957,vector
65535,203042,16553.7,21025.7,27360,16477.9,20918.7,16583,14037,25913,15744,skewed_2
65535,203042,16553.7,21025.7,32,12999.2,18763,3004,336,1519,867,skewed_2
65535,203042,16553.7,21025.7,29794,16517.7,20978,16735,14746,47248,24941,skewed_2
65535,203042,16553.7,21025.7,2014,17821.9,21435.7,3499,5582,5176,1619,vector
65535,203042,16553.7,21025.7,4082,14780,14773.7,2200,3237,3574,1247,vector
65535,203042,16553.7,21025.7,30356,16704.2,21035.6,18437,18572,116233,9800,vector
65535,203042,16553.7,21025.7,1997,16604.8,21082.1,3828,2319,3137,1327,vector
65535,203042,16553.7,21025.7,1434753,16577.3,21012.1,128687,81296,314842,242957,skewed_2
65535,203042,16553.7,21025.7,197564,16629.1,21001.3,72350,46522,220454,57239,skewed_2
65535,203042,16553.7,21025.7,5898,16377.6,20754.4,5474,8192,12494,2104,vector
65535,203042,16553.7,21025.7,282,17216.3,21381.2,3729,579,1851,1149,skewed_2
65535,203042,16553.7,21025.7,2626,15129.6,18655.6,3599,7384,7455,2160,vector
65535,203042,16553.7,21025.7,11863,16679.5,21171.2,6447,8836,30512,3057,vector
65535,203042,16553.7,21025.7,7268,23587.8,23591,2873,104,7965,2123,skewed_2
65535,203042,16553.7,21025.7,5070,16450.3,20877.2,4495,5750,9191,1885,vector
65535,203042,16553.7,21025.7,630099,16675.9,21113,98946,60366,378253,104674,skewed_2
65535,203042,16553.7,21025.7,1749744,16655.9,21067.6,93738,105808,392538,119693,skewed_1
65535,203042,16553.7,21025.7,42800,16567.8,21074.9,21281,20611,79976,27268,skewed_2
65535,203042,16553.7,21025.7,72576,16659.4,21079.5,22008,44459,55243,16735,vector
65535,203042,16553.7,21025.7,8272,16788.4,21049,12156,8598,11895,4256,vector
65535,203042,16553.7,21025.7,171933,16608.6,21039.3,50980,40911,158150,28822,vector
65535,203042,16553.7,21025.7,58408,16806.7,21133.7,26013,25506,49697,24255,vector
65535,203042,16553.7,21025.7,29803,16721.3,21094.2,11675,17018,28444,6080,vector
65535,203042,16553.7,21025.7,862911,16726.2,21100.6,89602,64245,364536,160157,skewed_2
65535,203042,16553.7,21025.7,88039,16640.4,21065.3,31978,30219,115732,19490,vector
65535,203042,16553.7,21025.7,108817,16634.7,20972.8,33286,38162,86862,22550,vector
65535,203042,16553.7,21025.7,41139,16795.6,21115.6,22556,22730,129855,8306,vector
65535,203042,16553.7,21025.7,1434753,16577.3,21012.1,128781,81099,310910,241587,skewed_2
65535,203042,16553.7,21025.7,29803,16721.3,21094.2,11386,17147,29717,6106,vector
65535,203042,16553.7,21025.7,25578,16662.7,21009.7,10472,25952,146159,7180,vector
65535,203042,16553.7,21025.7,38884,16590.7,20989.4,14795,24289,34285,11324,vector
65535,203042,16553.7,21025.7,196,16946.3,21069.8,3254,792,1834,955,skewed_2
65535,203042,16553.7,21025.7,180,19640.6,22776.7,2436,745,1906,1039,skewed_2
65535,203042,16553.7,21025.7,7280,16167.7,20900.9,5414,8604,8135,2255,vector
65535,203042,16553.7,21025.7,499585,16626.2,21049.8,97493,58704,357964,96487,skewed_2
65535,203042,16553.7,21025.7,444,16682.3,21069.3,3505,799,1995,1200,skewed_2
65535,203042,16553.7,21025.7,413,15984.2,20559.2,3610,997,2064,542,vector
65535,203042,16553.7,21025.7,5310,17053.8,21115.9,4773,5970,9510,1911,vector
65535,203042,16553.7,21025.7,16014,16133.7,20629.2,7341,11591,16794,15566,skewed_1
65535,203042,16553.7,21025.7,6982,16532.3,21109.1,5329,5510,7000,4109,vector
65535,203042,16553.7,21025.7,7964,17171.7,20027.5,10084,11701,13379,2976,vector
65535,203042,16553.7,21025.7,131331,16661.7,21053.2,36551,43626,135294,26390,vector
65535,203042,16553.7,21025.7,73888,16762,21264.8,17997,24735,82274,21580,skewed_1
65535,203042,16553.7,21025.7,1808,16738.9,20964.3,3724,2262,6312,1273,vector
65535,203042,16553.7,21025.7,147,16844.6,20629.8,2011,262,1777,1460,skewed_2
65535,203042,16553.7,21025.7,50,16025.7,20311,2820,418,1731,982,skewed_2
65535,203042,16553.7,21025.7,47373,16777.6,21172.9,12930,19269,79759,8855,vector
65535,203042,16553.7,21025.7,1434753,16577.3,21012.1,144024,82460,308211,246185,skewed_2
65535,203042,16553.7,21025.7,12983,16316.4,20978.8,6543,9981,15446,3169,vector
65535,203042,16553.7,21025.7,3622,17637.5,22304.5,3912,4284,7980,5211,skewed_1
65535,203042,16553.7,21025.7,136093,16558.2,21040.3,40781,34171,201770,27755,vector
65535,203042,16553.7,21025.7,6292,12727.8,12736,1963,5478,5332,1674,vector
65535,203042,16553.7,21025.7,258,16479.7,21051.5,2952,897,5028,986,skewed_2
65535,203042,16553.7,21025.7,46454,16625.6,21090.5,13110,18157,36632,27617,skewed_1
65535,203042,16553.7,21025.7,36587,16791.1,21268,38003,14649,83272,7025,vector
65535,203042,16553.7,21025.7,15771,16485.1,20844.7,8449,17922,18797,3729,vector
65535,203042,16553.7,21025.7,4,18412.8,29049.3,3134,204,1527,3021,skewed_2
65535,203042,16553.7,21025.7,428,17726.3,21761.8,3287,1743,2229,1248,vector
65535,203042,16553.7,21025.7,278,16457.8,20762.6,2929,884,1947,1030,skewed_2
65535,203042,16553.7,21025.7,51320,16586.9,21018.5,16854,22718,43167,27129,skewed_1
65535,203042,16553.7,21025.7,203042,16553.7,21025.7,231452,231375,185223,40622,vector
65535,203042,16553.7,21025.7,103115,16633.6,21010.5,30840,38371,79468,21858,vector
65535,203042,16553.7,21025.7,108817,16634.7,20972.8,33685,38214,88914,22499,vector
65535,203042,16553.7,21025.7,81094,16647.5,20996,25430,35909,114858,39550,skewed_1
65535,203042,16553.7,21025.7,50107,16606.1,21016.9,23257,21635,63327,9571,vector
65535,203042,16553.7,21025.7,167,16219,20646,2906,399,1896,3039,skewed_2
65535,203042,16553.7,21025.7,687,16702,21160.9,3569,869,2170,821,vector
65535,203042,16553.7,21025.7,21962,16723.7,21049.4,10215,18029,32962,14967,skewed_1
65535,203042,16553.7,21025.7,186314,16654.8,21062.5,65382,41633,214006,57555,skewed_2
65535,203042,16553.7,21025.7,20182,16794.2,21204.8,9451,20729,27357,8000,vector
65535,203042,16553.7,21025.7,188809,16531.8,20963,54749,46836,176250,31637,vector
65535,203042,16553.7,21025.7,1625,14074.9,19068.3,2260,3500,3624,1583,vector
65535,203042,16553.7,21025.7,186314,16654.8,21062.5,66099,41667,215700,56984,skewed_2
65535,203042,16553.7,21025.7,423,16506.3,21047.6,3513,1068,1996,1016,vector
65535,203042,16553.7,21025.7,73,16169.6,20417.9,3202,242,1685,1962,skewed_2
65535,203042,16553.7,21025.7,65746,16751.1,21147.2,21885,33352,82477,31204,skewed_1
65535,203042,16553.7,21025.7,9934,13028,13054.1,2211,9369,8748,2466,skewed_1
65535,203042,16553.7,21025.7,54,19898.8,22299.8,3174,311,1757,1383,skewed_2
65535,203042,16553.7,21025.7,150357,16647.3,21041.9,44943,42008,232784,29288,vector
65535,203042,16553.7,21025.7,46372,16640.6,21115.4,21604,23322,68027,29824,skewed_1
65535,203042,16553.7,21025.7,348832,16618.9,21077.4,71588,53375,337779,77021,skewed_2
65535,203042,16553.7,21025.7,3622,17637.5,22304.5,3940,3965,7626,5228,skewed_1
65535,203042,16553.7,21025.7,530445,16886.4,21253.8,30486,29082,380550,82506,skewed_2
65534,103115,16633.6,21010.5,197564,16629.1,21001.3,81523,29525,50699,17364,vector
65531,103115,16633.6,21010.5,13256,16425.4,20910.7,9524,8616,16212,15728,skewed_2
65531,103115,16633.6,21010.5,251,16618.1,21151.1,1877,337,1125,658,skewed_2
65531,103115,16633.6,21010.5,423,16452.1,21014.8,2010,1147,1265,406,vector
65531,103115,16633.6,21010.5,5310,17053.8,21115.9,3415,4996,6820,1516,vector
65531,103115,16633.6,21010.5,1561,17449,21502.8,2268,1969,2282,790,vector
65531,103115,16633.6,21010.5,7747,16634.6,21170.1,4415,8382,9166,1877,vector
65531,103115,16633.6,21010.5,3428,16929.1,21398.3,3096,3789,5755,14101,skewed_1
65531,103115,16633.6,21010.5,2139,15643.7,20574.5,2181,3032,2413,858,vector
65535,103115,16633.6,21010.5,255502,16705,21163.2,76889,27587,46592,20152,vector
65531,103115,16633.6,21010.5,389,16721.8,21048.1,1982,743,1226,410,vector
65531,103115,16633.6,21010.5,1665,16242.8,20699.8,2532,2056,2371,709,vector
65531,103115,16633.6,21010.5,47422,16671.2,21111.9,15079,22223,83009,15712,skewed_1
65531,103115,16633.6,21010.5,434,16740,21412.9,1926,1450,1426,742,vector
65535,103115,16633.6,21010.5,203042,16553.7,21025.7,39031,30015,58476,21613,vector
65532,103115,16633.6,21010.5,29794,16517.7,20978,13234,12861,53269,15441,skewed_2
65532,103115,16633.6,21010.5,16650,16349.9,20855,9789,8163,34798,14061,skewed_2
65532,103115,16633.6,21010.5,16650,16349.9,20855,9560,7271,101093,13908,skewed_2
65534,103115,16633.6,21010.5,197564,16629.1,21001.3,80237,29417,50508,17374,vector
65534,103115,16633.6,21010.5,131331,16661.7,21053.2,31726,26808,55493,16504,vector
65535,103115,16633.6,21010.5,81094,16647.5,20996,23162,28240,51348,17237,vector
65531,103115,16633.6,21010.5,3806,8989.5,8992.08,1498,2909,3256,875,vector
65533,103115,16633.6,21010.5,188809,16531.8,20963,39741,31403,71886,31843,skewed_2
65534,103115,16633.6,21010.5,42800,16567.8,21074.9,19308,15854,62985,19241,skewed_2
65534,103115,16633.6,21010.5,108226,16697.2,21074,26453,25704,127198,19464,vector
65531,103115,16633.6,21010.5,188,16587.9,21364.4,1592,686,1166,706,skewed_2
65534,103115,16633.6,21010.5,48446,16667.3,21014.5,59039,16067,35426,21880,skewed_2
65531,103115,16633.6,21010.5,168,16403.2,20545.7,1908,442,1086,577,skewed_2
65531,103115,16633.6,21010.5,378,16156.3,20589.2,1759,1221,1286,719,vector
65535,103115,16633.6,21010.5,499585,16626.2,21049.8,50445,36331,57557,18962,vector
65534,103115,16633.6,21010.5,65746,16751.1,21147.2,22987,21946,49123,16170,vector
65531,103115,16633.6,21010.5,255,16769.4,21213.7,1836,843,1199,492,vector
65531,103115,16633.6,21010.5,249,15939.6,20803.3,1802,598,1116,930,skewed_2
65533,103115,16633.6,21010.5,31577,16453.5,20863.5,10786,13913,38212,6664,vector
65534,103115,16633.6,21010.5,197564,16629.1,21001.3,81460,29258,51360,17336,vector
65531,103115,16633.6,21010.5,459,16771.6,21221,2084,1197,1325,416,vector
65535,103115,16633.6,21010.5,1749744,16655.9,21067.6,73759,57038,71841,25104,vector
65531,103115,16633.6,21010.5,7747,16634.6,21170.1,4380,9288,9391,1887,vector
65534,103115,16633.6,21010.5,73888,16762,21264.8,16038,19900,39450,16215,skewed_1
65534,103115,16633.6,21010.5,47373,16777.6,21172.9,11658,14796,42926,8927,vector
65535,103115,16633.6,21010.5,1434753,16577.3,21012.1,74272,58600,73525,25333,vector
65535,103115,16633.6,21010.5,92535,16663.5,21065.6,27301,23701,52403,16494,vector
65531,103115,16633.6,21010.5,4876,17785.5,20945.4,7024,10030,7822,1870,vector
65531,103115,16633.6,21010.5,29803,16721.3,21094.2,10540,14786,45145,5766,vector
65535,103115,16633.6,21010.5,133473,16616.3,21076.2,31698,29766,89064,23417,vector
65535,103115,16633.6,21010.5,446607,16652.2,21123.9,92330,34432,56324,73313,skewed_2
65531,103115,16633.6,21010.5,146,17242.5,21751.9,1476,725,1154,663,vector
65534,103115,16633.6,21010.5,10443,16808.9,21161.9,4795,8502,27946,2498,vector
65534,103115,16633.6,21010.5,73888,16762,21264.8,16094,20031,39488,16309,skewed_1
65531,103115,16633.6,21010.5,172,16241.4,20725.8,1983,542,1093,599,skewed_2
65531,103115,16633.6,21010.5,2245,17115,21249.5,3420,2492,4915,895,vector
65531,103115,16633.6,21010.5,103115,16633.6,21010.5,118160,117559,94092,20700,vector
65531,103115,16633.6,21010.5,6982,16532.3,21109.1,3858,5152,40625,1837,vector
65531,103115,16633.6,21010.5,19699,16595.7,21151.9,7015,9207,17972,3972,vector
65533,103115,16633.6,21010.5,4186,16717,20868.1,3390,3736,28115,13951,skewed_1
65531,103115,16633.6,21010.5,4028,27492.2,27488.7,2252,69,3969,1234,skewed_2
65531,103115,16633.6,21010.5,226,17309.6,21519.2,1735,379,1214,590,skewed_2
65531,103115,16633.6,21010.5,233,16972.6,20952.4,1905,308,1099,882,skewed_2
65531,103115,16633.6,21010.5,9934,13142.5,13167.3,1532,6891,7271,2032,skewed_1
65531,103115,16633.6,21010.5,278,16119.2,20537,1924,756,1188,614,vector
65531,103115,16633.6,21010.5,11844,16628.1,21155.6,5156,7853,12973,14255,skewed_1
65534,103115,16633.6,21010.5,17083,16625.2,21188.3,6953,10994,33982,3875,vector
65532,103115,16633.6,21010.5,29794,16517.7,20978,13172,12838,52968,15405,skewed_2
65535,103115,16633.6,21010.5,530445,16886.4,21253.8,22944,20353,88190,16233,vector
65534,103115,16633.6,21010.5,55919,16789.3,21222.2,17723,15958,37869,10530,vector
65535,103115,16633.6,21010.5,203042,16553.7,21025.7,38273,30458,57977,21193,vector
65531,103115,16633.6,21010.5,3394,19531.3,22374.8,10554,5322,22440,14153,skewed_2
65534,103115,16633.6,21010.5,42800,16567.8,21074.9,19364,15817,63016,19234,skewed_2
65535,103115,16633.6,21010.5,530445,16886.4,21253.8,23126,20262,88069,16167,vector
65531,103115,16633.6,21010.5,14588,17150.3,20380.9,8969,16346,16644,3463,vector
65531,103115,16633.6,21010.5,451,17048,21430.6,1890,924,1385,391,vector
65531,103115,16633.6,21010.5,29803,16721.3,21094.2,10630,14650,44204,5732,vector
65534,103115,16633.6,21010.5,55919,16789.3,21222.2,17527,15823,37452,10628,vector
65534,103115,16633.6,21010.5,88039,16640.4,21065.3,27151,23504,53565,16253,vector
65535,103115,16633.6,21010.5,1434753,16577.3,21012.1,73951,54026,72915,25314,vector
65531,103115,16633.6,21010.5,278,17093.7,21678.7,1500,647,1214,738,skewed_2
65535,103115,16633.6,21010.5,96613,16755.1,21130.1,24961,24670,52224,17486,vector
65531,103115,16633.6,21010.5,246,16996.9,21074.6,1725,683,1195,641,vector
65531,103115,16633.6,21010.5,39873,16656.6,21057,17188,14914,43865,7335,vector
65531,103115,16633.6,21010.5,8178,16635.4,21038.6,8215,6268,9138,2037,vector
65531,103115,16633.6,21010.5,25578,16662.7,21009.7,12745,11419,22152,5010,vector
65531,103115,16633.6,21010.5,703,16302,20772.4,2384,1296,1464,523,vector
65534,103115,16633.6,21010.5,197564,16629.1,21001.3,80402,29496,50504,17362,vector
65535,103115,16633.6,21010.5,530445,16886.4,21253.8,23068,20300,85877,16214,vector
65531,103115,16633.6,21010.5,175,17951.1,21771.2,1568,433,1155,1844,skewed_2
65531,103115,16633.6,21010.5,4898,16903.4,21166,3158,4622,6658,1466,vector
65533,103115,16633.6,21010.5,190424,16533.4,20966,39834,30827,70169,17123,vector
65535,103115,16633.6,21010.5,1443329,16707.1,21108.2,118784,50402,71296,23398,vector
65531,103115,16633.6,21010.5,11040,16500.9,20916,4524,10901,11694,14921,skewed_1
65531,103115,16633.6,21010.5,130,16943.1,21245.4,1655,359,1037,584,skewed_2
65531,103115,16633.6,21010.5,445,16921.6,21310.2,1926,880,1311,402,vector
65531,103115,16633.6,21010.5,2078,16733.6,21468.5,2515,2364,4500,977,vector
65531,103115,16633.6,21010.5,28456,17700.6,21532.7,7444,23602,21106,5192,vector
65534,103115,16633.6,21010.5,36099,16448.5,20986.7,15493,14050,46444,6857,vector
65534,103115,16633.6,21010.5,68734,16603.9,21077.1,16033,27324,45665,19128,skewed_1
65531,103115,16633.6,21010.5,162,17178.5,21446.8,1910,405,1107,599,skewed_2
65534,103115,16633.6,21010.5,97017,16618.4,20917.2,26593,25658,69993,17241,vector
65534,103115,16633.6,21010.5,73888,16762,21264.8,15878,20841,39556,16204,skewed_1
65531,103115,16633.6,21010.5,445,16546.3,20997.4,5541,856,3052,415,vector
65531,103115,16633.6,21010.5,91,14970.1,19824.2,1433,429,1075,1139,skewed_2
65531,103115,16633.6,21010.5,8880,17154.2,17178.1,1470,5670,5832,1801,skewed_1
65534,103115,16633.6,21010.5,112507,16517.8,20958.6,28321,24409,51872,19966,vector
65531,103115,16633.6,21010.5,6542,14580,14586.4,1473,5217,4592,1467,vector
65531,103115,16633.6,21010.5,1198,18908.2,23072.1,1455,2613,6487,14302,skewed_1
65534,103115,16633.6,21010.5,10443,16808.9,21161.9,4962,8184,28297,2429,vector
65531,103115,16633.6,21010.5,738,16811,21334.4,2140,1023,3409,13840,skewed_2
65531,103115,16633.6,21010.5,308,17528.4,21442.4,2268,431,1142,614,skewed_2
65534,103115,16633.6,21010.5,48446,16667.3,21014.5,58538,16170,35303,22011,skewed_2
65531,103115,16633.6,21010.5,10038,16514.5,16534.1,1598,7343,7543,2026,skewed_1
65531,103115,16633.6,21010.5,11568,16545.6,21039.9,4830,10252,11586,2589,vector
65531,103115,16633.6,21010.5,46454,16625.6,21090.5,12568,25123,49865,19990,skewed_1
65532,103115,16633.6,21010.5,42115,16639.5,21084.9,15307,14389,35557,8283,vector
65531,103115,16633.6,21010.5,103,14159.9,19406.1,1148,321,2862,5447,skewed_2
65531,103115,16633.6,21010.5,89,14953.2,20220.8,1604,43,968,760,skewed_2
65531,103115,16633.6,21010.5,863,16965.1,21318.4,1993,1454,5375,700,vector
65531,103115,16633.6,21010.5,7560,19842.2,19854.6,1892,50,5634,1619,skewed_2
65531,103115,16633.6,21010.5,7964,17171.7,20027.5,8388,9173,12186,2517,vector
65531,103115,16633.6,21010.5,27360,16477.9,20918.7,13105,11541,24321,14783,skewed_2
65531,103115,16633.6,21010.5,32,12999.2,18763,1722,318,908,496,skewed_2
65532,103115,16633.6,21010.5,29794,16517.7,20978,13154,12330,97585,28519,skewed_2
65531,103115,16633.6,21010.5,2014,17821.9,21435.7,2397,4524,3912,1313,vector
65531,103115,16633.6,21010.5,4082,14780,14773.7,1995,2931,3569,1030,vector
65531,103115,16633.6,21010.5,30356,16704.2,21035.6,14529,13286,43846,17023,skewed_2
65531,103115,16633.6,21010.5,1997,16604.8,21082.1,2388,3175,2465,919,vector
65535,103115,16633.6,21010.5,1434753,16577.3,21012.1,75445,53782,73609,25245,vector
65534,103115,16633.6,21010.5,197564,16629.1,21001.3,80865,28834,50199,17297,vector
65531,103115,16633.6,21010.5,5898,16377.6,20754.4,3928,7775,7769,1653,vector
65531,103115,16633.6,21010.5,282,17216.3,21381.2,1978,653,1185,764,skewed_2
65531,103115,16633.6,21010.5,2626,15129.6,18655.6,2948,6675,6005,1787,vector
65534,103115,16633.6,21010.5,11863,16679.5,21171.2,4735,10009,29710,2651,vector
65531,103115,16633.6,21010.5,7268,23587.8,23591,1795,71,7824,1704,skewed_2
65531,103115,16633.6,21010.5,5070,16450.3,20877.2,3154,5744,6692,1439,vector
65535,103115,16633.6,21010.5,630099,16675.9,21113,53701,37680,59371,19310,vector
65535,103115,16633.6,21010.5,1749744,16655.9,21067.6,72365,56686,72016,24980,vector
65534,103115,16633.6,21010.5,42800,16567.8,21074.9,19691,15972,73103,18968,skewed_2
65532,103115,16633.6,21010.5,72576,16659.4,21079.5,18278,22527,51014,16530,vector
65531,103115,16633.6,21010.5,8272,16788.4,21049,8117,6832,14510,2033,vector
65534,103115,16633.6,21010.5,171933,16608.6,21039.3,77074,28590,49360,30341,skewed_2
65531,103115,16633.6,21010.5,58408,16806.7,21133.7,20796,18721,46053,16276,vector
65531,103115,16633.6,21010.5,29803,16721.3,21094.2,10719,14753,44409,5770,vector
65535,103115,16633.6,21010.5,862911,16726.2,21100.6,63201,40377,64964,20534,vector
65534,103115,16633.6,21010.5,88039,16640.4,21065.3,27875,23541,52714,16092,vector
65531,103115,16633.6,21010.5,108817,16634.7,20972.8,33616,26480,119692,17978,vector
65533,103115,16633.6,21010.5,41139,16795.6,21115.6,17479,16463,43580,8355,vector
65535,103115,16633.6,21010.5,1434753,16577.3,21012.1,77291,58382,74633,25290,vector
65531,103115,16633.6,21010.5,29803,16721.3,21094.2,10511,14888,44791,5717,vector
65531,103115,16633.6,21010.5,25578,16662.7,21009.7,12852,11460,22353,4931,vector
65532,103115,16633.6,21010.5,38884,16590.7,20989.4,16909,18098,35299,20089,skewed_1
65531,103115,16633.6,21010.5,196,16946.3,21069.8,1922,669,1150,687,skewed_2
65531,103115,16633.6,21010.5,180,19640.6,22776.7,1308,595,1137,664,skewed_2
65531,103115,16633.6,21010.5,7280,16167.7,20900.9,4029,6014,9557,1812,vector
65535,103115,16633.6,21010.5,499585,16626.2,21049.8,50453,36183,57912,18775,vector
65531,103115,16633.6,21010.5,444,16682.3,21069.3,1917,727,1267,704,vector
65531,103115,16633.6,21010.5,413,15984.2,20559.2,2025,794,1314,358,vector
65531,103115,16633.6,21010.5,5310,17053.8,21115.9,3275,5313,7466,1471,vector
65531,103115,16633.6,21010.5,16014,16133.7,20629.2,5673,9597,15147,14384,skewed_1
65531,103115,16633.6,21010.5,6982,16532.3,21109.1,3680,4965,6167,1800,vector
65531,103115,16633.6,21010.5,7964,17171.7,20027.5,7906,8862,10725,2567,vector
65534,103115,16633.6,21010.5,131331,16661.7,21053.2,31772,27310,55887,16382,vector
65534,103115,16633.6,21010.5,73888,16762,21264.8,16044,20265,39656,16122,skewed_1
65531,103115,16633.6,21010.5,1808,16738.9,20964.3,2232,2277,4056,907,vector
65531,103115,16633.6,21010.5,147,16844.6,20629.8,1149,43,1078,878,skewed_2
65531,103115,16633.6,21010.5,50,16025.7,20311,1577,195,997,590,skewed_2
65534,103115,16633.6,21010.5,47373,16777.6,21172.9,11531,15112,42041,8663,vector
65535,103115,16633.6,21010.5,1434753,16577.3,21012.1,73213,54499,73836,25242,vector
65531,103115,16633.6,21010.5,12983,16316.4,20978.8,5286,10293,12123,2743,vector
65531,103115,16633.6,21010.5,3622,17637.5,22304.5,2491,3332,5488,13885,skewed_1
65535,103115,16633.6,21010.5,136093,16558.2,21040.3,69640,23774,43204,16394,vector
65531,103115,16633.6,21010.5,6292,12727.8,12736,1126,4986,5203,1396,skewed_1
65531,103115,16633.6,21010.5,258,16479.7,21051.5,1615,833,3046,641,vector
65531,103115,16633.6,21010.5,46454,16625.6,21090.5,12321,24536,49156,19852,skewed_1
65534,103115,16633.6,21010.5,36587,16791.1,21268,54517,11337,31297,7031,vector
65531,103115,16633.6,21010.5,15771,16485.1,20844.7,6806,14624,15579,3316,vector
65531,103115,16633.6,21010.5,4,18412.8,29049.3,1707,62,880,1733,skewed_2
65531,103115,16633.6,21010.5,428,17726.3,21761.8,1956,1631,1553,822,vector
65531,103115,16633.6,21010.5,278,16457.8,20762.6,1669,959,1258,634,vector
65531,103115,16633.6,21010.5,51320,16586.9,21018.5,19049,17886,75926,15154,vector
65535,103115,16633.6,21010.5,203042,16553.7,21025.7,37806,30128,57260,21148,vector
65531,103115,16633.6,21010.5,103115,16633.6,21010.5,117570,117528,94076,20687,vector
65531,103115,16633.6,21010.5,108817,16634.7,20972.8,33837,26485,150551,18193,vector
65535,103115,16633.6,21010.5,81094,16647.5,20996,22815,27241,51526,16705,vector
65533,103115,16633.6,21010.5,50107,16606.1,21016.9,18509,16866,41384,9692,vector
65531,103115,16633.6,21010.5,167,16219,20646,1685,550,1112,1742,skewed_2
65531,103115,16633.6,21010.5,687,16702,21160.9,1962,773,1798,536,vector
65533,103115,16633.6,21010.5,21962,16723.7,21049.4,8742,11861,32988,15794,skewed_1
65535,103115,16633.6,21010.5,186314,16654.8,21062.5,30739,28111,47577,19538,vector
65531,103115,16633.6,21010.5,20182,16794.2,21204.8,8024,10283,18353,4059,vector
65533,103115,16633.6,21010.5,188809,16531.8,20963,38681,33591,70115,31944,vector
65531,103115,16633.6,21010.5,1625,14074.9,19068.3,1297,3041,2668,1086,vector
65535,103115,16633.6,21010.5,186314,16654.8,21062.5,30850,28738,47015,19117,vector
65531,103115,16633.6,21010.5,423,16506.3,21047.6,1972,810,1257,606,vector
65531,103115,16633.6,21010.5,73,16169.6,20417.9,1793,315,1008,1157,skewed_2
65534,103115,16633.6,21010.5,65746,16751.1,21147.2,23115,21856,48721,16126,vector
65531,103115,16633.6,21010.5,9934,13028,13054.1,1226,7415,6813,1954,skewed_1
65531,103115,16633.6,21010.5,54,19898.8,22299.8,1784,52,1048,822,skewed_2
65535,103115,16633.6,21010.5,150357,16647.3,21041.9,32423,27803,51456,16825,vector
65535,103115,16633.6,21010.5,46372,16640.6,21115.4,17595,16778,62306,15594,vector
65535,103115,16633.6,21010.5,348832,16618.9,21077.4,47493,32315,89999,18266,vector
65531,103115,16633.6,21010.5,3622,17637.5,22304.5,2517,3398,5557,13943,skewed_1
65535,103115,16633.6,21010.5,530445,16886.4,21253.8,22870,20109,86415,16111,vector
65534,108817,16634.7,20972.8,197564,16629.1,21001.3,85460,31956,55149,18338,vector
65531,108817,16634.7,20972.8,13256,16425.4,20910.7,5800,15483,11819,16381,skewed_1
65531,108817,16634.7,20972.8,251,16618.1,21151.1,1804,528,1199,710,skewed_2
65531,108817,16634.7,20972.8,423,16452.1,21014.8,1975,1109,1367,413,vector
65531,108817,16634.7,20972.8,5310,17053.8,21115.9,3340,4994,5080,1532,vector
65531,108817,16634.7,20972.8,1561,17449,21502.8,2346,1991,2286,835,vector
65531,108817,16634.7,20972.8,7747,16634.6,21170.1,4279,6404,7234,1917,vector
65531,108817,16634.7,20972.8,3428,16929.1,21398.3,3058,4439,3905,14873,skewed_1
65531,108817,16634.7,20972.8,2139,15643.7,20574.5,2278,3043,2579,865,vector
65535,108817,16634.7,20972.8,255502,16705,21163.2,80727,31012,50459,20943,vector
65531,108817,16634.7,20972.8,389,16721.8,21048.1,2050,745,1320,440,vector
65531,108817,16634.7,20972.8,1665,16242.8,20699.8,2614,2106,2519,739,vector
65531,108817,16634.7,20972.8,47422,16671.2,21111.9,15085,18052,84130,16691,skewed_1
65531,108817,16634.7,20972.8,434,16740,21412.9,2027,1217,1531,746,vector
65535,108817,16634.7,20972.8,203042,16553.7,21025.7,38197,33133,62321,21639,vector
65532,108817,16634.7,20972.8,29794,16517.7,20978,9669,12793,54626,16193,skewed_1
65532,108817,16634.7,20972.8,16650,16349.9,20855,6171,8597,35777,14799,skewed_1
65532,108817,16634.7,20972.8,16650,16349.9,20855,5894,7497,35179,14699,skewed_1
65534,108817,16634.7,20972.8,197564,16629.1,21001.3,84966,32459,54666,18177,vector
65534,108817,16634.7,20972.8,131331,16661.7,21053.2,29246,37970,58585,17190,vector
65535,108817,16634.7,20972.8,81094,16647.5,20996,22385,28234,48882,16456,vector
65531,108817,16634.7,20972.8,3806,8989.5,8992.08,917,2809,2941,941,skewed_1
65533,108817,16634.7,20972.8,188809,16531.8,20963,36940,51096,73084,32036,vector
65534,108817,16634.7,20972.8,42800,16567.8,21074.9,16390,19246,81426,19952,skewed_1
65534,108817,16634.7,20972.8,108226,16697.2,21074,31681,28859,215996,20403,vector
65531,108817,16634.7,20972.8,188,16587.9,21364.4,1540,569,1227,723,skewed_2
65534,108817,16634.7,20972.8,48446,16667.3,21014.5,60952,15792,36280,15903,skewed_2
65531,108817,16634.7,20972.8,168,16403.2,20545.7,1897,490,1186,616,skewed_2
65531,108817,16634.7,20972.8,378,16156.3,20589.2,1786,704,1347,765,skewed_2
65535,108817,16634.7,20972.8,499585,16626.2,21049.8,99041,38794,60704,19955,vector
