range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,fastest_algo
65535,55919,16789.3,21222.2,1443329,16707.1,21108.2,8157,29310,106220,skewed_1
65534,55919,16789.3,21222.2,11040,16500.9,20916,2621,543,9090,skewed_2
65534,55919,16789.3,21222.2,130,16943.1,21245.4,1069,254,977,skewed_2
65534,55919,16789.3,21222.2,445,16921.6,21310.2,2154,178,1212,skewed_2
65534,55919,16789.3,21222.2,2078,16733.6,21468.5,1997,556,4251,skewed_2
65534,55919,16789.3,21222.2,28456,17700.6,21532.7,4432,845,16654,skewed_2
65534,55919,16789.3,21222.2,36099,16448.5,20986.7,3209,1336,39481,skewed_2
65534,55919,16789.3,21222.2,68734,16603.9,21077.1,3766,1926,85972,skewed_2
65534,55919,16789.3,21222.2,162,17178.5,21446.8,1247,235,1111,skewed_2
65535,55919,16789.3,21222.2,97017,16618.4,20917.2,24759,3382,62447,skewed_2
65534,55919,16789.3,21222.2,73888,16762,21264.8,5591,1906,62122,skewed_2
65534,55919,16789.3,21222.2,445,16546.3,20997.4,1583,325,1184,skewed_2
65534,55919,16789.3,21222.2,91,14970.1,19824.2,252,404,1021,skewed_1
65534,55919,16789.3,21222.2,8880,17154.2,17178.1,1985,149342,3668,skewed_1
65534,55919,16789.3,21222.2,112507,16517.8,20958.6,6061,2628,95545,skewed_2
65534,55919,16789.3,21222.2,6542,14580,14586.4,2282,62810,2303,skewed_1
65534,55919,16789.3,21222.2,1198,18908.2,23072.1,1579,6434,4005,skewed_1
65534,55919,16789.3,21222.2,10443,16808.9,21161.9,2510,766,22035,skewed_2
65534,55919,16789.3,21222.2,738,16811,21334.4,1520,289,3165,skewed_2
65534,55919,16789.3,21222.2,308,17528.4,21442.4,1325,123,1017,skewed_2
65534,55919,16789.3,21222.2,48446,16667.3,21014.5,2960,1417,59030,skewed_2
65534,55919,16789.3,21222.2,10038,16514.5,16534.1,2831,91276,4316,skewed_1
65534,55919,16789.3,21222.2,11568,16545.6,21039.9,3067,751,9002,skewed_2
65534,55919,16789.3,21222.2,46454,16625.6,21090.5,3358,1244,22948,skewed_2
65534,55919,16789.3,21222.2,42115,16639.5,21084.9,2915,1220,22456,skewed_2
65534,55919,16789.3,21222.2,103,14159.9,19406.1,1076,448,2863,skewed_2
65534,55919,16789.3,21222.2,89,14953.2,20220.8,1159,99,916,skewed_2
65534,55919,16789.3,21222.2,863,16965.1,21318.4,1577,209,3257,skewed_2
65534,55919,16789.3,21222.2,7560,19842.2,19854.6,2209,76865,3391,skewed_1
65534,55919,16789.3,21222.2,7964,17171.7,20027.5,2658,912,6927,skewed_2
65534,55919,16789.3,21222.2,27360,16477.9,20918.7,3726,1052,15980,skewed_2
65534,55919,16789.3,21222.2,32,12999.2,18763,811,905,910,skewed_1
65534,55919,16789.3,21222.2,29794,16517.7,20978,2913,1392,17029,skewed_2
65534,55919,16789.3,21222.2,2014,17821.9,21435.7,1938,539,2764,skewed_2
65534,55919,16789.3,21222.2,4082,14780,14773.7,2356,34516,1547,non_skewed
65534,55919,16789.3,21222.2,30356,16704.2,21035.6,3665,1069,17637,skewed_2
65534,55919,16789.3,21222.2,1997,16604.8,21082.1,1736,365,1982,skewed_2
65535,55919,16789.3,21222.2,1434753,16577.3,21012.1,10631,36517,108806,skewed_1
65534,55919,16789.3,21222.2,197564,16629.1,21001.3,3690,4745,74345,skewed_1
65534,55919,16789.3,21222.2,5898,16377.6,20754.4,2280,498,6513,skewed_2
65534,55919,16789.3,21222.2,282,17216.3,21381.2,1202,207,1036,skewed_2
65534,55919,16789.3,21222.2,2626,15129.6,18655.6,2270,3625,3904,skewed_1
65534,55919,16789.3,21222.2,11863,16679.5,21171.2,2844,561,21920,skewed_2
65534,55919,16789.3,21222.2,7268,23587.8,23591,2996,71001,3411,skewed_1
65534,55919,16789.3,21222.2,5070,16450.3,20877.2,2301,554,5577,skewed_2
65535,55919,16789.3,21222.2,630099,16675.9,21113,7290,12644,82692,skewed_1
65535,55919,16789.3,21222.2,1749744,16655.9,21067.6,9567,34601,139703,skewed_1
65534,55919,16789.3,21222.2,42800,16567.8,21074.9,3200,1316,54612,skewed_2
65535,55919,16789.3,21222.2,72576,16659.4,21079.5,2868,2026,34549,skewed_2
65534,55919,16789.3,21222.2,8272,16788.4,21049,2897,806,7256,skewed_2
65535,55919,16789.3,21222.2,171933,16608.6,21039.3,4637,4592,56899,skewed_2
65534,55919,16789.3,21222.2,58408,16806.7,21133.7,4734,1976,26704,skewed_2
65534,55919,16789.3,21222.2,29803,16721.3,21094.2,2891,1247,18553,skewed_2
65535,55919,16789.3,21222.2,862911,16726.2,21100.6,6394,17235,117544,skewed_1
65534,55919,16789.3,21222.2,88039,16640.4,21065.3,2867,2475,75877,skewed_2
65534,55919,16789.3,21222.2,108817,16634.7,20972.8,4912,3195,48261,skewed_2
65535,55919,16789.3,21222.2,41139,16795.6,21115.6,3380,1614,22232,skewed_2
65535,55919,16789.3,21222.2,1434753,16577.3,21012.1,10544,36175,118793,skewed_1
65534,55919,16789.3,21222.2,29803,16721.3,21094.2,2701,1120,18405,skewed_2
65534,55919,16789.3,21222.2,25578,16662.7,21009.7,2823,1072,14703,skewed_2
65535,55919,16789.3,21222.2,38884,16590.7,20989.4,3322,1365,21892,skewed_2
65534,55919,16789.3,21222.2,196,16946.3,21069.8,1792,224,1022,skewed_2
65534,55919,16789.3,21222.2,180,19640.6,22776.7,1254,163,1042,skewed_2
65534,55919,16789.3,21222.2,7280,16167.7,20900.9,1924,592,6873,skewed_2
65535,55919,16789.3,21222.2,499585,16626.2,21049.8,4364,10904,127164,skewed_1
65534,55919,16789.3,21222.2,444,16682.3,21069.3,1482,151,1145,skewed_2
65534,55919,16789.3,21222.2,413,15984.2,20559.2,1415,144,1134,skewed_2
65534,55919,16789.3,21222.2,5310,17053.8,21115.9,2320,593,6205,skewed_2
65534,55919,16789.3,21222.2,16014,16133.7,20629.2,3358,738,11315,skewed_2
65534,55919,16789.3,21222.2,6982,16532.3,21109.1,2262,545,4373,skewed_2
65534,55919,16789.3,21222.2,7964,17171.7,20027.5,2568,884,7501,skewed_2
65535,55919,16789.3,21222.2,131331,16661.7,21053.2,4571,3956,53825,skewed_2
65534,55919,16789.3,21222.2,73888,16762,21264.8,4916,1842,57314,skewed_2
65534,55919,16789.3,21222.2,1808,16738.9,20964.3,1674,470,3700,skewed_2
65534,55919,16789.3,21222.2,147,16844.6,20629.8,1246,100,995,skewed_2
65534,55919,16789.3,21222.2,50,16025.7,20311,270,150,955,skewed_2
65534,55919,16789.3,21222.2,47373,16777.6,21172.9,4973,1103,51401,skewed_2
65535,55919,16789.3,21222.2,1434753,16577.3,21012.1,11133,36517,106881,skewed_1
65534,55919,16789.3,21222.2,12983,16316.4,20978.8,2468,643,8614,skewed_2
65534,55919,16789.3,21222.2,3622,17637.5,22304.5,1834,479,5074,skewed_2
65535,55919,16789.3,21222.2,136093,16558.2,21040.3,4468,2884,60245,skewed_2
65534,55919,16789.3,21222.2,6292,12727.8,12736,2730,60726,2789,skewed_1
65534,55919,16789.3,21222.2,258,16479.7,21051.5,1441,2465,3049,skewed_1
65534,55919,16789.3,21222.2,46454,16625.6,21090.5,3584,1172,23010,skewed_2
65534,55919,16789.3,21222.2,36587,16791.1,21268,2802,984,52199,skewed_2
65534,55919,16789.3,21222.2,15771,16485.1,20844.7,3060,897,12134,skewed_2
65534,55919,16789.3,21222.2,4,18412.8,29049.3,967,161,1296,skewed_2
65534,55919,16789.3,21222.2,428,17726.3,21761.8,2109,364,2109,skewed_2
65534,55919,16789.3,21222.2,278,16457.8,20762.6,2283,206,1073,skewed_2
65534,55919,16789.3,21222.2,51320,16586.9,21018.5,3644,1415,27216,skewed_2
65535,55919,16789.3,21222.2,203042,16553.7,21025.7,3633,4511,94481,skewed_1
65534,55919,16789.3,21222.2,103115,16633.6,21010.5,5478,2852,41984,skewed_2
65534,55919,16789.3,21222.2,108817,16634.7,20972.8,5104,2995,42215,skewed_2
65535,55919,16789.3,21222.2,81094,16647.5,20996,4460,2375,76571,skewed_2
65535,55919,16789.3,21222.2,50107,16606.1,21016.9,5138,1560,24628,skewed_2
65534,55919,16789.3,21222.2,167,16219,20646,1229,176,1028,skewed_2
65534,55919,16789.3,21222.2,687,16702,21160.9,1585,254,1193,skewed_2
65534,55919,16789.3,21222.2,21962,16723.7,21049.4,2811,996,14033,skewed_2
65535,55919,16789.3,21222.2,186314,16654.8,21062.5,4996,4939,94919,skewed_2
65534,55919,16789.3,21222.2,20182,16794.2,21204.8,4418,883,13587,skewed_2
65535,55919,16789.3,21222.2,188809,16531.8,20963,4118,4425,66991,skewed_1
65534,55919,16789.3,21222.2,1625,14074.9,19068.3,1664,500,2268,skewed_2
65535,55919,16789.3,21222.2,186314,16654.8,21062.5,4601,4829,95231,skewed_1
65534,55919,16789.3,21222.2,423,16506.3,21047.6,1395,215,1118,skewed_2
65534,55919,16789.3,21222.2,73,16169.6,20417.9,1688,132,921,skewed_2
65534,55919,16789.3,21222.2,65746,16751.1,21147.2,4418,1854,51383,skewed_2
65534,55919,16789.3,21222.2,9934,13028,13054.1,2261,85439,3928,skewed_1
65534,55919,16789.3,21222.2,54,19898.8,22299.8,2617,132,997,skewed_2
65535,55919,16789.3,21222.2,150357,16647.3,21041.9,4230,3712,67035,skewed_2
65535,55919,16789.3,21222.2,46372,16640.6,21115.4,2689,1355,44176,skewed_2
65535,55919,16789.3,21222.2,348832,16618.9,21077.4,5930,7884,90217,skewed_1
65534,55919,16789.3,21222.2,3622,17637.5,22304.5,1950,413,4870,skewed_2
65535,55919,16789.3,21222.2,530445,16886.4,21253.8,6131,3043,150838,skewed_2
65534,88039,16640.4,21065.3,197564,16629.1,21001.3,7004,7202,128142,skewed_1
65534,88039,16640.4,21065.3,13256,16425.4,20910.7,3078,1014,20733,skewed_2
65534,88039,16640.4,21065.3,251,16618.1,21151.1,1524,255,1817,skewed_2
65534,88039,16640.4,21065.3,423,16452.1,21014.8,2229,248,1972,skewed_2
65534,88039,16640.4,21065.3,5310,17053.8,21115.9,3328,517,13018,skewed_2
65534,88039,16640.4,21065.3,1561,17449,21502.8,2580,435,2420,skewed_2
65534,88039,16640.4,21065.3,7747,16634.6,21170.1,2917,705,14289,skewed_2
65534,88039,16640.4,21065.3,3428,16929.1,21398.3,2624,745,12126,skewed_2
65534,88039,16640.4,21065.3,2139,15643.7,20574.5,2757,376,3043,skewed_2
65535,88039,16640.4,21065.3,255502,16705,21163.2,6792,5179,91548,skewed_2
65534,88039,16640.4,21065.3,389,16721.8,21048.1,2251,235,1981,skewed_2
65534,88039,16640.4,21065.3,1665,16242.8,20699.8,3185,417,2883,skewed_2
65534,88039,16640.4,21065.3,47422,16671.2,21111.9,5313,1459,34513,skewed_2
65534,88039,16640.4,21065.3,434,16740,21412.9,2156,344,2000,skewed_2
65535,88039,16640.4,21065.3,203042,16553.7,21025.7,7833,4685,123952,skewed_2
65534,88039,16640.4,21065.3,29794,16517.7,20978,4567,1308,25524,skewed_2
65534,88039,16640.4,21065.3,16650,16349.9,20855,3706,967,18277,skewed_2
65534,88039,16640.4,21065.3,16650,16349.9,20855,3603,935,17415,skewed_2
65534,88039,16640.4,21065.3,197564,16629.1,21001.3,7254,4794,128043,skewed_2
65535,88039,16640.4,21065.3,131331,16661.7,21053.2,5252,3161,139475,skewed_2
65535,88039,16640.4,21065.3,81094,16647.5,20996,5206,3130,127488,skewed_2
65534,88039,16640.4,21065.3,3806,8989.5,8992.08,2091,39170,2149,skewed_1
65535,88039,16640.4,21065.3,188809,16531.8,20963,5437,4553,86370,skewed_2
65534,88039,16640.4,21065.3,42800,16567.8,21074.9,3442,1860,72098,skewed_2
65534,88039,16640.4,21065.3,108226,16697.2,21074,4403,2837,103141,skewed_2
65534,88039,16640.4,21065.3,188,16587.9,21364.4,1482,1990,1841,skewed_1
65534,88039,16640.4,21065.3,48446,16667.3,21014.5,4502,1565,123624,skewed_2
65534,88039,16640.4,21065.3,168,16403.2,20545.7,2812,1773,1768,non_skewed
65534,88039,16640.4,21065.3,378,16156.3,20589.2,2523,188,1997,skewed_2
65535,88039,16640.4,21065.3,499585,16626.2,21049.8,8112,11239,311118,skewed_1
65534,88039,16640.4,21065.3,65746,16751.1,21147.2,5579,1980,115462,skewed_2
65534,88039,16640.4,21065.3,255,16769.4,21213.7,2313,686,1941,skewed_2
65534,88039,16640.4,21065.3,249,15939.6,20803.3,2196,528,1783,skewed_2
65534,88039,16640.4,21065.3,31577,16453.5,20863.5,5814,1536,42787,skewed_2
65534,88039,16640.4,21065.3,197564,16629.1,21001.3,7326,5235,130060,skewed_2
65534,88039,16640.4,21065.3,459,16771.6,21221,2357,319,1919,skewed_2
65535,88039,16640.4,21065.3,1749744,16655.9,21067.6,6894,34710,205502,skewed_1
65534,88039,16640.4,21065.3,7747,16634.6,21170.1,2958,730,14292,skewed_2
65534,88039,16640.4,21065.3,73888,16762,21264.8,3353,1689,97255,skewed_2
65534,88039,16640.4,21065.3,47373,16777.6,21172.9,4798,1249,67693,skewed_2
65535,88039,16640.4,21065.3,1434753,16577.3,21012.1,10340,35779,145783,skewed_1
65535,88039,16640.4,21065.3,92535,16663.5,21065.6,4090,2280,96608,skewed_2
65534,88039,16640.4,21065.3,4876,17785.5,20945.4,2856,932,6935,skewed_2
65534,88039,16640.4,21065.3,29803,16721.3,21094.2,3543,1202,25682,skewed_2
65535,88039,16640.4,21065.3,133473,16616.3,21076.2,4979,3410,93547,skewed_2
65535,88039,16640.4,21065.3,446607,16652.2,21123.9,4764,8695,110770,skewed_1
65534,88039,16640.4,21065.3,146,17242.5,21751.9,901,1451,1967,skewed_1
65534,88039,16640.4,21065.3,10443,16808.9,21161.9,3044,949,39818,skewed_2
65534,88039,16640.4,21065.3,73888,16762,21264.8,3087,1726,97651,skewed_2
65534,88039,16640.4,21065.3,172,16241.4,20725.8,2000,1879,1786,non_skewed
65534,88039,16640.4,21065.3,2245,17115,21249.5,2942,802,3567,skewed_2
65534,88039,16640.4,21065.3,103115,16633.6,21010.5,3981,2599,56282,skewed_2
65534,88039,16640.4,21065.3,6982,16532.3,21109.1,3538,984,5839,skewed_2
65534,88039,16640.4,21065.3,19699,16595.7,21151.9,3468,1009,19473,skewed_2
65534,88039,16640.4,21065.3,4186,16717,20868.1,2980,567,18933,skewed_2
65534,88039,16640.4,21065.3,4028,27492.2,27488.7,4360,41519,3286,non_skewed
65534,88039,16640.4,21065.3,226,17309.6,21519.2,2573,2644,1915,non_skewed
65534,88039,16640.4,21065.3,233,16972.6,20952.4,2084,242,1737,skewed_2
65534,88039,16640.4,21065.3,9934,13142.5,13167.3,3930,79461,5491,skewed_1
65534,88039,16640.4,21065.3,278,16119.2,20537,2385,2835,1842,non_skewed
65534,88039,16640.4,21065.3,11844,16628.1,21155.6,3596,946,16478,skewed_2
65535,88039,16640.4,21065.3,17083,16625.2,21188.3,3673,926,28963,skewed_2
65534,88039,16640.4,21065.3,29794,16517.7,20978,4183,1284,25920,skewed_2
65535,88039,16640.4,21065.3,530445,16886.4,21253.8,7772,3475,210983,skewed_2
65534,88039,16640.4,21065.3,55919,16789.3,21222.2,4100,1594,83475,skewed_2
65535,88039,16640.4,21065.3,203042,16553.7,21025.7,7386,4598,123031,skewed_2
65534,88039,16640.4,21065.3,3394,19531.3,22374.8,2967,917,13869,skewed_2
65534,88039,16640.4,21065.3,42800,16567.8,21074.9,3251,1497,71554,skewed_2
65535,88039,16640.4,21065.3,530445,16886.4,21253.8,6849,3274,210486,skewed_2
65534,88039,16640.4,21065.3,14588,17150.3,20380.9,3578,1175,20105,skewed_2
65534,88039,16640.4,21065.3,451,17048,21430.6,2117,332,1920,skewed_2
65534,88039,16640.4,21065.3,29803,16721.3,21094.2,3591,1270,25262,skewed_2
65534,88039,16640.4,21065.3,55919,16789.3,21222.2,4061,1495,83338,skewed_2
65534,88039,16640.4,21065.3,88039,16640.4,21065.3,2399,2301,82281,skewed_2
65535,88039,16640.4,21065.3,1434753,16577.3,21012.1,11857,35770,187307,skewed_1
65534,88039,16640.4,21065.3,278,17093.7,21678.7,3376,3077,2108,non_skewed
65535,88039,16640.4,21065.3,96613,16755.1,21130.1,5467,2965,186632,skewed_2
65534,88039,16640.4,21065.3,246,16996.9,21074.6,2665,2595,1955,non_skewed
65534,88039,16640.4,21065.3,39873,16656.6,21057,6002,1499,33645,skewed_2
65534,88039,16640.4,21065.3,8178,16635.4,21038.6,3949,909,15215,skewed_2
65534,88039,16640.4,21065.3,25578,16662.7,21009.7,3988,1056,61761,skewed_2
65534,88039,16640.4,21065.3,703,16302,20772.4,2401,499,2136,skewed_2
65534,88039,16640.4,21065.3,197564,16629.1,21001.3,7290,5449,170758,skewed_2
65535,88039,16640.4,21065.3,530445,16886.4,21253.8,7202,21718,648905,skewed_1
65534,88039,16640.4,21065.3,175,17951.1,21771.2,2181,500,2166,skewed_2
65534,88039,16640.4,21065.3,4898,16903.4,21166,3319,1141,4818,skewed_2
65535,88039,16640.4,21065.3,190424,16533.4,20966,4498,5265,91419,skewed_1
65535,88039,16640.4,21065.3,1443329,16707.1,21108.2,10678,29964,154465,skewed_1
65534,88039,16640.4,21065.3,11040,16500.9,20916,3212,763,16615,skewed_2
65534,88039,16640.4,21065.3,130,16943.1,21245.4,1785,1633,1768,skewed_2
65534,88039,16640.4,21065.3,445,16921.6,21310.2,2709,285,2035,skewed_2
65534,88039,16640.4,21065.3,2078,16733.6,21468.5,3294,526,3003,skewed_2
65534,88039,16640.4,21065.3,28456,17700.6,21532.7,3963,932,14624,skewed_2
65534,88039,16640.4,21065.3,36099,16448.5,20986.7,3686,1266,57518,skewed_2
65534,88039,16640.4,21065.3,68734,16603.9,21077.1,4788,2159,94199,skewed_2
65534,88039,16640.4,21065.3,162,17178.5,21446.8,2099,1834,1927,skewed_2
65535,88039,16640.4,21065.3,97017,16618.4,20917.2,7159,3254,78744,skewed_2
65534,88039,16640.4,21065.3,73888,16762,21264.8,3532,2855,101960,skewed_2
65534,88039,16640.4,21065.3,445,16546.3,20997.4,2796,504,1993,skewed_2
65534,88039,16640.4,21065.3,91,14970.1,19824.2,212,462,1851,skewed_1
65534,88039,16640.4,21065.3,8880,17154.2,17178.1,3145,100002,5326,skewed_1
65534,88039,16640.4,21065.3,112507,16517.8,20958.6,6832,3591,116147,skewed_2
65534,88039,16640.4,21065.3,6542,14580,14586.4,3283,70276,4288,skewed_1
65534,88039,16640.4,21065.3,1198,18908.2,23072.1,2839,8185,12225,skewed_1
65534,88039,16640.4,21065.3,10443,16808.9,21161.9,3108,901,41069,skewed_2
65534,88039,16640.4,21065.3,738,16811,21334.4,2549,438,2217,skewed_2
65534,88039,16640.4,21065.3,308,17528.4,21442.4,2158,3041,1857,non_skewed
65534,88039,16640.4,21065.3,48446,16667.3,21014.5,4901,1658,82131,skewed_2
65534,88039,16640.4,21065.3,10038,16514.5,16534.1,4021,154665,5297,skewed_1
65534,88039,16640.4,21065.3,11568,16545.6,21039.9,3004,930,16375,skewed_2
65534,88039,16640.4,21065.3,46454,16625.6,21090.5,5149,1485,31881,skewed_2
65534,88039,16640.4,21065.3,42115,16639.5,21084.9,3531,1425,29380,skewed_2
65534,88039,16640.4,21065.3,103,14159.9,19406.1,1771,923,1775,skewed_2
65534,88039,16640.4,21065.3,89,14953.2,20220.8,1831,177,1697,skewed_2
65534,88039,16640.4,21065.3,863,16965.1,21318.4,2269,370,10659,skewed_2
65534,88039,16640.4,21065.3,7560,19842.2,19854.6,3562,80763,5198,skewed_1
65534,88039,16640.4,21065.3,7964,17171.7,20027.5,3739,1204,9698,skewed_2
65534,88039,16640.4,21065.3,27360,16477.9,20918.7,3197,1226,24714,skewed_2
65534,88039,16640.4,21065.3,32,12999.2,18763,1104,1216,1560,skewed_1
65534,88039,16640.4,21065.3,29794,16517.7,20978,4374,1268,26210,skewed_2
65534,88039,16640.4,21065.3,2014,17821.9,21435.7,2798,776,4209,skewed_2
65534,88039,16640.4,21065.3,4082,14780,14773.7,3118,36985,3044,non_skewed
65534,88039,16640.4,21065.3,30356,16704.2,21035.6,4244,1263,27316,skewed_2
65534,88039,16640.4,21065.3,1997,16604.8,21082.1,2602,391,2646,skewed_2
65535,88039,16640.4,21065.3,1434753,16577.3,21012.1,10502,36244,148087,skewed_1
65534,88039,16640.4,21065.3,197564,16629.1,21001.3,8128,4780,129254,skewed_2
65534,88039,16640.4,21065.3,5898,16377.6,20754.4,3836,751,14088,skewed_2
65534,88039,16640.4,21065.3,282,17216.3,21381.2,1339,188,1906,skewed_2
65534,88039,16640.4,21065.3,2626,15129.6,18655.6,2870,3562,5750,skewed_1
65534,88039,16640.4,21065.3,11863,16679.5,21171.2,3191,788,39852,skewed_2
65534,88039,16640.4,21065.3,7268,23587.8,23591,4480,74207,4983,skewed_1
65534,88039,16640.4,21065.3,5070,16450.3,20877.2,3071,659,8947,skewed_2
65535,88039,16640.4,21065.3,630099,16675.9,21113,4656,13020,118786,skewed_1
65535,88039,16640.4,21065.3,1749744,16655.9,21067.6,7863,34788,204281,skewed_1
65534,88039,16640.4,21065.3,42800,16567.8,21074.9,3355,1489,71746,skewed_2
65535,88039,16640.4,21065.3,72576,16659.4,21079.5,3114,2103,41525,skewed_2
65534,88039,16640.4,21065.3,8272,16788.4,21049,3002,941,14842,skewed_2
65535,88039,16640.4,21065.3,171933,16608.6,21039.3,6010,4044,129897,skewed_2
65534,88039,16640.4,21065.3,58408,16806.7,21133.7,4394,2029,38677,skewed_2
65534,88039,16640.4,21065.3,29803,16721.3,21094.2,3614,1477,25020,skewed_2
65535,88039,16640.4,21065.3,862911,16726.2,21100.6,4909,16753,162215,skewed_1
65534,88039,16640.4,21065.3,88039,16640.4,21065.3,4607,2394,83553,skewed_2
65534,88039,16640.4,21065.3,108817,16634.7,20972.8,5830,2894,58422,skewed_2
65535,88039,16640.4,21065.3,41139,16795.6,21115.6,3593,1805,33627,skewed_2
65535,88039,16640.4,21065.3,1434753,16577.3,21012.1,11222,35899,148490,skewed_1
65534,88039,16640.4,21065.3,29803,16721.3,21094.2,3512,1072,25375,skewed_2
65534,88039,16640.4,21065.3,25578,16662.7,21009.7,3763,1013,15568,skewed_2
65535,88039,16640.4,21065.3,38884,16590.7,20989.4,4133,1287,31984,skewed_2
65534,88039,16640.4,21065.3,196,16946.3,21069.8,2904,415,1765,skewed_2
65534,88039,16640.4,21065.3,180,19640.6,22776.7,1936,1831,1827,non_skewed
65534,88039,16640.4,21065.3,7280,16167.7,20900.9,2671,782,5778,skewed_2
65535,88039,16640.4,21065.3,499585,16626.2,21049.8,7589,11155,202364,skewed_1
65534,88039,16640.4,21065.3,444,16682.3,21069.3,2490,280,1932,skewed_2
65534,88039,16640.4,21065.3,413,15984.2,20559.2,2219,324,1881,skewed_2
65534,88039,16640.4,21065.3,5310,17053.8,21115.9,3363,561,13230,skewed_2
65534,88039,16640.4,21065.3,16014,16133.7,20629.2,3154,981,18877,skewed_2
65534,88039,16640.4,21065.3,6982,16532.3,21109.1,3132,690,5694,skewed_2
65534,88039,16640.4,21065.3,7964,17171.7,20027.5,2974,1038,8921,skewed_2
65535,88039,16640.4,21065.3,131331,16661.7,21053.2,4809,3209,141200,skewed_2
65534,88039,16640.4,21065.3,73888,16762,21264.8,3139,1971,98824,skewed_2
65534,88039,16640.4,21065.3,1808,16738.9,20964.3,2369,760,11274,skewed_2
65534,88039,16640.4,21065.3,147,16844.6,20629.8,2123,459,1782,skewed_2
65534,88039,16640.4,21065.3,50,16025.7,20311,227,637,1705,skewed_1
65534,88039,16640.4,21065.3,47373,16777.6,21172.9,4849,1168,67358,skewed_2
65535,88039,16640.4,21065.3,1434753,16577.3,21012.1,10415,35955,146868,skewed_1
65534,88039,16640.4,21065.3,12983,16316.4,20978.8,3072,681,16405,skewed_2
65534,88039,16640.4,21065.3,3622,17637.5,22304.5,2799,478,12896,skewed_2
65535,88039,16640.4,21065.3,136093,16558.2,21040.3,5082,3150,91520,skewed_2
65534,88039,16640.4,21065.3,6292,12727.8,12736,2856,64109,3937,skewed_1
65534,88039,16640.4,21065.3,258,16479.7,21051.5,2430,2647,10393,skewed_1
65534,88039,16640.4,21065.3,46454,16625.6,21090.5,4833,1194,31246,skewed_2
65534,88039,16640.4,21065.3,36587,16791.1,21268,3592,1018,63764,skewed_2
65534,88039,16640.4,21065.3,15771,16485.1,20844.7,3970,956,18743,skewed_2
65534,88039,16640.4,21065.3,4,18412.8,29049.3,986,170,1566,skewed_2
65534,88039,16640.4,21065.3,428,17726.3,21761.8,1999,370,2223,skewed_2
65534,88039,16640.4,21065.3,278,16457.8,20762.6,3458,211,1854,skewed_2
65534,88039,16640.4,21065.3,51320,16586.9,21018.5,3785,1369,33803,skewed_2
65535,88039,16640.4,21065.3,203042,16553.7,21025.7,7349,4659,122612,skewed_2
65534,88039,16640.4,21065.3,103115,16633.6,21010.5,3910,2758,56777,skewed_2
65534,88039,16640.4,21065.3,108817,16634.7,20972.8,5670,3004,57429,skewed_2
65535,88039,16640.4,21065.3,81094,16647.5,20996,4956,2826,126993,skewed_2
65535,88039,16640.4,21065.3,50107,16606.1,21016.9,5514,1502,33586,skewed_2
65534,88039,16640.4,21065.3,167,16219,20646,2085,460,1802,skewed_2
65534,88039,16640.4,21065.3,687,16702,21160.9,2318,329,2118,skewed_2
65534,88039,16640.4,21065.3,21962,16723.7,21049.4,3570,1137,33902,skewed_2
65535,88039,16640.4,21065.3,186314,16654.8,21062.5,6953,5114,145925,skewed_2
65534,88039,16640.4,21065.3,20182,16794.2,21204.8,4473,1016,13349,skewed_2
65535,88039,16640.4,21065.3,188809,16531.8,20963,5173,4708,84677,skewed_2
65534,88039,16640.4,21065.3,1625,14074.9,19068.3,2529,590,3203,skewed_2
65535,88039,16640.4,21065.3,186314,16654.8,21062.5,7177,5035,143714,skewed_2
65534,88039,16640.4,21065.3,423,16506.3,21047.6,2360,270,1893,skewed_2
65534,88039,16640.4,21065.3,73,16169.6,20417.9,3116,149,1677,skewed_2
65534,88039,16640.4,21065.3,65746,16751.1,21147.2,5307,1778,87071,skewed_2
65534,88039,16640.4,21065.3,9934,13028,13054.1,3018,91622,5625,skewed_1
65534,88039,16640.4,21065.3,54,19898.8,22299.8,4202,683,1748,skewed_2
65535,88039,16640.4,21065.3,150357,16647.3,21041.9,5789,3610,98310,skewed_2
65535,88039,16640.4,21065.3,46372,16640.6,21115.4,4858,1408,69407,skewed_2
65535,88039,16640.4,21065.3,348832,16618.9,21077.4,4823,7824,128268,skewed_1
65534,88039,16640.4,21065.3,3622,17637.5,22304.5,2928,538,11942,skewed_2
65535,88039,16640.4,21065.3,530445,16886.4,21253.8,7873,3344,211800,skewed_2
65535,1434753,16577.3,21012.1,197564,16629.1,21001.3,40966,9238,453999,skewed_2
65535,1434753,16577.3,21012.1,13256,16425.4,20910.7,38093,3849,35678,skewed_2
65535,1434753,16577.3,21012.1,251,16618.1,21151.1,23416,2277,28406,skewed_2
65535,1434753,16577.3,21012.1,423,16452.1,21014.8,33770,3680,28556,skewed_2
65535,1434753,16577.3,21012.1,5310,17053.8,21115.9,36295,4604,30928,skewed_2
65535,1434753,16577.3,21012.1,1561,17449,21502.8,34984,4262,29217,skewed_2
65535,1434753,16577.3,21012.1,7747,16634.6,21170.1,35974,5591,32604,skewed_2
65535,1434753,16577.3,21012.1,3428,16929.1,21398.3,36978,3189,30787,skewed_2
65535,1434753,16577.3,21012.1,2139,15643.7,20574.5,33903,2929,29355,skewed_2
65535,1434753,16577.3,21012.1,255502,16705,21163.2,40772,7852,522165,skewed_2
65535,1434753,16577.3,21012.1,389,16721.8,21048.1,34295,1258,28899,skewed_2
